,fraction_with_jobs_outside,hh515,hhcu5,hhexpfac,hhftw,hhhsc,hhincome,hhno,hhoad,hhparcel,hhptw,hhret,hhsize,hhtaz,hhuni,hhvehs,hhwkrs,hownrent,hrestype,samptype,year,zone_id
5212,0.0,1,0,50.1797,1,0,87500,14100830,1,1032689,0,0,3,3,0,1,1,Own,Dorm Room/Rented room,,2014,2.0
5213,0.0,0,0,45.1077,0,0,62500,14100829,0,2347,1,0,1,4,0,1,1,Rent,Dorm Room/Rented room,,2014,3.0
5214,0.0,0,0,164.1722,1,0,40000,14100828,0,910303,0,0,1,34,0,1,1,Rent,Dorm Room/Rented room,,2014,33.0
5215,0.0,0,0,77.6253,1,0,125000,14100827,0,1238128,1,0,2,36,0,1,2,Own,Duplex/Triplex/Rowhouse,,2014,35.0
5216,0.0,0,0,71.1166,1,0,125000,14100826,1,750463,1,1,4,14,0,3,2,Own,Detached Single House,,2014,13.0
5217,0.0,0,0,277.8961,1,0,17500,14100825,0,782430,0,0,1,18,0,0,1,Rent,Dorm Room/Rented room,,2014,17.0
5218,0.0,0,0,77.0078,1,0,30000,14100824,1,1125318,0,0,2,285,0,1,1,Rent,Dorm Room/Rented room,,2014,284.0
5219,0.0,0,1,63.3242,1,0,62500,14100823,0,1243,1,0,3,45,0,1,2,Own,Duplex/Triplex/Rowhouse,,2014,44.0
5220,0.0,0,0,77.0078,1,0,40000,14100822,1,1125338,0,0,2,285,0,1,1,Rent,Dorm Room/Rented room,,2014,284.0
5221,0.0,0,0,57.3419,1,0,62500,14100821,1,1223526,0,0,2,281,0,4,1,Rent,Dorm Room/Rented room,,2014,280.0
5222,0.0,0,0,30.9852,0,0,125000,14100820,0,1474,1,1,2,280,0,2,1,Own,Dorm Room/Rented room,,2014,279.0
5223,0.0,0,0,87.5852,1,0,125000,14100819,0,1534,1,0,2,340,0,1,2,Own,Detached Single House,,2014,339.0
5224,0.0,0,0,121.9556,0,0,17500,14100818,1,1108970,0,0,1,282,0,0,0,Rent,Dorm Room/Rented room,,2014,281.0
5225,0.0,0,0,120.244,0,0,5000,14100817,0,1475,1,0,1,281,0,0,1,Rent,Dorm Room/Rented room,,2014,280.0
5226,0.0,0,0,94.5032,1,0,40000,14100816,0,3277,0,0,1,23,0,1,1,,Dorm Room/Rented room,,2014,22.0
5227,0.0,0,0,51.1137,0,0,62500,14100815,1,1230383,0,0,1,4,0,1,0,Own,Dorm Room/Rented room,,2014,3.0
5228,0.0,0,0,114.4871,0,0,17500,14100814,0,824363,0,1,1,4,0,0,0,Rent,Dorm Room/Rented room,,2014,3.0
5229,0.0,0,1,208.9117,0,0,5000,14100813,2,3292,0,0,3,201,0,1,0,Rent,Dorm Room/Rented room,,2014,200.0
5230,0.0,0,0,120.244,0,0,5000,14100812,0,1089794,1,0,1,70,0,0,1,,Dorm Room/Rented room,,2014,69.0
5231,0.0,0,0,77.427,0,0,17500,14100811,1,1030156,0,0,1,74,0,1,0,Rent,Apartment/Condo,,2014,73.0
5232,0.0,0,0,263.2066,0,0,5000,14100810,1,733870,0,0,1,288,0,1,0,Own,Detached Single House,,2014,287.0
5233,0.0,0,0,67.7194,1,0,-1,14100809,0,1096660,0,0,1,1547,0,1,1,Rent,Dorm Room/Rented room,,2014,1546.0
5234,0.0,0,0,108.9343,2,0,-1,14100808,0,1096660,0,0,2,1547,0,1,2,Rent,Dorm Room/Rented room,,2014,1546.0
5235,0.0,0,0,109.7124,0,0,40000,14100807,0,841150,0,2,2,14,0,1,0,Own,Detached Single House,,2014,13.0
5236,0.0,0,0,79.5627,1,0,-1,14100806,1,1067080,0,0,2,1552,0,1,1,Own,Dorm Room/Rented room,,2014,1551.0
5237,0.0,1,0,184.7686,0,0,17500,14100805,1,1233760,0,0,2,1612,0,1,0,Rent,Dorm Room/Rented room,,2014,1611.0
5238,0.0,0,0,120.838,0,0,87500,14100804,0,24599,0,1,1,2140,0,2,0,Own,Detached Single House,,2014,2139.0
5239,0.0,2,1,601.3007,0,1,30000,14100803,1,244461,1,0,6,2658,0,2,1,Rent,Detached Single House,,2014,2657.0
5240,0.0,1,0,855.0966,2,0,62500,14100802,2,91754,0,0,5,2355,0,5,2,Own,Detached Single House,,2014,2354.0
5241,0.0,0,0,186.992,0,0,62500,14100801,0,191515,0,2,2,2502,0,2,0,Own,Detached Single House,,2014,2479.0
5242,0.0,0,0,150.0953,0,0,175000,14100800,0,188099,1,1,2,2499,0,3,1,Own,Detached Single House,,2014,2498.0
5243,0.0,0,0,275.8896,0,0,-1,14100799,1,668,0,1,2,3372,0,4,0,Own,Detached Single House,,2014,3371.0
5244,0.0,1,1,477.1785,2,0,87500,14100798,1,455719,0,0,5,3045,0,2,2,Own,Detached Single House,,2014,3044.0
5245,0.0,0,0,222.6188,0,0,17500,14100797,0,512734,0,1,1,3181,0,1,0,Own,Detached Single House,,2014,3180.0
5246,0.0,0,0,254.1134,1,1,125000,14100796,1,113750,0,0,3,2302,0,3,1,Own,Detached Single House,,2014,2315.0
5247,0.0,0,0,517.8994,2,0,125000,14100795,0,773,0,0,2,3310,0,3,2,Own,Detached Single House,,2014,3309.0
5248,0.0,0,0,551.996,0,0,17500,14100794,0,507636,1,0,1,3199,0,1,1,Rent,Dorm Room/Rented room,,2014,3198.0
5249,0.0,0,0,191.2394,1,0,62500,14100793,0,523837,1,0,2,3201,0,2,2,Own,Detached Single House,,2014,3200.0
5250,0.0,0,0,191.2394,1,0,62500,14100792,0,475847,1,0,2,2785,0,2,2,Rent,Dorm Room/Rented room,,2014,2784.0
5251,0.0,0,0,203.1534,0,0,62500,14100791,0,280810,0,2,2,3504,0,3,0,Own,Other,,2014,3503.0
5252,0.0,0,0,553.6175,1,0,87500,14100790,1,1225,0,0,2,2048,0,7,1,Own,Detached Single House,,2014,2047.0
5253,0.0,0,0,501.7191,0,0,40000,14100789,0,1139507,0,1,1,1079,0,1,0,Own,Detached Single House,,2014,1078.0
5254,0.0,0,0,602.6968,1,0,30000,14100788,0,942954,0,0,1,1082,0,1,1,Own,Other,,2014,1081.0
5255,0.0,0,0,76.4139,1,0,-1,14100787,1,1080167,0,0,2,1038,0,3,1,Own,Detached Single House,,2014,1037.0
5256,0.0,3,0,2961.9232,1,1,87500,14100786,0,702948,1,0,6,1399,0,3,2,Own,Detached Single House,,2014,1398.0
5257,0.0,0,1,532.8244,2,0,225000,14100785,0,2561,0,0,3,1748,0,2,2,Own,Detached Single House,,2014,1747.0
5258,0.0,0,0,316.2946,1,0,62500,14100784,1,1186560,0,0,2,1812,0,3,1,Rent,Detached Single House,,2014,1811.0
5259,0.0,2,1,1362.9063,1,0,125000,14100783,0,3157,0,0,6,856,2,4,3,Own,Detached Single House,,2014,855.0
5260,0.0,0,1,344.0245,2,0,125000,14100782,0,1014015,0,0,3,855,0,2,2,Own,Detached Single House,,2014,854.0
5261,0.0,0,0,97.9352,1,0,62500,14100781,0,1979,0,0,2,788,1,1,1,Own,Detached Single House,,2014,787.0
5262,0.0,0,0,76.3359,1,0,-1,14100780,0,939750,0,0,1,829,0,1,1,Own,Detached Single House,,2014,828.0
5263,0.0,0,0,599.6307,1,0,-1,14100779,0,954917,1,0,2,738,0,2,2,Own,Detached Single House,,2014,737.0
5264,0.0,0,0,335.2815,2,0,87500,14100778,0,1239,0,0,2,41,0,2,2,Rent,Duplex/Triplex/Rowhouse,,2014,40.0
5265,0.0,3,0,800.3166,1,0,40000,14100777,1,1241,0,0,5,43,0,1,1,Rent,Apartment/Condo,,2014,42.0
5266,0.0,0,1,1181.1822,0,0,40000,14100776,1,3021,0,0,3,3351,1,1,1,Other,Duplex/Triplex/Rowhouse,,2014,3350.0
5267,0.0,2,0,229.749,0,0,30000,14100774,0,529,2,0,4,3188,0,2,2,Own,Detached Single House,,2014,3187.0
5268,0.0,2,1,602.2568,1,0,17500,14100773,1,388395,0,0,5,2690,0,2,1,Rent,Other,,2014,2689.0
5269,0.0,0,0,319.498,1,0,5000,14100772,0,809,0,0,1,908,0,0,1,Rent,Detached Single House,,2014,907.0
5270,0.0,0,0,1276.0634,0,0,5000,14100771,1,726290,0,0,1,1089,0,0,0,Rent,,,2014,1088.0
5271,0.0,0,0,1904.3613,1,0,40000,14100770,0,809850,0,1,2,1213,0,1,1,Own,Dorm Room/Rented room,,2014,1212.0
5272,0.0,0,0,328.0781,0,0,17500,14100769,1,738494,0,0,1,80,0,1,0,Own,Detached Single House,,2014,79.0
5273,0.0,0,0,707.9689,0,0,17500,14100768,0,24199,0,1,1,2132,0,4,0,Own,Other,,2014,2131.0
5274,0.0,0,0,480.8161,1,0,125000,14100767,1,44948,0,0,2,2166,0,2,1,Own,Detached Single House,,2014,2165.0
5275,0.0,0,0,1670.271,2,0,175000,14100766,0,65644,0,0,2,2207,0,3,2,Own,Detached Single House,,2014,2206.0
5276,0.0,1,0,163.3258,2,0,62500,14100765,0,238776,0,0,3,2623,0,2,2,Own,Detached Single House,,2014,2622.0
5277,0.0,0,1,308.9035,2,0,125000,14100764,0,236889,0,0,3,2560,0,1,2,Own,Detached Single House,,2014,2559.0
5278,0.0,0,0,95.5744,1,0,125000,14100763,0,2443,0,0,1,2412,0,1,1,Own,Duplex/Triplex/Rowhouse,,2014,2411.0
5279,0.0,0,0,80.9695,1,0,125000,14100762,0,114569,1,0,2,2303,0,2,2,Own,Detached Single House,,2014,2324.0
5280,0.0,0,0,244.7366,1,0,-1,14100761,0,478820,0,0,1,3086,0,1,1,Own,Detached Single House,,2014,3085.0
5281,0.0,0,1,1112.166,1,0,40000,14100760,1,518,0,0,3,3177,0,2,1,Rent,Dorm Room/Rented room,,2014,3176.0
5282,0.0,2,0,413.6894,2,0,-1,14100759,0,618346,0,0,4,3425,0,2,2,Own,Detached Single House,,2014,3424.0
5283,0.0,0,0,193.3262,1,0,125000,14100758,1,583294,0,0,2,3408,0,3,1,Own,Detached Single House,,2014,3407.0
5284,0.0,0,0,230.3036,0,0,17500,14100757,0,532454,1,0,1,3338,0,1,1,,Detached Single House,,2014,3337.0
5285,0.0,0,0,159.1097,1,0,125000,14100756,1,142,0,0,2,2977,0,2,1,Own,Detached Single House,,2014,2976.0
5286,0.0,0,0,139.0687,0,0,62500,14100755,1,555488,1,0,2,3361,0,2,1,Own,Detached Single House,,2014,3360.0
5287,0.0,0,0,293.5758,0,0,30000,14100754,0,574860,0,2,2,3292,0,2,0,Own,Detached Single House,,2014,3291.0
5288,0.0,0,0,493.8412,1,0,62500,14100753,0,649659,0,0,1,3162,0,1,1,Own,Detached Single House,,2014,3161.0
5289,0.0,0,1,824.3922,2,0,175000,14100752,0,365941,0,0,3,3681,0,4,2,Own,Detached Single House,,2014,3680.0
5290,0.0,0,0,254.2359,0,0,62500,14100751,0,317343,0,2,2,3560,0,1,0,Own,Detached Single House,,2014,3559.0
5291,0.0,0,0,236.6752,0,0,30000,14100750,1,445056,0,0,1,2830,0,2,0,Own,Detached Single House,,2014,2829.0
5292,0.0,0,1,672.4447,1,0,30000,14100749,1,264607,0,0,3,3475,0,2,1,Rent,Detached Single House,,2014,3474.0
5293,0.0,2,0,485.8131,2,0,175000,14100748,0,1174199,0,0,4,1983,0,2,2,Own,Detached Single House,,2014,1982.0
5294,0.0,0,0,140.7337,1,0,175000,14100747,1,1127136,0,0,2,1913,0,2,1,Own,Detached Single House,,2014,1912.0
5295,0.0,0,0,182.9929,2,0,225000,14100746,0,778571,0,0,2,1923,0,2,2,Own,Detached Single House,,2014,1922.0
5296,0.0,0,0,292.7496,0,0,40000,14100745,0,3437,0,2,2,1791,0,2,0,Own,Detached Single House,,2014,1790.0
5297,0.0,0,0,148.4049,2,0,62500,14100744,0,998977,0,0,2,1976,0,2,2,Own,Detached Single House,,2014,1975.0
5298,0.0,0,0,238.434,2,0,125000,14100743,0,2168,1,0,3,1971,0,2,3,Own,Detached Single House,,2014,1970.0
5299,0.0,2,0,468.9894,0,0,87500,14100742,0,709642,1,0,4,1962,1,3,2,Own,Detached Single House,,2014,1961.0
5300,0.0,0,0,659.077,1,0,87500,14100741,0,690599,0,0,1,2011,0,2,1,Own,Detached Single House,,2014,2010.0
5301,0.0,0,0,235.0791,1,0,62500,14100740,0,721020,0,0,1,1383,0,2,1,Own,Detached Single House,,2014,1382.0
5302,0.0,0,0,119.7864,0,0,17500,14100739,0,929165,0,1,1,1150,0,0,0,Own,Other,,2014,1149.0
5303,0.0,2,0,1096.6374,1,0,30000,14100738,0,1083,0,0,3,2021,0,1,1,Own,Detached Single House,,2014,2020.0
5304,0.0,0,0,99.6741,1,0,225000,14100737,1,1049303,0,0,2,1084,0,2,1,Own,Detached Single House,,2014,1083.0
5305,0.0,0,0,197.7615,0,0,62500,14100736,0,1025938,0,2,2,1081,0,2,0,Own,Detached Single House,,2014,1080.0
5306,0.0,0,0,82.9744,0,0,-1,14100735,0,1221135,0,2,2,1111,0,2,0,Own,Detached Single House,,2014,1110.0
5307,0.0,0,0,202.175,0,0,125000,14100734,1,937,1,0,2,1086,0,5,1,Own,Detached Single House,,2014,1085.0
5308,0.0,0,0,80.6201,1,0,87500,14100733,1,1163504,0,0,2,1208,0,1,1,Own,Detached Single House,,2014,1207.0
5309,0.0,0,0,81.8725,3,0,175000,14100732,0,690054,0,0,3,1300,0,2,3,Own,Detached Single House,,2014,1299.0
5310,0.0,0,0,873.4332,0,0,30000,14100731,0,719631,0,0,1,2086,1,1,1,Rent,Detached Single House,,2014,2085.0
5311,0.0,0,0,206.4124,1,0,62500,14100730,0,1028483,1,0,2,999,0,3,2,Own,Detached Single House,,2014,998.0
5312,0.0,0,0,99.0217,1,0,125000,14100729,1,924041,0,0,2,1002,0,2,1,Own,Detached Single House,,2014,1001.0
5313,0.0,0,0,113.4134,1,0,40000,14100728,1,1049,0,0,2,1264,0,2,1,Own,Detached Single House,,2014,1263.0
5314,0.0,0,0,673.8739,1,0,87500,14100727,1,1045455,0,0,2,1334,0,2,1,Own,Detached Single House,,2014,1333.0
5315,0.0,0,1,561.1527,1,0,175000,14100726,0,1023486,1,0,3,1390,0,2,2,Own,Detached Single House,,2014,1389.0
5316,0.0,1,1,219.6613,2,0,175000,14100725,0,968723,0,0,4,1719,0,1,2,Own,Detached Single House,,2014,1718.0
5317,0.0,0,1,780.8778,1,0,275000,14100724,1,788862,0,0,3,1747,0,2,1,Own,Detached Single House,,2014,1746.0
5318,0.0,0,0,436.9504,1,0,40000,14100723,0,828776,0,0,1,1723,0,1,1,Rent,Apartment/Condo,,2014,1722.0
5319,0.0,1,0,99.1957,1,0,87500,14100722,1,866018,0,0,3,838,0,2,1,Own,Detached Single House,,2014,837.0
5320,0.0,0,0,218.7158,2,0,125000,14100721,0,877202,0,0,2,1735,0,2,2,Own,Detached Single House,,2014,1734.0
5321,0.0,0,1,557.6325,2,0,125000,14100720,0,1165063,0,0,3,1807,0,2,2,Own,Detached Single House,,2014,1806.0
5322,0.0,2,0,723.3062,0,0,-1,14100719,2,1605,0,0,4,411,0,3,0,Own,Detached Single House,,2014,410.0
5323,0.0,0,0,212.667,2,0,62500,14100718,0,1915,0,0,2,722,0,1,2,Own,Detached Single House,,2014,721.0
5324,0.0,0,0,92.0075,2,0,175000,14100717,0,926159,0,0,2,701,0,2,2,Own,Detached Single House,,2014,700.0
5325,0.0,1,0,472.4743,0,0,17500,14100716,3,1102957,0,0,4,13,0,1,0,Rent,Dorm Room/Rented room,,2014,12.0
5326,0.0,2,0,170.3417,1,0,125000,14100715,1,1385,0,0,4,189,0,2,1,Own,Detached Single House,,2014,188.0
5327,0.0,0,0,875.1634,1,1,-1,14100714,0,718956,2,0,4,202,0,3,3,Own,Detached Single House,,2014,201.0
5328,0.0,0,0,236.9129,2,0,62500,14100713,0,730640,1,0,3,345,0,3,3,Own,Detached Single House,,2014,344.0
5329,0.0,0,0,420.7504,0,0,17500,14100712,0,897399,1,0,1,350,0,0,1,Rent,Dorm Room/Rented room,,2014,349.0
5330,0.0,0,0,354.6615,0,0,62500,14100711,0,1151300,0,2,2,160,0,2,0,Own,Detached Single House,,2014,159.0
5331,0.0,0,0,65.3273,1,0,87500,14100710,0,911587,0,1,2,141,0,2,1,Own,Detached Single House,,2014,140.0
5332,0.0,0,0,248.6547,2,0,125000,14100709,0,1316,0,0,2,120,0,2,2,Own,Detached Single House,,2014,119.0
5333,0.0,1,0,143.2631,1,0,125000,14100708,0,1154075,1,0,3,121,0,2,2,Own,Detached Single House,,2014,120.0
5334,0.0,1,0,153.2535,1,0,62500,14100707,0,1241830,1,0,3,112,0,2,2,Own,Detached Single House,,2014,111.0
5335,0.0,0,0,222.5269,1,0,87500,14100706,0,1192873,0,0,1,66,0,1,1,Own,Detached Single House,,2014,65.0
5336,0.0,2,0,133.9342,2,0,125000,14100705,0,1014733,0,0,4,56,0,2,2,Own,Detached Single House,,2014,55.0
5337,0.0,0,0,36.7116,2,0,87500,14100704,0,525516,0,0,2,2960,0,2,2,Own,Detached Single House,,2014,2959.0
5338,0.0,0,0,653.4837,1,0,62500,14100703,0,593508,0,0,1,3375,0,1,1,Rent,Duplex/Triplex/Rowhouse,,2014,3374.0
5339,0.0,0,2,179.0898,1,0,62500,14100702,0,302315,1,0,4,3693,0,2,2,Own,Detached Single House,,2014,3692.0
5340,0.0,2,0,1448.7447,0,0,40000,14100701,1,1213713,2,0,6,1248,1,3,2,Own,Detached Single House,,2014,1247.0
5341,0.0,0,0,104.3892,2,0,175000,14100700,0,886916,0,0,2,1674,0,2,2,Rent,Dorm Room/Rented room,,2014,1673.0
5342,0.0,2,0,1112.3691,0,0,5000,14100699,1,2591,0,0,4,1781,1,0,1,Rent,Dorm Room/Rented room,,2014,1780.0
5343,0.0,0,0,163.0488,0,0,40000,14100698,1,2944,1,0,2,2297,0,1,1,Rent,Dorm Room/Rented room,,2014,2296.0
5344,0.0,0,0,569.3576,0,0,175000,14100697,0,1160807,0,2,2,1866,0,4,0,Own,Detached Single House,,2014,1865.0
5345,0.0,0,0,37.9301,1,0,62500,14100696,0,1913,0,0,1,720,0,0,1,Rent,Apartment/Condo,,2014,719.0
5346,0.0,0,0,57.5978,0,0,-1,14100695,1,1791,0,1,2,597,0,5,0,Own,Detached Single House,,2014,596.0
5347,0.0,0,0,38.1007,1,0,87500,14100694,0,1103471,1,0,2,680,0,1,2,Rent,Dorm Room/Rented room,,2014,679.0
5348,0.0,0,0,540.4307,0,0,-1,14100693,0,956979,1,2,3,595,0,0,1,Own,Detached Single House,,2014,594.0
5349,0.0,0,0,29.0346,2,0,225000,14100692,0,1133779,0,0,2,587,0,4,2,Own,Detached Single House,,2014,586.0
5350,0.0,0,0,68.6315,2,0,175000,14100691,0,1115697,0,0,2,427,0,1,2,Rent,Dorm Room/Rented room,,2014,426.0
5351,0.0,0,0,81.5452,1,0,40000,14100690,0,1115589,0,0,1,429,0,1,1,Rent,Dorm Room/Rented room,,2014,428.0
5352,0.0,0,0,79.1727,0,0,17500,14100689,0,716663,0,1,1,493,0,0,0,Rent,Dorm Room/Rented room,,2014,492.0
5353,0.0,0,0,46.2191,1,0,62500,14100688,0,1619,0,0,1,425,0,0,1,Rent,Dorm Room/Rented room,,2014,424.0
5354,0.0,0,0,108.0143,1,0,12500,14100687,0,1078800,0,0,1,425,0,0,1,Rent,Dorm Room/Rented room,,2014,424.0
5355,0.0,0,0,74.8277,0,0,175000,14100686,0,716636,0,0,1,455,1,1,1,Rent,Dorm Room/Rented room,,2014,454.0
5356,0.0,0,0,51.4131,1,0,40000,14100685,0,1635,1,0,2,441,0,1,2,Rent,Dorm Room/Rented room,,2014,440.0
5357,0.0,0,0,93.5137,0,0,30000,14100684,1,995568,0,0,1,398,0,0,0,Rent,Dorm Room/Rented room,,2014,397.0
5358,0.0,0,0,116.5447,1,0,125000,14100683,1,1578,0,0,2,384,0,1,1,Rent,Dorm Room/Rented room,,2014,383.0
5359,0.0,0,0,46.09,1,0,275000,14100682,0,1597,1,0,2,403,0,0,2,Rent,Dorm Room/Rented room,,2014,402.0
5360,0.0,0,0,45.4884,2,0,125000,14100681,0,895150,0,0,2,240,0,2,2,Rent,Dorm Room/Rented room,,2014,239.0
5361,0.0,0,0,107.8285,0,0,-1,14100680,2,1266227,0,0,2,176,0,1,0,Rent,Dorm Room/Rented room,,2014,175.0
5362,0.0,0,0,58.1981,1,0,87500,14100679,0,1266267,0,0,1,176,0,1,1,Rent,Dorm Room/Rented room,,2014,175.0
5363,0.0,0,0,46.1888,2,0,62500,14100678,0,1376,0,0,2,180,0,0,2,Rent,Dorm Room/Rented room,,2014,179.0
5364,0.0,0,0,102.8096,0,0,40000,14100677,0,1513,1,0,1,319,0,1,1,Own,Dorm Room/Rented room,,2014,318.0
5365,0.0,0,1,107.9974,2,0,175000,14100676,0,1276387,0,0,3,326,0,2,2,Own,Detached Single House,,2014,325.0
5366,0.0,0,0,103.5161,1,0,40000,14100675,0,894034,0,0,1,244,0,0,1,Rent,Dorm Room/Rented room,,2014,243.0
5367,0.0,0,0,146.4227,2,0,225000,14100674,0,1148023,0,0,2,339,0,1,2,Own,Duplex/Triplex/Rowhouse,,2014,338.0
5368,0.0,0,0,132.0018,1,0,87500,14100673,0,1120341,0,0,1,341,0,1,1,Own,Dorm Room/Rented room,,2014,340.0
5369,0.0,0,0,103.8141,1,0,40000,14100672,1,896817,0,0,2,341,0,0,1,Rent,Dorm Room/Rented room,,2014,340.0
5370,0.0,0,0,152.0682,0,0,17500,14100671,1,871763,0,0,1,90,0,1,0,Own,Detached Single House,,2014,89.0
5371,0.0,0,0,93.1677,0,0,125000,14100670,1,373229,1,0,2,3687,0,2,1,Own,Detached Single House,,2014,3686.0
5372,0.0,0,0,75.2669,2,0,62500,14100669,1,236562,0,0,3,2566,0,1,2,Rent,Dorm Room/Rented room,,2014,2565.0
5373,0.0,0,0,200.8923,1,0,40000,14100668,0,984972,0,0,1,1720,0,1,1,Own,Detached Single House,,2014,1719.0
5374,0.0,0,0,69.2082,2,0,125000,14100667,0,1148884,0,0,2,363,0,1,2,Own,Dorm Room/Rented room,,2014,362.0
5375,0.0,0,0,119.1467,0,0,125000,14100666,0,1555,0,2,2,361,0,2,0,Own,Detached Single House,,2014,360.0
5376,0.0,0,0,145.5294,1,0,225000,14100665,0,725394,0,0,2,386,1,2,2,Own,Detached Single House,,2014,385.0
5377,0.0,0,0,56.7284,1,0,62500,14100664,0,690490,0,0,1,409,0,0,1,Rent,Dorm Room/Rented room,,2014,408.0
5378,0.0,0,0,97.7961,1,0,17500,14100663,1,1583,0,0,2,389,0,1,1,Rent,Apartment/Condo,,2014,388.0
5379,0.0,0,1,100.3723,2,0,87500,14100662,0,825007,0,0,3,323,0,2,2,Own,Detached Single House,,2014,322.0
5380,0.0,0,0,131.5219,1,0,62500,14100661,0,825388,0,0,2,320,1,2,2,Rent,Dorm Room/Rented room,,2014,319.0
5381,0.0,0,0,236.7105,0,0,-1,14100660,1,819389,0,0,1,210,0,1,0,Own,Detached Single House,,2014,209.0
5382,0.0,0,2,71.6716,2,0,175000,14100659,0,992471,0,0,4,223,0,2,2,Own,Detached Single House,,2014,222.0
5383,0.0,0,0,52.2172,1,0,125000,14100658,0,924961,0,0,2,92,1,1,1,Own,Duplex/Triplex/Rowhouse,,2014,91.0
5384,0.0,0,0,48.7208,0,0,225000,14100657,1,1437,1,0,2,243,0,1,1,Own,Duplex/Triplex/Rowhouse,,2014,242.0
5385,0.0,0,0,84.1564,2,0,87500,14100656,0,2366,0,0,2,36,0,2,2,Own,Detached Single House,,2014,35.0
5386,0.0,0,0,151.8938,2,0,87500,14100655,1,1097881,0,0,3,29,0,3,2,Own,Detached Single House,,2014,28.0
5387,0.0,2,0,84.4228,1,0,125000,14100654,1,704684,0,0,4,162,0,2,1,Own,Detached Single House,,2014,161.0
5388,0.0,0,0,144.3471,0,0,175000,14100653,1,1096954,1,0,2,109,0,3,1,Own,Detached Single House,,2014,108.0
5389,0.0,0,1,214.8305,1,0,40000,14100652,1,850999,0,0,3,1611,0,1,1,Rent,Dorm Room/Rented room,,2014,1610.0
5390,0.0,1,0,99.0944,1,0,-1,14100651,1,850992,0,0,3,1611,0,1,1,Rent,Dorm Room/Rented room,,2014,1610.0
5391,0.0,0,0,122.8119,0,0,125000,14100650,1,2118,1,0,2,1529,0,2,1,Own,Detached Single House,,2014,1528.0
5392,0.0,0,0,184.7808,0,0,40000,14100649,0,1082991,0,1,1,1459,0,1,0,Own,Duplex/Triplex/Rowhouse,,2014,1458.0
5393,0.0,0,0,164.9512,0,0,62500,14100648,0,1177286,0,1,1,1469,0,1,0,Own,Detached Single House,,2014,1468.0
5394,0.0,0,0,103.4239,0,0,87500,14100647,0,1032936,1,0,1,1450,0,1,1,Own,Detached Single House,,2014,1449.0
5395,0.0,0,0,177.3819,1,0,87500,14100646,0,2105,0,0,1,1512,0,1,1,Own,Duplex/Triplex/Rowhouse,,2014,1511.0
5396,0.0,0,0,216.0636,1,0,87500,14100645,0,717722,1,0,2,1577,0,1,2,Rent,Detached Single House,,2014,1576.0
5397,0.0,0,0,126.6505,1,0,125000,14100644,0,2249,1,0,2,1658,0,2,2,Own,Detached Single House,,2014,1657.0
5398,0.0,0,0,132.5947,1,0,62500,14100643,0,339589,0,0,1,3644,0,1,1,Rent,Dorm Room/Rented room,,2014,3643.0
5399,0.0,0,0,215.7643,1,0,17500,14100642,0,332245,0,0,1,3619,0,1,1,Rent,Dorm Room/Rented room,,2014,3618.0
5400,0.0,0,0,361.7806,0,0,17500,14100641,0,375422,1,0,1,3494,0,1,1,Rent,Detached Single House,,2014,3493.0
5401,0.0,0,0,76.8552,1,0,87500,14100639,0,951,0,0,1,1103,0,1,1,Own,Dorm Room/Rented room,,2014,1102.0
5402,0.0,0,0,236.6384,1,0,62500,14100638,0,941898,0,0,1,1223,0,1,1,Own,Detached Single House,,2014,1222.0
5403,0.0,1,1,1480.976,2,0,30000,14100637,0,804,0,0,4,903,0,1,2,Rent,Dorm Room/Rented room,,2014,902.0
5404,0.0,0,0,97.8795,1,0,62500,14100636,0,883,0,0,1,1011,0,1,1,Rent,Dorm Room/Rented room,,2014,1010.0
5405,0.0,0,0,195.5531,1,0,62500,14100635,0,673423,0,0,1,957,0,1,1,Rent,Dorm Room/Rented room,,2014,956.0
5406,0.0,0,1,215.7616,1,0,-1,14100634,2,2005,0,0,4,814,0,0,1,Own,Detached Single House,,2014,813.0
5407,0.0,1,0,170.0679,1,0,30000,14100633,0,799061,0,0,2,774,0,1,1,Rent,Dorm Room/Rented room,,2014,773.0
5408,0.0,0,1,318.2398,1,0,225000,14100632,0,1080425,0,0,3,711,1,4,2,Own,Detached Single House,,2014,710.0
5409,0.0,0,0,181.3085,1,0,30000,14100631,0,882299,0,0,1,1400,0,1,1,Own,Dorm Room/Rented room,,2014,1399.0
5410,0.0,1,0,790.7905,2,0,175000,14100630,0,1002342,0,0,3,1856,0,2,2,Own,Detached Single House,,2014,1855.0
5411,0.0,0,0,38.0116,1,0,30000,14100629,0,1811,0,0,1,617,0,0,1,Rent,Dorm Room/Rented room,,2014,616.0
5412,0.0,0,0,72.0321,0,0,125000,14100628,1,846130,0,2,3,605,0,1,0,Rent,Dorm Room/Rented room,,2014,604.0
5413,0.0,0,0,78.4982,1,0,17500,14100627,0,852109,1,0,2,570,0,1,2,Rent,Dorm Room/Rented room,,2014,569.0
5414,0.0,0,0,121.6337,1,0,5000,14100626,0,735353,0,0,1,531,0,0,1,Own,Dorm Room/Rented room,,2014,530.0
5415,0.0,0,0,76.6883,0,0,17500,14100625,0,828995,0,0,2,480,2,0,2,Rent,Dorm Room/Rented room,,2014,479.0
5416,0.0,0,0,46.2191,1,0,62500,14100624,0,1078638,0,0,1,553,0,0,1,Rent,Dorm Room/Rented room,,2014,552.0
