hhid expwt_initial expwt_final_3
14104016 151.6408 30.3282
14104017 71.0773 136.9962
14104018 151.6408 171.2027
14104019 71.0773 58.2456
14104020 71.0773 51.9554
14104021 151.6408 121.0712
14104022 71.0773 32.4183
14104023 151.6408 71.7438
14104025 71.0773 42.4426
14104026 71.0773 58.8127
14104027 71.0773 51.6989
14104028 71.0773 32.0528
14104029 151.6408 127.7740
14104031 151.6408 227.6825
14104032 151.6408 103.6998
14104033 388.5321 707.3987
14104034 388.5321 232.0052
14104035 388.5321 264.1650
14104036 388.5321 347.8866
14104037 388.5321 475.5576
14104038 388.5321 319.4561
14104039 151.6408 182.9565
14104040 71.0773 49.4452
14104041 71.0773 52.6357
14104042 71.0773 111.9733
14104043 71.0773 90.3517
14104044 71.0773 25.3690
14104045 77.2094 27.5577
14104046 71.0773 48.1527
14104047 388.5321 108.3419
14104048 388.5321 261.2888
14104049 388.5321 570.3632
14104050 388.5321 263.9578
14104051 388.5321 532.2188
14104052 388.5321 714.0699
14104054 388.5321 165.6224
14104055 388.5321 672.6719
14104056 388.5321 126.8507
14104057 388.5321 203.7040
14104058 388.5321 876.6534
14104059 388.5321 613.3453
14104060 388.5321 622.9354
14104061 388.5321 237.5636
14104062 388.5321 2067.3175
14104063 388.5321 82.2600
14104064 388.5321 415.1015
14104065 388.5321 82.8742
14104066 388.5321 304.9823
14104067 388.5321 128.6061
14104068 388.5321 284.4418
14104069 388.5321 1814.5423
14104070 388.5321 466.5335
14104071 388.5321 184.5034
14104072 388.5321 439.1484
14104073 388.5321 484.9035
14104074 388.5321 308.0602
14104075 388.5321 561.9066
14104076 388.5321 274.6185
14104077 388.5321 760.2926
14104078 388.5321 232.5541
14104079 388.5321 487.6977
14104080 388.5321 321.4955
14104081 388.5321 279.5478
14104082 388.5321 567.1246
14104083 388.5321 350.6105
14104084 388.5321 159.1097
14104085 388.5321 147.8089
14104086 388.5321 438.9317
14104087 388.5321 254.5841
14104088 388.5321 266.2527
14104089 388.5321 357.1718
14104090 388.5321 338.4998
14104091 388.5321 733.4216
14104092 388.5321 526.0921
14104093 388.5321 585.6282
14104094 388.5321 336.9445
14104095 388.5321 454.1776
14104096 381.6794 485.2910
14104097 388.5321 279.8517
14104098 388.5321 99.9164
14104099 388.5321 178.4731
14104100 388.5321 374.5191
14104101 381.6794 420.7419
14104102 388.5321 350.5386
14104103 87.2388 508.9171
14104104 327.1560 93.0931
14104105 327.1560 138.2648
14104106 327.1560 358.7305
14104107 327.1560 253.9839
14104108 327.1560 430.7198
14104109 381.6794 223.4433
14104110 381.6794 315.8194
14104111 381.6794 200.6433
14104112 381.6794 165.9881
14104113 381.6794 1126.0379
14104114 381.6794 738.0456
14104115 381.6794 358.9811
14104116 381.6794 793.9328
14104117 381.6794 1136.3233
14104118 381.6794 2331.4167
14104119 381.6794 548.6375
14104120 381.6794 372.4170
14104121 381.6794 238.7684
14104122 381.6794 521.9787
14104123 381.6794 370.1681
14104124 381.6794 397.2020
14104125 381.6794 195.2017
14104126 381.6794 439.2259
14104127 381.6794 176.1906
14104128 381.6794 830.6343
14104129 151.6408 568.3545
14104130 381.6794 361.4872
14104131 381.6794 2240.3594
14104132 381.6794 572.3574
14104134 381.6794 209.3180
14104135 381.6794 568.9588
14104136 381.6794 487.7365
14104137 381.6794 485.2910
14104138 381.6794 330.9971
14104139 160.6086 60.4486
14104140 94.2051 125.8945
14104142 71.0773 59.5840
14104143 77.2094 39.4373
14104144 77.2094 23.9412
14104145 77.2094 31.5916
14104146 77.2094 133.5930
14104147 77.2094 58.3592
14104148 77.2094 38.0111
14104149 77.2094 124.5044
14104150 77.2094 41.0523
14104151 160.6086 123.7426
14104152 77.2094 67.4031
14104153 160.6086 72.4276
14104154 160.6086 160.5045
14104155 94.2051 52.6805
14104156 94.2051 77.3709
14104157 94.2051 89.4319
14104158 160.6086 269.3659
14104159 94.2051 82.1623
14104160 381.6794 383.4878
14104162 71.0773 148.9135
14104163 381.6794 136.1244
14104164 381.6794 400.3477
14104165 381.6794 145.0339
14104166 381.6794 391.4047
14104167 381.6794 581.1590
14104168 381.6794 522.6682
14104169 381.6794 511.8021
14104170 381.6794 203.9755
14104171 381.6794 76.3359
14104172 381.6794 346.8824
14104173 381.6794 366.9158
14104174 381.6794 366.9158
14104175 381.6794 176.2674
14104176 381.6794 145.2262
14104177 381.6794 241.3009
14104178 381.6794 822.9561
14104179 381.6794 643.1788
14104180 381.6794 687.2050
14104181 381.6794 616.3503
14104182 381.6794 77.6875
14104183 71.0773 14.2155
14104184 381.6794 290.3975
14104185 381.6794 206.4665
14104186 381.6794 76.3487
14104187 381.6794 230.5123
14104188 381.6794 258.7714
14104189 327.1560 322.2192
14104190 327.1560 217.3246
14104191 327.1560 65.4312
14104192 77.2094 46.9656
14104193 388.5321 77.7064
14104194 87.2388 48.5565
14104195 388.5321 171.8375
14104196 388.5321 708.5694
14104197 388.5321 182.9418
14104198 388.5321 591.0807
14104199 388.5321 233.8839
14104200 388.5321 438.1623
14104201 388.5321 675.9312
14104202 388.5321 564.1181
14104203 388.5321 337.9610
14104204 388.5321 231.8894
14104205 388.5321 716.9337
14104206 388.5321 196.1776
14104207 388.5321 322.1869
14104208 388.5321 469.6115
14104209 388.5321 291.3571
14104210 388.5321 223.0499
14104211 388.5321 190.1582
14104212 388.5321 193.2813
14104213 388.5321 315.6895
14104214 388.5321 372.5862
14104215 388.5321 429.5333
14104216 388.5321 254.5841
14104217 388.5321 1134.9396
14104218 388.5321 172.8664
14104219 388.5321 849.7002
14104220 388.5321 205.0874
14104221 388.5321 446.7714
14104222 388.5321 218.0323
14104223 388.5321 901.1967
14104224 388.5321 211.1587
14104225 388.5321 229.0344
14104226 388.5321 213.8639
14104227 388.5321 174.8898
14104228 388.5321 77.7064
14104229 388.5321 77.7064
14104230 388.5321 349.4206
14104231 388.5321 197.7615
14104232 388.5321 974.3398
14104233 388.5321 411.3267
14104234 388.5321 284.8581
14104235 388.5321 147.4193
14104236 388.5321 1331.7945
14104237 388.5321 151.8263
14104238 388.5321 126.1314
14104239 388.5321 210.6506
14104240 388.5321 164.1429
14104241 388.5321 563.5488
14104242 388.5321 497.6419
14104243 388.5321 115.1694
14104244 388.5321 333.4162
14104245 388.5321 77.7064
14104246 87.2388 58.6683
14104247 71.0773 30.4697
14104248 71.0773 66.4193
14104249 71.0773 43.2257
14104250 71.0773 59.0830
14104251 71.0773 70.2715
14104253 388.5321 517.6685
14104254 388.5321 171.7327
14104255 388.5321 607.9418
14104256 388.5321 277.8474
14104257 381.6794 254.6707
14104258 388.5321 504.1196
14104259 388.5321 379.2287
14104260 77.2094 44.8490
14104261 388.5321 131.2918
14104262 151.6408 331.8707
14104263 151.6408 191.0864
14104264 381.6794 869.4910
14104265 144.4407 198.9927
14104266 151.6408 105.3919
14104267 151.6408 155.7126
14104268 151.6408 95.8686
14104269 151.6408 103.4143
14104270 71.0773 56.7487
14104271 71.0773 49.4452
14104272 71.0773 40.0123
14104273 151.6408 161.1100
14104274 151.6408 195.3634
14104275 71.0773 68.6585
14104276 151.6408 304.7137
14104277 71.0773 38.6512
14104278 71.0773 71.6131
14104279 71.0773 28.9114
14104280 151.6408 75.6813
14104281 71.0773 50.2276
14104282 151.6408 182.3982
14104283 71.0773 35.9581
14104284 151.6408 104.3006
14104285 151.6408 101.4461
14104286 151.6408 35.6476
14104287 71.0773 42.7363
14104288 71.0773 71.9947
14104289 71.0773 111.9733
14104290 71.0773 87.3721
14104291 71.0773 30.4697
14104292 71.0773 18.1283
14104293 71.0773 86.3565
14104294 151.6408 100.3882
14104295 71.0773 48.8332
14104296 71.0773 72.6594
14104297 151.6408 73.4036
14104298 158.6780 186.2420
14104299 87.2388 127.8666
14104301 113.6190 126.2846
14104302 151.6408 64.3684
14104303 87.2388 60.0745
14104304 87.2388 55.6626
14104305 144.4407 114.3087
14104306 87.2388 43.8205
14104307 87.2388 37.0311
14104308 144.4407 42.5192
14104309 144.4407 171.5467
14104310 144.4407 72.0879
14104311 87.2388 52.6819
14104312 87.2388 105.0540
14104313 144.4407 183.6095
14104314 87.2388 128.9716
14104315 144.4407 121.8779
14104316 144.4407 302.9991
14104317 144.4407 71.6716
14104318 87.2388 74.3922
14104319 144.4407 119.6239
14104320 144.4407 165.7132
14104321 87.2388 72.1855
14104322 87.2388 106.9014
14104323 87.2388 112.1607
14104324 144.4407 95.3647
14104325 113.6190 81.6751
14104326 144.4407 68.3922
14104327 144.4407 111.2502
14104328 224.9851 184.7808
14104329 224.9851 199.9952
14104330 224.9851 257.3216
14104331 224.9851 256.8342
14104332 224.9851 307.4473
14104333 113.6190 147.7900
14104334 113.6190 159.2693
14104335 160.6086 75.2030
14104336 160.6086 111.8455
14104337 160.6086 136.7530
14104338 160.6086 1057.8468
14104339 160.6086 373.1271
14104340 160.6086 161.4704
14104341 160.6086 101.8857
14104342 160.6086 269.9923
14104343 160.6086 236.6384
14104344 160.6086 33.3735
14104345 160.6086 33.3099
14104347 160.6086 146.6096
14104348 160.6086 211.1207
14104349 160.6086 276.0247
14104350 160.6086 315.0588
14104351 160.6086 809.4572
14104352 160.6086 88.6869
14104353 77.2094 41.2024
14104354 77.2094 60.2232
14104355 77.2094 51.2479
14104356 77.2094 86.0033
14104357 77.2094 142.7782
14104358 77.2094 52.8580
14104359 160.6086 86.0936
14104360 77.2094 151.0029
14104361 160.6086 139.4509
14104362 77.2094 142.9745
14104363 388.5321 145.4733
14104364 77.2094 58.2749
14104365 77.2094 62.6324
14104366 77.2094 62.6324
14104367 77.2094 98.8625
14104368 77.2094 46.9549
14104369 77.2094 86.0033
14104370 77.2094 77.6890
14104371 77.2094 33.1468
14104372 160.6086 96.9200
14104373 77.2094 48.3970
14104374 160.6086 251.3408
14104375 160.6086 191.0916
14104376 160.6086 170.6378
14104377 160.6086 275.6337
14104378 160.6086 210.0100
14104379 160.6086 194.9389
14104380 160.6086 127.7349
14104381 160.6086 117.7036
14104382 160.6086 707.8945
14104383 160.6086 154.5315
14104384 160.6086 457.0058
14104385 160.6086 556.8617
14104386 160.6086 87.7672
14104387 160.6086 133.7155
14104388 160.6086 64.6055
14104389 160.6086 159.4806
14104390 160.6086 237.2996
14104391 160.6086 138.0414
14104392 160.6086 108.0819
14104393 160.6086 46.7781
14104394 160.6086 136.9009
14104395 160.6086 278.1579
14104396 381.6794 234.5325
14104397 160.6086 240.8448
14104398 77.2094 94.5032
14104399 77.2094 42.2264
14104400 77.2094 97.7732
14104401 77.2094 76.3340
14104402 77.2094 55.2472
14104403 77.2094 64.1803
14104404 77.2094 38.2562
14104405 77.2094 66.7816
14104406 77.2094 74.5526
14104407 77.2094 51.9235
14104408 77.2094 44.4676
14104409 77.2094 100.4631
14104410 77.2094 98.1467
14104411 77.2094 21.9842
14104412 77.2094 37.6435
14104413 160.6086 131.6136
14104414 77.2094 72.1495
14104415 77.2094 63.2706
14104416 77.2094 60.8908
14104417 160.6086 366.2185
14104418 77.2094 31.0501
14104419 77.2094 772.0940
14104420 160.6086 264.2893
14104421 160.6086 35.6743
14104422 381.6794 2959.6737
14104423 160.6086 377.1070
14104424 160.6086 450.2914
14104425 160.6086 59.7317
14104426 160.6086 156.7110
14104427 160.6086 32.6905
14104428 160.6086 32.6905
14104429 160.6086 361.7315
14104430 381.6794 3111.4211
14104431 160.6086 137.5221
14104432 160.6086 929.7878
14104433 388.5321 353.8466
14104434 160.6086 119.6602
14104435 160.6086 72.9771
14104436 160.6086 111.6246
14104437 113.6190 161.3823
14104438 224.9851 185.3260
14104439 224.9851 380.9837
14104440 224.9851 92.0069
14104441 224.9851 79.6917
14104442 224.9851 192.1749
14104443 224.9851 213.5855
14104444 224.9851 180.4687
14104445 224.9851 229.5957
14104446 87.2388 112.1607
14104447 113.6190 95.9590
14104448 144.4407 46.3031
14104449 144.4407 122.5928
14104450 144.4407 176.6034
14104451 144.4407 95.8729
14104452 144.4407 113.9124
14104453 144.4407 86.8471
14104454 87.2388 92.7974
14104455 388.5321 136.6866
14104456 87.2388 47.5742
14104457 144.4407 146.1734
14104458 87.2388 37.6639
14104459 144.4407 150.8466
14104460 144.4407 81.7469
14104461 87.2388 113.5131
14104462 144.4407 198.3692
14104463 144.4407 112.1349
14104464 144.4407 73.9970
14104465 144.4407 142.1077
14104466 87.2388 69.1431
14104467 87.2388 49.1102
14104468 87.2388 69.1431
14104469 71.0773 38.6007
14104470 151.6408 287.3938
14104471 158.6780 721.8903
14104472 87.2388 57.9050
14104473 87.2388 57.7021
14104474 87.2388 97.7792
14104475 158.6780 164.5417
14104476 158.6780 125.6957
14104477 158.6780 65.1985
14104478 87.2388 30.6908
14104479 87.2388 135.2197
14104480 87.2388 149.5961
14104482 71.0773 249.3256
14104483 71.0773 58.8127
14104484 71.0773 48.1891
14104485 151.6408 237.2745
14104486 151.6408 91.8035
14104487 151.6408 76.7713
14104488 151.6408 164.6839
14104489 71.0773 26.8635
14104490 71.0773 89.4342
14104491 71.0773 49.4452
14104492 71.0773 90.3517
14104493 71.0773 95.6674
14104494 71.0773 599.6952
14104495 71.0773 59.0830
14104496 151.6408 942.3051
14104497 151.6408 85.3629
14104498 151.6408 39.8231
14104499 71.0773 39.5169
14104500 71.0773 56.0290
14104501 151.6408 122.9945
14104502 151.6408 154.6684
14104503 151.6408 130.3337
14104504 71.0773 40.0123
14104505 71.0773 56.7487
14104506 71.0773 35.7025
14104507 71.0773 64.7202
14104508 151.6408 61.1669
14104509 151.6408 157.9807
14104510 381.6794 130.9025
14104511 151.6408 423.0990
14104512 388.5321 367.2760
14104513 388.5321 222.5269
14104514 388.5321 163.4094
14104515 388.5321 222.5269
14104516 388.5321 219.2073
14104517 388.5321 257.9538
14104518 388.5321 183.3698
14104519 71.0773 41.9723
14104520 77.2094 87.7241
14104521 151.6408 101.9788
14104522 388.5321 145.4733
14104523 71.0773 38.1007
14104524 71.0773 21.5669
14104525 71.0773 58.2456
14104526 388.5321 2058.9686
14104527 388.5321 459.0064
14104528 388.5321 308.2300
14104529 388.5321 413.4141
14104530 388.5321 191.6446
14104531 388.5321 281.3538
14104532 388.5321 279.0577
14104533 388.5321 492.4015
14104534 388.5321 163.6529
14104535 388.5321 179.9757
14104536 388.5321 185.4753
14104537 388.5321 436.5400
14104538 388.5321 1469.4093
14104539 388.5321 193.1271
14104541 388.5321 77.7064
14104542 388.5321 82.2600
14104543 388.5321 161.0763
14104544 388.5321 381.0642
14104545 388.5321 608.8296
14104546 388.5321 498.9650
14104547 388.5321 808.1871
14104548 388.5321 947.0712
14104549 388.5321 286.4044
14104550 388.5321 361.0293
14104551 388.5321 121.2457
14104552 388.5321 821.6894
14104553 388.5321 236.0467
14104554 388.5321 294.1416
14104555 388.5321 460.2949
14104556 388.5321 128.0264
14104557 388.5321 185.1219
14104558 388.5321 222.6457
14104559 388.5321 938.7809
14104560 388.5321 245.3950
14104561 388.5321 298.1326
14104562 388.5321 357.9731
14104563 388.5321 254.6145
14104564 388.5321 302.9866
14104565 388.5321 589.8258
14104566 388.5321 246.9859
14104567 388.5321 158.0854
14104568 388.5321 106.1385
14104569 388.5321 314.3555
14104570 388.5321 735.1503
14104571 388.5321 564.1181
14104572 388.5321 979.9222
14104573 388.5321 80.0640
14104574 388.5321 77.7064
14104575 388.5321 567.1089
14104576 388.5321 237.6500
14104577 388.5321 173.3905
14104578 388.5321 215.7140
14104579 388.5321 617.3449
14104580 388.5321 204.0941
14104581 388.5321 180.6051
14104582 388.5321 886.6596
14104583 388.5321 224.0824
14104584 388.5321 731.3510
14104585 388.5321 1069.2783
14104586 388.5321 541.5653
14104587 388.5321 597.5539
14104588 388.5321 309.7769
14104589 327.1560 83.9451
14104590 327.1560 361.9704
14104591 327.1560 294.9753
14104592 327.1560 199.3782
14104593 327.1560 199.4556
14104594 327.1560 500.3533
14104595 327.1560 179.4166
14104596 77.2094 574.8580
14104597 381.6794 140.0596
14104598 381.6794 218.6021
14104599 381.6794 344.3560
14104600 381.6794 840.7192
14104601 71.0773 184.3510
14104602 381.6794 202.5812
14104603 381.6794 166.3359
14104604 381.6794 172.1210
14104605 388.5321 248.6547
14104606 381.6794 483.6687
14104607 71.0773 16.8317
14104608 381.6794 179.1487
14104609 71.0773 82.2991
14104610 381.6794 97.9352
14104611 381.6794 350.1234
14104612 381.6794 1619.4581
14104613 381.6794 150.5723
14104614 381.6794 1499.6892
14104615 381.6794 512.3037
14104616 381.6794 76.3359
14104617 381.6794 439.8098
14104618 381.6794 245.9044
14104619 381.6794 123.9667
14104620 381.6794 374.2306
14104621 381.6794 750.4097
14104622 381.6794 365.3191
14104623 381.6794 314.8913
14104624 381.6794 173.4269
14104625 381.6794 443.8088
14104626 388.5321 255.0502
14104627 381.6794 251.9848
14104628 381.6794 471.7681
14104629 381.6794 78.4034
14104630 381.6794 385.5459
14104631 388.5321 562.6777
14104632 381.6794 195.7506
14104633 381.6794 145.3706
14104634 381.6794 344.4266
14104635 381.6794 389.1752
14104636 381.6794 391.7871
14104637 381.6794 3284.0278
14104638 71.0773 125.2696
14104639 77.2094 45.8981
14104640 381.6794 661.5253
14104641 381.6794 183.8668
14104642 381.6794 218.6278
14104643 160.6086 113.3661
14104644 94.2051 353.9969
14104645 94.2051 354.7787
14104646 388.5321 174.4689
14104647 77.2094 78.9225
14104648 77.2094 64.7245
14104649 160.6086 184.7300
14104650 381.6794 143.2946
14104651 77.2094 85.0601
14104652 160.6086 69.9951
14104653 77.2094 41.1340
14104654 77.2094 81.2833
14104655 77.2094 135.4947
14104656 77.2094 91.0857
14104657 160.6086 384.9381
14104658 77.2094 85.5938
14104659 77.2094 31.0083
14104661 77.2094 48.3970
14104662 77.2094 81.9841
14104663 77.2094 113.1664
14104664 160.6086 128.8487
14104665 160.6086 121.3969
14104666 94.2051 153.9766
14104667 94.2051 74.3938
14104668 77.2094 91.0241
14104669 160.6086 55.3648
14104670 381.6794 1107.0918
14104671 381.6794 289.1878
14104672 381.6794 350.2590
14104673 381.6794 1086.0546
14104674 381.6794 211.8323
14104676 381.6794 305.6450
14104677 381.6794 329.3965
14104678 381.6794 501.7191
14104679 381.6794 468.0357
14104680 381.6794 1066.9989
14104681 381.6794 213.6581
14104682 381.6794 186.1906
14104683 381.6794 140.7363
14104684 381.6794 76.3359
14104685 381.6794 348.4062
14104686 327.1560 121.9430
14104687 327.1560 177.9888
14104688 388.5321 350.7943
14104689 87.2388 56.7959
14104690 388.5321 110.6287
14104691 388.5321 393.3538
14104692 388.5321 597.4372
14104693 388.5321 530.0312
14104694 388.5321 347.9889
14104695 388.5321 353.8466
14104696 388.5321 120.1424
14104697 388.5321 189.7901
14104698 388.5321 192.3319
14104699 388.5321 668.8689
14104700 388.5321 216.4838
14104701 388.5321 349.4428
14104702 388.5321 678.8433
14104703 388.5321 376.8993
14104704 388.5321 470.4037
14104705 388.5321 320.8954
14104706 388.5321 325.8291
14104707 388.5321 812.2398
14104708 388.5321 172.2440
14104709 388.5321 710.8011
14104710 388.5321 174.2364
14104711 388.5321 149.6565
14104712 388.5321 338.7460
14104713 388.5321 481.9442
14104714 388.5321 373.6225
14104716 388.5321 250.6126
14104717 388.5321 344.0245
14104718 388.5321 390.6169
14104719 388.5321 426.7979
14104720 160.6086 215.5746
14104721 388.5321 442.0960
14104722 388.5321 77.7064
14104723 388.5321 702.4798
14104724 388.5321 225.4541
14104725 388.5321 287.5408
14104726 388.5321 290.6835
14104727 388.5321 239.5184
14104728 388.5321 329.5046
14104729 381.6794 816.0298
14104730 388.5321 462.8022
14104731 388.5321 325.3293
14104732 388.5321 444.3865
14104733 388.5321 294.1416
14104734 388.5321 185.4753
14104735 388.5321 315.9825
14104736 388.5321 633.9749
14104737 388.5321 205.8099
14104738 388.5321 261.2888
14104739 388.5321 246.9176
14104740 71.0773 25.8558
14104741 71.0773 42.6399
14104742 71.0773 87.9326
14104743 71.0773 58.8366
14104744 71.0773 79.6650
14104745 71.0773 68.6315
14104746 71.0773 191.5370
14104747 71.0773 37.9301
14104748 151.6408 172.3250
14104749 71.0773 136.9962
14104750 71.0773 52.6357
14104751 71.0773 71.9300
14104752 71.0773 86.1412
14104753 71.0773 70.2715
14104754 388.5321 410.2747
14104755 388.5321 507.7586
14104756 388.5321 277.8474
14104757 388.5321 204.6909
14104758 388.5321 222.5269
14104759 388.5321 232.0052
14104760 388.5321 211.9682
14104761 151.6408 94.3439
14104762 151.6408 74.3366
14104763 151.6408 239.2515
14104764 151.6408 77.4626
14104766 151.6408 60.9981
14104767 151.6408 257.0180
14104768 151.6408 77.1788
14104769 151.6408 225.9471
14104770 71.0773 90.0079
14104771 71.0773 34.3530
14104772 71.0773 105.3944
14104773 71.0773 77.9462
14104774 151.6408 844.6873
14104775 151.6408 100.7830
14104776 151.6408 84.4918
14104777 71.0773 27.9299
14104778 71.0773 101.5546
14104779 71.0773 38.2706
14104780 151.6408 97.9834
14104781 71.0773 33.5080
14104782 71.0773 25.0052
14104783 71.0773 54.7623
14104784 151.6408 101.0141
14104785 71.0773 95.2388
14104786 71.0773 71.9300
14104787 71.0773 71.6131
14104788 71.0773 50.2276
14104789 151.6408 96.7542
14104790 71.0773 56.7487
14104791 71.0773 205.0208
14104792 71.0773 83.7948
14104793 158.6780 120.0502
14104794 151.6408 85.3647
14104795 71.0773 42.4002
14104796 158.6780 161.8292
14104797 144.4407 188.7643
14104798 151.6408 102.4569
14104799 87.2388 69.9710
14104800 388.5321 442.9988
14104801 87.2388 46.3144
14104802 87.2388 62.8393
14104803 87.2388 34.5170
14104804 87.2388 38.3859
14104805 87.2388 129.8805
14104806 87.2388 72.1855
14104807 144.4407 95.3336
14104808 144.4407 53.5668
14104809 144.4407 264.0641
14104810 144.4407 133.4565
14104811 87.2388 100.0869
14104812 144.4407 117.1339
14104813 381.6794 200.2617
14104814 144.4407 37.9322
14104815 87.2388 86.5314
14104816 87.2388 69.6521
14104817 144.4407 143.9430
14104818 144.4407 111.2859
14104819 144.4407 115.5778
14104820 144.4407 97.9281
14104821 87.2388 39.3409
14104822 144.4407 60.7491
14104823 87.2388 48.5565
14104824 87.2388 89.1745
14104825 144.4407 65.1365
14104826 144.4407 119.5170
14104827 113.6190 260.0910
14104828 87.2388 68.6611
14104829 87.2388 71.4311
14104830 144.4407 65.6616
14104831 224.9851 92.0069
14104832 224.9851 213.5855
14104833 224.9851 106.1390
14104834 224.9851 163.0479
14104835 224.9851 255.6552
14104836 160.6086 152.0196
14104837 160.6086 120.0131
14104838 160.6086 116.9046
14104839 160.6086 181.3085
14104840 160.6086 192.8523
14104841 160.6086 161.0130
14104842 160.6086 265.9115
14104843 160.6086 632.6593
14104844 160.6086 360.5069
14104845 160.6086 117.6853
14104846 160.6086 289.3254
14104847 77.2094 143.4109
14104848 160.6086 62.1871
14104849 77.2094 151.0029
14104850 77.2094 37.1925
14104851 77.2094 60.8908
14104852 77.2094 34.7164
14104853 77.2094 83.6118
14104854 77.2094 88.5804
14104855 77.2094 61.1882
14104856 77.2094 35.9730
14104857 77.2094 118.2463
14104858 77.2094 102.0208
14104859 77.2094 98.1467
14104860 77.2094 56.3279
14104861 77.2094 142.9745
14104862 77.2094 54.5609
14104863 77.2094 100.1232
14104864 77.2094 142.7782
14104865 77.2094 97.1501
14104866 77.2094 86.0033
14104867 77.2094 88.5804
14104868 77.2094 21.6133
14104869 77.2094 60.8908
14104870 77.2094 42.9261
14104871 77.2094 76.3340
14104872 77.2094 28.9869
14104873 77.2094 41.9858
14104874 77.2094 33.6479
14104875 381.6794 426.5940
14104876 160.6086 354.5407
14104877 160.6086 78.1607
14104878 160.6086 167.5743
14104879 160.6086 275.2984
14104880 160.6086 246.7677
14104881 160.6086 128.5137
14104882 160.6086 419.9296
14104883 160.6086 95.3161
14104884 160.6086 335.6478
14104885 160.6086 61.1104
14104886 160.6086 92.9288
14104887 160.6086 187.7517
14104888 160.6086 443.2657
14104889 160.6086 150.5648
14104890 160.6086 180.4589
14104891 160.6086 174.4147
14104892 160.6086 101.4045
14104893 160.6086 98.3456
14104894 388.5321 577.3278
14104895 77.2094 46.6300
14104896 77.2094 43.5610
14104897 77.2094 46.6469
14104898 77.2094 59.2100
14104899 77.2094 59.4868
14104900 77.2094 42.3749
14104901 77.2094 57.9717
14104902 77.2094 74.5526
14104903 77.2094 98.1467
14104904 77.2094 72.8336
14104905 77.2094 86.5380
14104906 77.2094 121.6337
14104907 77.2094 98.1467
14104908 77.2094 86.5380
14104909 77.2094 79.4488
14104910 77.2094 63.2706
14104911 77.2094 87.2098
14104913 77.2094 76.3340
14104914 77.2094 46.4233
14104915 77.2094 68.4597
14104916 77.2094 46.4233
14104917 77.2094 99.5606
14104918 160.6086 111.9752
14104919 160.6086 95.4549
14104920 160.6086 226.9971
14104921 160.6086 338.0229
14104922 160.6086 72.4851
14104923 160.6086 563.7578
14104924 160.6086 32.1217
14104925 160.6086 65.9000
14104926 160.6086 56.5881
14104927 160.6086 202.3870
14104928 160.6086 176.3144
14104929 160.6086 106.0257
14104930 160.6086 208.9829
14104931 160.6086 164.9212
14104932 224.9851 195.7205
14104933 224.9851 381.0273
14104934 224.9851 247.2649
14104935 144.4407 87.4445
14104936 144.4407 109.6565
14104937 87.2388 25.5731
14104938 87.2388 127.0535
14104939 144.4407 78.0574
14104940 144.4407 47.2360
14104941 87.2388 48.5565
14104942 144.4407 119.9110
14104943 144.4407 145.5294
14104944 144.4407 295.6530
14104945 144.4407 110.1774
14104946 144.4407 160.8920
14104947 144.4407 233.6274
14104948 144.4407 250.9842
14104949 144.4407 91.6866
14104950 144.4407 201.3499
14104951 144.4407 58.8877
14104952 144.4407 78.4430
14104953 87.2388 39.7896
14104954 144.4407 61.3121
14104955 151.6408 97.2891
14104956 151.6408 80.4853
14104957 158.6780 287.5472
14104958 87.2388 59.2887
14104959 87.2388 47.8794
14104960 87.2388 104.3871
14104961 144.4407 295.6530
14104962 158.6780 184.7477
14104963 94.2051 67.7194
14104964 158.6780 64.9281
14104965 158.6780 92.2597
14104966 87.2388 211.9954
14104967 144.4407 79.7591
14104968 144.4407 133.2225
14104969 151.6408 102.8096
14104970 71.0773 57.2513
14104971 151.6408 122.2623
14104972 71.0773 83.5736
14104973 71.0773 59.0830
14104974 151.6408 114.5552
14104975 71.0773 60.0602
14104976 71.0773 90.0079
14104977 71.0773 20.2382
14104978 71.0773 18.1283
14104979 71.0773 14.2155
14104980 71.0773 57.0002
14104981 71.0773 75.0548
14104982 151.6408 53.3476
14104983 71.0773 47.1777
14104984 151.6408 197.8493
14104985 151.6408 106.5304
14104986 151.6408 123.1913
14104987 71.0773 69.5764
14104988 71.0773 48.1891
14104989 71.0773 81.5452
14104990 71.0773 72.6544
14104991 71.0773 59.0117
14104992 151.6408 146.9868
14104993 151.6408 119.3278
14104994 151.6408 116.6818
14104995 151.6408 211.3868
14104996 151.6408 207.1665
14104997 151.6408 77.1846
14104998 151.6408 98.2276
14104999 388.5321 136.0426
14105000 388.5321 166.8007
14105001 388.5321 211.0043
14105002 87.2388 47.3777
14105003 388.5321 327.6436
14105004 71.0773 95.4214
14105005 71.0773 21.8398
14105006 71.0773 71.6131
14105007 71.0773 63.6417
14105008 388.5321 166.8007
14105009 71.0773 38.9049
14105010 71.0773 19.8072
14105011 71.0773 61.8721
14105012 71.0773 42.7363
14105013 71.0773 66.4193
14105014 388.5321 101.3543
14105015 388.5321 119.3837
14105016 388.5321 293.2502
14105017 388.5321 467.8750
14105018 388.5321 244.7597
14105019 388.5321 150.4382
14105020 388.5321 611.6333
14105021 388.5321 424.6627
14105022 388.5321 344.0245
14105023 388.5321 3885.3210
14105024 388.5321 77.7064
14105025 388.5321 85.4979
14105026 388.5321 81.4193
14105027 388.5321 457.6369
14105028 388.5321 355.6196
