day,dow,fhtours,hdexpfac,hhno,jttours,phtours
1,1,0,75.19,15133,0,0
2,2,0,75.19,15133,1,0
1,4,0,78.07,15135,0,0
2,5,0,78.07,15135,0,0
1,4,0,97.47,15136,0,0
2,5,0,97.47,15136,0,0
1,4,0,99.39,15140,0,0
2,5,0,99.39,15140,1,0
1,4,0,45.05,15141,0,0
2,5,0,45.05,15141,0,0
1,4,0,83.86,15142,0,0
2,5,0,83.86,15142,0,0
1,4,0,102.32,15143,0,0
2,5,0,102.32,15143,2,0
1,4,0,68.86,15145,0,0
2,5,0,68.86,15145,0,0
1,4,0,428.13,15146,1,0
2,5,0,428.13,15146,0,0
1,2,0,137.57,15152,0,0
2,3,0,137.57,15152,0,0
1,2,0,105.43,15166,0,0
2,3,0,105.43,15166,0,0
1,1,2,56.59,15169,0,0
2,2,2,56.59,15169,0,0
1,2,0,40.06,15176,0,0
2,3,0,40.06,15176,0,0
1,1,0,121.71,15182,0,0
2,2,0,121.71,15182,0,0
1,1,0,220.68,15186,0,2
2,2,1,220.68,15186,1,2
1,1,1,112.44,15188,0,0
2,2,1,112.44,15188,0,0
1,1,0,157.58,15199,0,0
2,2,0,157.58,15199,0,0
1,1,0,151.07,15202,0,0
2,2,0,151.07,15202,0,0
1,1,2,168.54,15204,0,0
2,2,1,168.54,15204,0,0
1,2,0,41.58,15209,0,0
2,3,0,41.58,15209,1,0
1,1,0,337.26,15212,0,0
2,2,0,337.26,15212,0,0
1,2,0,60.83,15214,0,0
2,3,0,60.83,15214,0,0
1,1,0,75.29,15220,0,0
2,2,0,75.29,15220,0,0
1,2,0,58.6,15221,0,0
2,3,0,58.6,15221,0,0
1,1,0,63.4,15226,0,0
2,2,0,63.4,15226,0,0
1,1,0,167.78,15228,0,0
2,2,0,167.78,15228,0,0
1,1,0,110.68,15229,0,0
2,2,0,110.68,15229,1,0
1,1,0,203.94,15232,0,0
2,2,0,203.94,15232,0,0
1,2,0,38.74,15234,0,0
2,3,0,38.74,15234,0,0
1,1,0,45.05,15238,0,0
2,2,0,45.05,15238,0,0
1,1,0,63.4,15245,0,0
2,2,0,63.4,15245,0,0
1,1,0,41.39,15256,0,0
2,2,0,41.39,15256,0,0
1,2,0,80.86,15258,0,0
2,3,0,80.86,15258,0,0
1,3,0,62.62,15277,0,0
2,4,0,62.62,15277,0,0
1,2,0,39.87,15281,0,0
2,3,0,39.87,15281,0,0
1,1,0,133.74,15283,0,0
2,2,0,133.74,15283,1,0
1,1,0,47.38,15284,0,0
2,2,0,47.38,15284,0,0
1,1,0,129.26,15285,0,0
2,2,0,129.26,15285,0,0
1,2,0,70.56,15293,0,0
2,3,0,70.56,15293,0,0
1,1,0,65.68,15323,0,0
2,2,0,65.68,15323,0,0
1,1,0,196.81,15327,0,1
2,2,0,196.81,15327,0,0
1,1,0,210.74,15328,0,0
2,2,0,210.74,15328,0,0
1,2,0,61.9,15329,0,0
2,3,1,61.9,15329,1,0
1,1,0,151.07,15336,0,0
2,2,0,151.07,15336,0,0
1,3,0,101.4,15344,0,0
2,4,0,101.4,15344,0,0
1,1,0,518.1,15348,0,0
2,2,0,518.1,15348,0,0
1,1,0,56.33,15350,2,0
2,2,2,56.33,15350,0,0
1,2,2,66.66,15356,0,0
2,3,2,66.66,15356,0,0
1,1,0,64.78,15383,0,0
2,2,0,64.78,15383,0,0
1,1,0,62.08,15400,0,0
2,2,0,62.08,15400,0,0
1,1,0,62.08,15401,0,0
2,2,0,62.08,15401,0,0
1,1,0,215.16,15409,1,0
2,2,0,215.16,15409,0,0
1,1,0,128.05,15410,0,0
2,2,0,128.05,15410,0,0
1,1,0,89.48,15411,0,0
2,2,0,89.48,15411,0,0
1,1,0,51.56,15423,0,0
2,2,0,51.56,15423,0,0
1,3,0,515.0,15427,0,0
2,4,0,515.0,15427,0,0
1,1,0,140.29,15428,0,0
2,2,0,140.29,15428,0,0
1,3,0,45.05,15430,0,0
2,4,0,45.05,15430,0,0
1,2,0,78.07,15437,0,0
2,3,0,78.07,15437,0,0
1,1,0,56.87,15438,0,0
2,2,0,56.87,15438,0,0
1,1,0,262.18,15441,0,0
2,2,1,262.18,15441,0,1
1,1,0,94.82,15443,0,0
2,2,0,94.82,15443,0,0
1,1,0,170.65,15444,0,0
2,2,0,170.65,15444,0,0
1,1,0,78.07,15448,0,0
2,2,0,78.07,15448,0,0
1,1,0,121.53,15449,0,0
2,2,0,121.53,15449,0,0
1,2,0,240.15,15450,1,0
2,3,0,240.15,15450,0,0
1,3,0,69.49,15454,0,0
2,4,0,69.49,15454,0,0
1,2,0,102.6,15456,0,0
2,3,0,102.6,15456,0,0
1,2,0,230.96,15463,0,0
2,3,0,230.96,15463,0,0
1,2,0,219.38,15464,0,0
2,3,0,219.38,15464,0,0
1,1,0,174.94,15472,0,0
2,2,0,174.94,15472,0,0
1,1,0,38.74,15473,0,0
2,2,0,38.74,15473,0,0
1,3,2,70.26,15475,1,1
2,4,0,70.26,15475,0,1
1,2,0,229.67,15485,1,1
2,3,0,229.67,15485,0,1
1,1,0,74.92,15492,0,0
2,2,0,74.92,15492,0,0
1,1,0,348.42,15500,0,0
2,2,0,348.42,15500,0,0
1,1,1,187.26,15501,2,0
2,2,2,187.26,15501,0,0
1,1,0,69.72,15507,0,0
2,2,0,69.72,15507,0,0
1,4,0,61.19,15514,0,2
2,5,1,61.19,15514,0,1
1,1,0,230.96,15521,0,0
2,2,0,230.96,15521,0,0
1,1,0,68.99,15525,2,0
2,2,0,68.99,15525,2,0
1,1,0,63.48,15529,0,0
2,2,0,63.48,15529,0,0
1,1,0,74.43,15538,1,0
2,2,0,74.43,15538,0,0
1,1,0,70.26,15539,0,1
2,2,0,70.26,15539,0,0
1,1,0,76.89,15541,1,0
2,2,0,76.89,15541,1,0
1,1,0,74.28,15543,0,2
2,2,0,74.28,15543,0,1
1,1,0,52.7,15544,0,0
2,2,0,52.7,15544,0,0
1,1,0,272.73,15545,0,0
2,2,0,272.73,15545,0,0
1,1,0,45.05,15547,0,0
2,2,0,45.05,15547,0,0
1,4,0,67.88,15550,0,0
2,5,0,67.88,15550,0,0
1,1,0,122.45,15551,0,0
2,2,0,122.45,15551,0,0
1,1,0,73.17,15552,0,0
2,2,0,73.17,15552,0,0
1,1,0,181.17,15564,0,0
2,2,0,181.17,15564,0,0
1,1,2,69.5,15566,1,1
2,2,1,69.5,15566,1,1
1,2,0,97.33,15570,0,0
2,3,0,97.33,15570,0,0
1,1,0,230.96,15577,0,0
2,2,0,230.96,15577,0,0
1,1,0,266.72,15579,2,0
2,2,0,266.72,15579,0,0
1,1,0,188.37,15585,0,0
2,2,0,188.37,15585,0,0
1,1,0,87.25,15587,0,0
2,2,0,87.25,15587,0,0
1,1,0,59.81,15589,0,0
2,2,0,59.81,15589,0,0
1,1,0,73.46,15590,1,1
2,2,0,73.46,15590,1,0
1,1,0,46.99,15591,0,0
2,2,0,46.99,15591,0,0
1,1,0,108.91,15592,0,0
2,2,0,108.91,15592,0,0
1,4,0,162.05,15593,0,0
2,5,0,162.05,15593,0,0
1,1,0,77.72,15594,0,0
2,2,0,77.72,15594,0,0
1,3,0,585.09,15652,0,0
2,4,0,585.09,15652,0,0
1,3,0,151.88,15671,0,0
2,4,0,151.88,15671,0,0
1,1,0,46.06,15687,0,0
2,2,0,46.06,15687,0,0
1,3,0,43.47,15726,0,0
2,4,0,43.47,15726,0,0
1,2,0,85.32,15727,0,0
2,3,0,85.32,15727,0,0
1,1,0,82.26,15729,3,0
2,2,0,82.26,15729,0,0
1,1,0,66.59,15738,2,0
2,2,0,66.59,15738,1,0
1,1,0,86.04,15745,0,0
2,2,0,86.04,15745,0,0
1,3,0,45.9,15753,0,0
2,4,0,45.9,15753,0,0
1,1,0,24.55,15777,0,0
2,2,0,24.55,15777,1,0
1,1,0,50.0,15782,0,0
2,2,0,50.0,15782,0,0
1,1,1,125.07,15786,0,0
2,2,0,125.07,15786,0,1
1,1,2,107.54,15789,0,0
2,2,2,107.54,15789,1,0
1,4,0,37.39,15805,1,0
2,5,0,37.39,15805,0,0
1,3,2,149.57,15828,2,0
2,4,2,149.57,15828,2,0
1,4,0,170.85,15829,0,0
2,5,1,170.85,15829,0,0
1,3,0,40.01,15835,0,0
2,4,0,40.01,15835,0,0
1,2,0,91.02,15840,0,0
2,3,0,91.02,15840,1,0
1,2,0,47.83,15848,0,0
2,3,0,47.83,15848,0,0
1,2,0,30.24,15872,0,0
2,3,0,30.24,15872,0,0
1,3,0,82.13,15881,0,0
2,4,0,82.13,15881,0,0
1,3,0,65.4,15882,0,0
2,4,0,65.4,15882,0,0
1,3,0,43.47,15892,0,0
2,4,0,43.47,15892,0,0
1,4,0,66.99,15932,0,0
2,5,0,66.99,15932,0,0
1,2,0,34.44,15951,0,0
2,3,0,34.44,15951,0,0
1,2,0,44.83,15967,0,0
2,3,0,44.83,15967,0,0
1,2,0,164.1,15983,0,0
2,3,0,164.1,15983,0,0
1,2,0,37.39,15994,0,0
2,3,0,37.39,15994,0,0
1,2,0,159.71,16001,0,0
2,3,0,159.71,16001,0,0
1,2,0,89.79,16047,0,0
2,3,0,89.79,16047,0,0
1,1,0,706.46,16086,0,0
2,2,0,706.46,16086,0,0
1,2,0,68.4,16102,0,0
2,3,0,68.4,16102,0,0
1,2,0,31.31,16114,0,0
2,3,0,31.31,16114,0,0
1,2,0,115.47,16120,0,0
2,3,0,115.47,16120,0,0
1,2,0,151.88,16124,0,2
2,3,0,151.88,16124,2,0
1,2,0,31.31,16126,0,0
2,3,0,31.31,16126,0,0
1,2,0,28.58,16128,0,0
2,3,0,28.58,16128,0,0
1,2,0,60.46,16132,0,0
2,3,0,60.46,16132,1,0
1,2,0,66.99,16180,0,0
2,3,0,66.99,16180,0,0
1,2,0,65.4,16209,0,0
2,3,0,65.4,16209,0,0
1,2,0,47.69,16241,0,0
2,3,0,47.69,16241,0,0
1,3,0,43.36,16243,2,0
2,4,0,43.36,16243,0,0
1,2,0,48.91,16263,0,0
2,3,0,48.91,16263,0,0
1,3,0,45.59,16291,0,0
2,4,0,45.59,16291,0,0
1,2,0,47.69,16315,0,0
2,3,0,47.69,16315,0,0
1,2,0,32.17,16324,0,0
2,3,0,32.17,16324,1,0
1,2,0,95.84,16336,0,0
2,3,0,95.84,16336,0,1
1,2,0,34.21,16366,0,0
2,3,0,34.21,16366,0,0
1,2,0,76.24,16417,0,0
2,3,0,76.24,16417,0,0
1,2,2,53.79,16422,1,0
2,3,2,53.79,16422,0,0
1,2,0,47.61,16430,0,0
2,3,0,47.61,16430,0,0
1,2,0,72.89,16433,1,0
2,3,0,72.89,16433,0,0
1,2,0,34.21,16437,0,0
2,3,0,34.21,16437,0,0
1,2,0,180.62,16438,1,0
2,3,1,180.62,16438,2,0
1,3,0,148.41,16480,0,0
2,4,0,148.41,16480,0,0
1,2,0,166.38,16498,0,0
2,3,0,166.38,16498,0,0
1,2,0,66.99,16509,0,0
2,3,0,66.99,16509,0,0
1,3,0,91.46,16511,1,2
2,4,0,91.46,16511,1,0
1,4,2,149.88,16529,0,0
2,5,2,149.88,16529,0,0
1,2,0,117.49,16546,0,0
2,3,0,117.49,16546,0,0
1,2,0,47.61,16562,0,0
2,3,0,47.61,16562,0,0
1,3,0,64.78,16565,0,0
2,4,0,64.78,16565,0,0
1,2,0,46.83,16572,0,0
2,3,0,46.83,16572,0,0
1,2,0,67.46,16574,0,0
2,3,0,67.46,16574,0,0
1,2,0,182.24,16584,0,0
2,3,0,182.24,16584,0,0
1,2,0,60.83,16595,0,0
2,3,0,60.83,16595,0,0
1,2,0,324.8,16596,0,0
2,3,0,324.8,16596,0,0
1,2,0,55.38,16599,0,0
2,3,0,55.38,16599,1,0
1,2,0,66.59,16604,0,0
2,3,0,66.59,16604,1,0
1,2,0,368.39,16607,1,0
2,3,1,368.39,16607,0,1
1,2,2,236.85,16613,0,0
2,3,2,236.85,16613,0,0
1,2,0,53.1,16615,0,0
2,3,0,53.1,16615,0,0
1,2,0,49.2,16623,0,0
2,3,0,49.2,16623,0,0
1,2,0,78.22,16637,0,0
2,3,0,78.22,16637,0,0
1,2,0,69.57,16641,0,0
2,3,0,69.57,16641,0,0
1,1,0,45.05,16646,0,0
2,2,0,45.05,16646,0,0
1,2,0,65.4,16667,0,0
2,3,0,65.4,16667,0,0
1,2,0,117.49,16668,0,0
2,3,0,117.49,16668,0,0
1,2,0,30.57,16677,0,0
2,3,0,30.57,16677,0,0
1,2,0,38.4,16681,0,0
2,3,0,38.4,16681,1,0
1,2,0,72.54,16694,0,0
2,3,1,72.54,16694,0,0
1,2,0,43.77,16705,0,0
2,3,0,43.77,16705,0,0
1,2,0,43.53,16706,0,0
2,3,0,43.53,16706,0,0
1,2,0,44.29,16708,0,0
2,3,0,44.29,16708,0,0
1,3,0,57.66,16715,0,0
2,4,0,57.66,16715,0,0
1,2,0,63.01,16721,0,0
2,3,0,63.01,16721,0,0
1,2,0,30.93,16728,0,0
2,3,0,30.93,16728,0,0
1,2,0,244.06,16738,0,0
2,3,0,244.06,16738,0,0
1,2,0,65.28,16762,0,0
2,3,0,65.28,16762,0,0
1,2,0,143.9,16768,1,0
2,3,0,143.9,16768,3,0
1,2,0,47.61,16773,0,0
2,3,0,47.61,16773,0,0
1,2,0,191.59,16775,0,0
2,3,0,191.59,16775,0,0
1,2,0,59.32,16778,0,0
2,3,0,59.32,16778,0,0
1,1,0,47.69,16780,0,0
2,2,0,47.69,16780,0,0
1,2,0,59.24,16781,0,0
2,3,0,59.24,16781,0,0
1,2,0,115.47,16828,0,0
2,3,0,115.47,16828,0,0
1,1,0,25.25,16834,0,0
2,2,0,25.25,16834,0,0
1,1,0,97.15,16836,0,0
2,2,0,97.15,16836,0,0
1,2,0,227.63,16839,0,2
2,3,0,227.63,16839,0,2
1,3,0,44.13,16846,1,0
2,4,0,44.13,16846,0,0
1,2,0,64.73,16878,0,0
2,3,0,64.73,16878,0,0
1,3,0,47.61,16892,0,0
2,4,0,47.61,16892,0,0
1,2,0,50.76,16898,0,0
2,3,0,50.76,16898,0,0
1,1,0,55.85,16931,0,0
2,2,0,55.85,16931,0,0
1,2,0,47.61,16939,0,0
2,3,0,47.61,16939,0,0
1,2,0,49.49,16949,0,0
2,3,0,49.49,16949,0,0
1,2,0,40.44,16957,0,0
2,3,0,40.44,16957,0,0
1,4,0,60.83,16983,0,0
2,5,0,60.83,16983,1,0
1,2,0,47.38,16986,0,0
2,3,0,47.38,16986,0,0
1,2,0,39.67,16988,0,0
2,3,0,39.67,16988,0,0
1,2,0,46.96,16998,0,0
2,3,0,46.96,16998,2,0
1,1,0,209.36,17000,0,0
2,2,0,209.36,17000,0,0
1,3,0,219.38,17013,0,0
2,4,0,219.38,17013,0,0
1,1,0,68.17,17021,0,0
2,2,0,68.17,17021,0,0
1,2,0,197.79,17022,0,0
2,3,0,197.79,17022,0,0
1,2,0,162.43,17026,0,0
2,3,0,162.43,17026,0,0
1,3,0,47.13,17032,0,0
2,4,0,47.13,17032,0,0
1,2,0,295.78,17050,0,0
2,3,0,295.78,17050,1,0
1,2,0,102.72,17055,0,0
2,3,0,102.72,17055,0,0
1,2,0,62.08,17056,0,0
2,3,0,62.08,17056,0,0
1,3,2,254.5,17057,3,0
2,4,2,254.5,17057,1,0
1,2,0,179.51,17064,1,0
2,3,0,179.51,17064,1,0
1,2,2,184.85,17066,0,0
2,3,1,184.85,17066,0,0
1,2,0,70.56,17069,0,0
2,3,0,70.56,17069,0,0
1,2,0,553.24,17070,0,0
2,3,0,553.24,17070,0,0
1,2,0,56.1,17072,0,0
2,3,0,56.1,17072,0,0
1,3,0,101.4,17075,0,0
2,4,0,101.4,17075,0,0
1,3,0,210.74,17082,0,0
2,4,0,210.74,17082,0,0
1,3,0,173.01,17086,0,0
2,4,0,173.01,17086,0,0
1,3,0,124.84,17089,0,0
2,4,0,124.84,17089,0,0
1,3,0,239.34,17094,0,0
2,4,0,239.34,17094,0,0
1,1,0,127.41,17105,1,0
2,2,0,127.41,17105,1,0
1,3,0,47.38,17117,0,0
2,4,0,47.38,17117,0,0
1,3,0,54.54,17122,0,0
2,4,0,54.54,17122,0,0
1,3,0,63.4,17123,0,0
2,4,0,63.4,17123,0,0
1,3,0,209.2,17135,0,0
2,4,0,209.2,17135,1,1
1,2,0,78.07,17137,0,0
2,3,0,78.07,17137,0,0
1,2,0,94.52,17142,0,0
2,3,0,94.52,17142,0,0
1,3,1,75.94,17150,0,0
2,4,1,75.94,17150,0,0
1,3,0,209.74,17154,0,0
2,4,0,209.74,17154,1,0
1,3,0,70.56,17160,0,0
2,4,0,70.56,17160,0,0
1,3,0,42.15,17164,0,0
2,4,0,42.15,17164,0,0
1,3,0,38.74,17169,0,0
2,4,0,38.74,17169,0,0
1,3,0,78.07,17170,0,0
2,4,0,78.07,17170,0,0
1,3,0,218.67,17171,2,0
2,4,0,218.67,17171,1,0
1,3,0,89.48,17173,0,0
2,4,0,89.48,17173,0,0
1,3,2,68.85,17175,0,0
2,4,2,68.85,17175,2,0
1,3,0,101.4,17176,0,0
2,4,0,101.4,17176,0,0
1,3,0,41.39,17184,0,0
2,4,0,41.39,17184,0,0
1,3,0,35.53,17187,0,0
2,4,0,35.53,17187,0,0
1,3,0,64.78,17189,0,0
2,4,0,64.78,17189,0,0
1,3,0,64.49,17190,0,2
2,4,0,64.49,17190,0,2
1,3,0,101.68,17198,0,0
2,4,0,101.68,17198,0,0
1,3,0,42.81,17199,0,0
2,4,0,42.81,17199,0,0
1,3,0,164.1,17201,0,0
2,4,0,164.1,17201,0,0
1,3,0,67.76,17207,0,0
2,4,0,67.76,17207,0,0
1,3,0,70.4,17215,1,0
2,4,0,70.4,17215,1,0
1,3,0,208.7,17217,0,0
2,4,0,208.7,17217,0,0
1,1,0,75.94,17230,0,0
2,2,0,75.94,17230,0,0
1,3,0,52.24,17239,0,0
2,4,0,52.24,17239,0,0
1,3,0,47.38,17245,0,0
2,4,0,47.38,17245,0,0
1,3,2,59.25,17246,0,0
2,4,0,59.25,17246,0,2
1,3,0,482.28,17247,0,0
2,4,0,482.28,17247,0,0
1,3,0,67.47,17248,1,0
2,4,0,67.47,17248,2,0
1,3,0,96.57,17253,0,0
2,4,0,96.57,17253,0,0
1,3,0,59.74,17256,0,0
2,4,0,59.74,17256,0,0
1,3,0,239.26,17257,0,0
2,4,0,239.26,17257,0,0
1,1,0,46.59,17259,0,0
2,2,0,46.59,17259,0,0
1,3,2,95.01,17265,0,0
2,4,2,95.01,17265,0,0
1,3,0,219.38,17296,0,0
2,4,0,219.38,17296,0,0
1,2,0,190.32,17298,3,0
2,3,0,190.32,17298,0,0
1,3,0,62.08,17302,0,0
2,4,0,62.08,17302,0,0
1,3,0,38.74,17303,0,0
2,4,0,38.74,17303,0,0
1,3,2,86.13,17308,0,0
2,4,0,86.13,17308,1,0
1,3,0,136.62,17309,0,0
2,4,0,136.62,17309,1,0
1,1,0,32.11,17339,0,0
2,2,0,32.11,17339,0,0
1,1,0,46.97,17360,0,0
2,2,0,46.97,17360,0,0
1,1,0,292.73,17363,0,0
2,2,0,292.73,17363,0,0
1,3,0,38.49,17386,0,0
2,4,0,38.49,17386,0,0
1,3,0,54.06,17401,0,0
2,4,0,54.06,17401,0,0
1,2,0,46.58,17409,0,0
2,3,0,46.58,17409,0,0
1,1,0,47.38,17412,0,0
2,2,0,47.38,17412,0,0
1,3,0,166.34,17438,0,0
2,4,0,166.34,17438,0,0
1,4,0,72.71,17450,0,0
2,5,0,72.71,17450,0,0
1,1,0,197.91,17451,0,0
2,2,0,197.91,17451,0,0
1,3,0,77.82,17460,0,0
2,4,0,77.82,17460,0,0
1,1,0,96.0,17472,0,0
2,2,0,96.0,17472,0,0
1,1,0,89.94,17474,0,0
2,2,0,89.94,17474,0,0
1,3,0,472.61,17478,0,0
2,4,0,472.61,17478,0,0
1,1,0,68.99,17486,1,0
2,2,0,68.99,17486,0,0
1,4,0,70.56,17489,0,0
2,5,0,70.56,17489,0,0
1,1,1,85.96,17495,1,1
2,2,1,85.96,17495,0,0
1,3,0,47.38,17517,0,0
2,4,0,47.38,17517,0,0
1,1,1,185.59,17538,0,1
2,2,1,185.59,17538,1,0
1,3,2,127.23,17545,0,0
2,4,2,127.23,17545,0,0
1,3,0,83.86,17551,0,0
2,4,0,83.86,17551,0,0
1,3,0,49.0,17556,0,0
2,4,0,49.0,17556,0,0
1,4,0,72.34,17573,0,0
2,5,1,72.34,17573,0,0
1,1,0,72.57,17605,0,0
2,2,0,72.57,17605,0,0
1,3,0,110.32,17610,2,0
2,4,0,110.32,17610,2,0
1,1,0,47.38,17619,0,0
2,2,0,47.38,17619,0,0
1,3,0,112.44,17621,0,0
2,4,0,112.44,17621,0,0
1,4,0,75.94,17625,1,1
2,5,0,75.94,17625,1,0
1,3,1,201.87,17626,0,1
2,4,1,201.87,17626,0,1
1,3,0,192.7,17629,2,1
2,4,0,192.7,17629,2,0
1,2,0,63.92,17640,1,0
2,3,0,63.92,17640,0,0
1,3,0,83.22,17662,0,1
2,4,0,83.22,17662,0,0
1,1,0,62.08,17686,0,0
2,2,0,62.08,17686,0,0
1,1,2,68.85,17690,0,0
2,2,1,68.85,17690,1,0
1,1,2,55.92,17691,0,0
2,2,2,55.92,17691,0,0
1,3,0,187.26,17699,1,0
2,4,0,187.26,17699,1,0
1,4,0,46.99,17707,0,0
2,5,0,46.99,17707,0,0
1,3,0,78.07,17708,0,0
2,4,0,78.07,17708,0,0
1,3,0,130.91,17715,0,1
2,4,1,130.91,17715,0,0
1,4,1,51.03,17719,0,0
2,5,0,51.03,17719,0,0
1,3,0,543.91,17723,0,0
2,4,0,543.91,17723,1,0
1,3,0,68.03,17731,0,0
2,4,0,68.03,17731,0,0
1,4,0,117.01,17742,0,1
2,5,0,117.01,17742,0,1
1,4,0,38.4,17746,0,0
2,5,0,38.4,17746,0,0
1,3,0,239.34,17750,0,0
2,4,0,239.34,17750,0,0
1,3,0,178.18,17752,0,0
2,4,0,178.18,17752,0,0
1,3,0,204.79,17760,0,0
2,4,0,204.79,17760,0,0
1,3,0,69.57,17766,1,0
2,4,0,69.57,17766,0,0
1,3,0,107.66,17767,0,0
2,4,0,107.66,17767,1,0
1,1,0,166.34,17770,0,0
2,2,0,166.34,17770,0,0
1,3,2,176.01,17774,0,0
2,4,1,176.01,17774,0,0
1,3,0,59.32,17784,0,0
2,4,0,59.32,17784,0,0
1,1,0,56.13,17801,0,0
2,2,0,56.13,17801,2,0
1,3,0,74.87,17805,0,0
2,4,0,74.87,17805,0,0
1,2,0,70.56,17806,0,0
2,3,0,70.56,17806,0,0
1,4,0,75.94,17814,0,0
2,5,0,75.94,17814,0,0
1,1,0,55.6,17815,0,0
2,2,0,55.6,17815,0,0
1,3,0,143.76,17816,0,0
2,4,0,143.76,17816,0,0
1,3,0,105.04,17823,0,0
2,4,0,105.04,17823,0,0
1,3,0,64.78,17834,0,0
2,4,0,64.78,17834,0,0
1,3,0,142.41,17853,0,0
2,4,0,142.41,17853,2,0
1,3,0,52.28,17857,0,0
2,4,0,52.28,17857,0,0
1,3,0,28.58,17858,1,0
2,4,0,28.58,17858,1,0
1,3,0,54.54,17863,0,0
2,4,0,54.54,17863,0,0
1,3,0,145.49,17868,0,0
2,4,0,145.49,17868,0,0
1,3,0,49.18,17890,0,0
2,4,0,49.18,17890,0,0
1,3,0,73.9,17893,0,0
2,4,0,73.9,17893,0,0
1,3,0,192.46,17901,0,0
2,4,0,192.46,17901,0,0
1,3,0,135.45,17932,1,0
2,4,0,135.45,17932,0,0
1,3,2,207.17,17968,0,0
2,4,2,207.17,17968,0,0
1,3,2,94.28,17971,0,0
2,4,2,94.28,17971,0,0
1,1,0,176.75,17990,0,0
2,2,0,176.75,17990,0,0
1,3,0,144.59,18001,0,2
2,4,0,144.59,18001,0,2
1,3,0,47.38,18005,0,0
2,4,0,47.38,18005,0,0
1,3,0,62.08,18024,0,0
2,4,0,62.08,18024,0,0
1,1,0,314.6,18040,0,0
2,2,0,314.6,18040,0,0
1,1,0,806.18,18044,0,0
2,2,0,806.18,18044,0,2
1,4,0,197.38,18049,1,0
2,5,0,197.38,18049,2,0
1,4,0,118.49,18055,0,0
2,5,0,118.49,18055,0,0
1,4,0,70.56,18108,0,0
2,5,0,70.56,18108,0,0
1,4,0,189.51,18114,1,0
2,5,0,189.51,18114,0,0
1,1,0,545.79,18118,1,0
2,2,0,545.79,18118,0,0
1,4,0,613.86,18146,0,0
2,5,0,613.86,18146,0,0
1,2,0,152.26,18167,0,0
2,3,0,152.26,18167,0,0
1,4,2,205.6,18170,2,0
2,5,0,205.6,18170,1,0
1,4,0,438.39,18177,0,0
2,5,0,438.39,18177,0,0
1,1,0,168.39,18181,0,0
2,2,0,168.39,18181,0,0
1,4,0,120.08,18186,0,0
2,5,0,120.08,18186,0,0
1,4,0,114.18,18187,0,0
2,5,0,114.18,18187,0,0
1,4,0,108.13,18241,0,0
2,5,0,108.13,18241,0,0
1,4,0,172.52,18256,0,1
2,5,0,172.52,18256,0,1
1,4,0,129.26,18267,0,1
2,5,0,129.26,18267,0,2
1,4,2,164.98,18319,0,1
2,5,2,164.98,18319,0,1
1,4,0,54.97,18320,0,0
2,5,0,54.97,18320,0,0
1,4,0,240.65,18325,0,0
2,5,0,240.65,18325,0,0
1,4,0,165.12,18332,0,0
2,5,0,165.12,18332,0,0
1,4,0,80.99,18336,0,0
2,5,0,80.99,18336,1,0
1,4,0,110.86,18339,0,0
2,5,0,110.86,18339,0,0
1,4,0,68.03,18341,1,1
2,5,0,68.03,18341,0,0
1,4,0,534.82,18400,1,0
2,5,0,534.82,18400,2,0
1,1,0,118.51,18412,0,0
2,2,0,118.51,18412,0,0
1,4,0,123.08,18413,0,0
2,5,0,123.08,18413,0,0
1,4,0,320.51,18414,0,0
2,5,0,320.51,18414,0,0
1,4,0,115.14,18426,0,0
2,5,0,115.14,18426,0,0
1,1,0,62.08,18432,0,0
2,2,0,62.08,18432,0,0
1,4,0,55.46,18437,3,0
2,5,0,55.46,18437,0,0
1,4,0,117.31,18467,0,0
2,5,0,117.31,18467,0,0
1,4,1,304.32,18470,2,0
2,5,0,304.32,18470,0,0
1,4,0,205.79,18489,0,0
2,5,0,205.79,18489,0,0
1,4,0,109.61,18547,0,0
2,5,0,109.61,18547,0,0
1,4,0,77.38,18549,0,0
2,5,0,77.38,18549,0,0
1,4,0,56.87,18566,0,0
2,5,0,56.87,18566,0,0
1,4,0,152.65,18570,0,0
2,5,0,152.65,18570,0,0
1,2,0,545.16,18591,0,0
2,3,0,545.16,18591,0,0
1,4,0,185.48,18608,0,0
2,5,0,185.48,18608,0,0
1,4,0,240.65,18614,0,0
2,5,0,240.65,18614,0,0
1,4,0,194.56,18646,0,0
2,5,0,194.56,18646,0,0
1,4,0,170.85,18675,0,0
2,5,0,170.85,18675,0,0
1,2,0,83.71,18677,1,0
2,3,0,83.71,18677,1,0
1,4,0,62.08,18681,0,0
2,5,0,62.08,18681,0,0
1,4,0,46.96,18702,2,0
2,5,0,46.96,18702,1,0
1,3,0,45.03,18737,0,0
2,4,0,45.03,18737,0,0
1,4,0,153.9,18738,0,0
2,5,0,153.9,18738,0,0
1,4,0,182.46,18739,0,0
2,5,0,182.46,18739,0,0
1,4,0,136.01,18741,0,0
2,5,0,136.01,18741,0,0
1,2,0,320.85,18750,0,0
2,3,0,320.85,18750,0,0
1,4,0,73.9,18757,0,0
2,5,0,73.9,18757,0,0
1,3,0,280.17,18774,0,0
2,4,0,280.17,18774,0,0
1,1,0,141.24,18799,2,0
2,2,1,141.24,18799,0,0
1,4,1,192.46,18810,0,1
2,5,1,192.46,18810,2,1
1,2,0,208.71,18822,0,0
