hhno,pagey,pdiary,pgend,pno,ppaidprk,pproxy,pptyp,psaudist,psautime,psexpfac,pspcl,pstaz,pstyp,ptpass,puwarrp,puwdepp,puwmode,pwaudist,pwautime,pwpcl,pwtaz,pwtyp
16430,60,1,1,1,-1,0,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
16430,57,1,2,2,-1,1,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,-1,2.94,12.71,652493,3531,1
16433,74,1,2,1,-1,0,3,-1.0,-1.0,145.78,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16433,76,1,1,2,-1,1,3,-1.0,-1.0,145.78,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16437,77,1,1,1,-1,0,3,-1.0,-1.0,68.41,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16437,74,1,2,2,-1,0,3,-1.0,-1.0,68.41,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16438,37,1,2,1,-1,0,4,-1.0,-1.0,361.23,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16438,37,1,1,2,-1,1,1,-1.0,-1.0,361.23,-1,-1,0,1,-1,-1,-1,11.91,217.06,535658,519,1
16438,8,1,2,3,-1,1,7,-1.0,-1.0,361.23,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16438,5,1,1,4,-1,1,7,4.01,13.98,361.23,588821,3683,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16480,52,1,1,1,-1,4,1,-1.0,-1.0,296.83,-1,-1,0,0,-1,-1,-1,4.37,14.84,584198,3518,1
16480,26,1,2,2,-1,4,1,-1.0,-1.0,296.83,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
16480,20,1,2,3,-1,1,1,7.89,18.2,296.83,593775,3496,1,0,-1,-1,-1,7.33,17.12,601850,3605,1
16480,50,1,2,4,-1,0,4,-1.0,-1.0,296.83,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16498,52,1,2,1,-1,0,1,-1.0,-1.0,332.77,-1,-1,0,1,7,4,6,23.94,250.49,463547,526,1
16498,22,1,1,2,-1,1,4,-1.0,-1.0,332.77,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16498,14,1,1,3,-1,1,7,4.66,18.26,332.77,593200,3502,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16509,56,1,2,1,-1,0,1,-1.0,-1.0,133.98,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
16511,39,1,1,1,-1,2,1,-1.0,-1.0,182.92,-1,-1,0,0,-1,-1,-1,16.03,38.49,579749,3626,1
16511,40,1,2,2,-1,0,2,-1.0,-1.0,182.92,-1,-1,0,0,-1,-1,3,16.78,223.04,694277,2827,2
16511,5,1,1,3,-1,2,7,9.24,24.73,182.92,580787,3645,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16529,75,1,1,1,-1,0,1,-1.0,-1.0,299.75,-1,-1,0,0,3,2,4,15.3,40.46,71087,1045,1
16529,68,1,2,2,-1,1,1,-1.0,-1.0,299.75,-1,-1,0,0,-1,-1,-1,15.3,40.46,71087,1045,1
16546,63,1,2,1,-1,0,1,-1.0,-1.0,234.98,-1,-1,0,0,-1,-1,3,14.06,23.48,588468,3545,1
16562,58,1,1,1,-1,0,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,-1,8.71,22.65,579749,3626,1
16562,55,1,2,2,-1,0,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
16565,55,1,1,1,-1,0,1,-1.0,-1.0,129.55,-1,-1,0,1,9,4,3,-1.0,-1.0,-1,-1,1
16565,50,1,1,2,-1,1,1,-1.0,-1.0,129.55,-1,-1,0,1,-1,-1,-1,4.18,24.4,148086,584,1
16572,66,1,1,1,-1,0,3,-1.0,-1.0,93.65,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
16574,46,1,1,1,-1,0,1,-1.0,-1.0,134.91,-1,-1,0,0,3,2,3,11.28,29.74,624075,3629,1
16584,52,1,2,1,-1,0,2,-1.0,-1.0,364.49,-1,-1,0,0,3,1,3,-1.0,-1.0,-1,-1,2
16584,17,1,2,2,-1,0,6,4.84,15.57,364.49,606131,3644,1,0,-1,-1,3,6.72,21.23,658759,3649,2
16584,14,1,2,3,-1,1,7,4.02,10.91,364.49,572924,3660,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16595,35,1,1,1,-1,0,1,-1.0,-1.0,121.67,-1,-1,0,0,-1,-1,-1,4.43,23.09,327116,318,1
16595,33,1,2,2,-1,0,4,-1.0,-1.0,121.67,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16596,49,1,2,1,-1,0,2,-1.0,-1.0,649.6,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
16596,48,1,2,2,-1,0,2,-1.0,-1.0,649.6,-1,-1,0,0,-1,-1,-1,0.94,7.72,988337,2280,2
16596,19,1,2,3,-1,0,2,-1.0,-1.0,649.6,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
16596,21,1,2,4,-1,0,5,1.55,9.31,649.6,1158069,2252,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16599,55,1,1,1,-1,0,4,-1.0,-1.0,110.75,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16599,45,1,2,2,-1,1,4,-1.0,-1.0,110.75,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16604,42,1,2,1,-1,0,4,-1.0,-1.0,133.18,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16604,47,1,2,2,-1,1,1,-1.0,-1.0,133.18,-1,-1,0,1,-1,-1,-1,16.31,257.56,485836,600,1
16607,57,1,1,1,-1,0,5,1.37,8.54,736.78,115790,1062,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16607,42,1,2,2,-1,0,1,-1.0,-1.0,736.78,-1,-1,0,0,-1,-1,-1,3.38,16.36,218271,982,1
16613,34,1,2,1,-1,0,1,5.75,22.93,473.71,694277,2827,1,0,-1,-1,3,4.16,22.48,762297,2808,1
16613,10,1,2,2,-1,1,7,0.32,5.29,473.71,931026,3199,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16613,7,1,2,3,-1,1,7,0.32,5.29,473.71,931026,3199,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16613,6,1,2,4,-1,1,7,0.32,5.29,473.71,931026,3199,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16615,57,1,2,1,-1,0,4,-1.0,-1.0,106.21,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16615,57,1,1,2,-1,1,1,-1.0,-1.0,106.21,-1,-1,0,0,-1,-1,-1,10.75,29.11,117147,709,1
16615,28,1,1,3,-1,1,1,-1.0,-1.0,106.21,-1,-1,0,0,-1,-1,-1,8.03,25.56,506340,607,1
16623,998,1,1,1,-1,0,3,-1.0,-1.0,98.4,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16623,62,1,2,2,-1,0,4,-1.0,-1.0,98.4,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16637,37,1,1,1,-1,0,1,-1.0,-1.0,156.44,-1,-1,0,0,6,9,3,1.54,6.96,587435,3552,1
16641,42,1,2,1,-1,0,2,-1.0,-1.0,139.13,-1,-1,0,0,-1,-1,2,0.46,5.59,331596,715,2
16641,44,1,1,2,-1,1,1,-1.0,-1.0,139.13,-1,-1,0,1,-1,-1,-1,7.09,28.8,148565,406,1
16646,54,1,2,1,-1,0,1,-1.0,-1.0,90.1,-1,-1,0,1,-1,-1,-1,3.84,19.39,41294,497,1
16667,49,1,1,1,-1,0,1,-1.0,-1.0,130.81,-1,-1,0,0,2,3,3,4.02,20.96,579749,3626,1
16667,47,1,2,2,-1,1,4,-1.0,-1.0,130.81,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16667,24,1,1,3,-1,1,1,-1.0,-1.0,130.81,-1,-1,0,1,-1,-1,-1,4.02,20.96,579749,3626,1
16668,50,1,2,1,-1,0,1,-1.0,-1.0,234.98,-1,-1,2,0,9,9,3,2.2,12.09,605468,3585,1
16677,68,1,1,1,-1,0,3,-1.0,-1.0,61.13,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16681,76,1,1,1,-1,0,3,-1.0,-1.0,76.79,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
16681,75,1,2,2,-1,1,3,-1.0,-1.0,76.79,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
16694,47,1,2,1,-1,0,1,-1.0,-1.0,145.08,-1,-1,0,0,5,4,4,10.72,31.39,599322,3625,1
16694,48,1,1,2,-1,0,4,-1.0,-1.0,145.08,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16694,17,1,1,3,-1,1,6,2.91,11.1,145.08,585727,3525,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16705,81,1,1,1,-1,0,3,-1.0,-1.0,87.54,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
16706,56,1,2,1,-1,0,4,-1.0,-1.0,87.07,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16706,44,1,1,2,-1,1,1,-1.0,-1.0,87.07,-1,-1,0,0,-1,-1,-1,51.78,296.01,218235,983,1
16708,41,1,2,1,-1,0,1,-1.0,-1.0,88.58,-1,-1,0,0,-1,-1,-1,17.85,32.04,579749,3626,1
16715,57,1,1,1,-1,0,1,-1.0,-1.0,115.32,-1,-1,0,0,6,9,3,6.34,28.87,35114,39,1
16721,54,1,2,1,-1,0,1,-1.0,-1.0,126.01,-1,-1,0,1,-1,-1,-1,37.28,271.02,468581,142,1
16721,19,1,2,2,-1,0,2,7.31,22.37,126.01,674828,3596,2,0,-1,-1,-1,11.23,24.12,592340,3492,2
16728,60,1,2,1,-1,0,1,-1.0,-1.0,61.86,-1,-1,0,0,-1,-1,-1,7.84,23.47,606746,3646,1
16738,56,1,1,1,-1,0,5,6.48,25.82,488.12,397307,756,2,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16762,58,1,1,1,-1,0,4,-1.0,-1.0,130.55,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16768,35,1,2,1,-1,0,4,-1.0,-1.0,287.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16768,37,1,1,2,-1,1,1,-1.0,-1.0,287.79,-1,-1,0,0,-1,-1,-1,16.43,57.0,59076,543,1
16768,5,1,1,3,-1,1,7,-1.0,-1.0,287.79,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16768,2,1,1,4,-1,1,8,-1.0,-1.0,287.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16768,0,1,1,5,-1,1,8,-1.0,-1.0,287.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16773,63,1,1,1,-1,0,2,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,2
16773,52,1,2,2,-1,1,1,-1.0,-1.0,95.22,-1,-1,0,1,-1,-1,-1,31.23,250.73,987208,2295,1
16775,52,1,2,1,-1,0,1,-1.0,-1.0,383.18,-1,-1,0,0,2,9,3,27.17,57.44,430872,1931,1
16775,52,1,1,2,-1,1,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,-1,15.56,45.74,224905,363,1
16778,53,1,2,1,-1,0,1,-1.0,-1.0,118.64,-1,-1,0,0,-1,-1,3,4.89,23.15,275389,24,1
16778,57,1,1,2,-1,1,1,-1.0,-1.0,118.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
16780,46,1,1,1,-1,0,1,-1.0,-1.0,95.37,-1,-1,0,0,4,2,4,13.59,224.33,1132960,2597,1
16780,43,1,2,2,-1,0,1,-1.0,-1.0,95.37,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
16781,73,1,2,1,-1,0,2,-1.0,-1.0,118.48,-1,-1,0,0,-1,-1,3,1.51,9.9,674007,3625,2
16828,69,1,2,1,-1,0,2,-1.0,-1.0,230.95,-1,-1,0,0,-1,-1,-1,0.67,4.11,643314,3693,2
16834,81,1,2,1,-1,0,3,-1.0,-1.0,50.49,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16836,57,1,2,1,-1,0,4,-1.0,-1.0,194.3,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
16839,41,1,2,1,-1,0,2,-1.0,-1.0,455.27,-1,-1,0,0,-1,-1,-1,5.56,14.92,594236,3508,2
16839,49,1,1,2,-1,0,1,-1.0,-1.0,455.27,-1,-1,0,0,-1,-1,-1,5.56,14.92,594236,3508,1
16839,2,1,2,3,-1,0,8,12.34,25.78,455.27,593202,3501,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16839,1,1,1,4,-1,0,8,12.34,25.78,455.27,593202,3501,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16846,55,1,1,1,-1,0,4,-1.0,-1.0,88.27,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16846,13,1,1,2,-1,0,7,0.54,4.16,88.27,590192,3692,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16878,53,1,1,1,-1,0,1,-1.0,-1.0,129.46,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
16892,45,1,2,1,-1,0,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,0,56.41,305.93,361095,611,1
16892,44,1,1,2,-1,1,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,-1,36.74,62.48,612911,3471,1
16898,68,1,2,1,-1,0,3,-1.0,-1.0,101.51,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16931,55,1,2,1,-1,0,4,-1.0,-1.0,111.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16931,64,1,1,2,-1,1,4,-1.0,-1.0,111.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16931,10,1,2,3,-1,1,7,-1.0,-1.0,111.7,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16939,52,1,1,1,-1,0,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,-1,33.08,257.04,810489,3046,1
16939,49,1,2,2,-1,0,1,-1.0,-1.0,95.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
16949,61,1,2,1,-1,0,4,-1.0,-1.0,98.99,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16957,81,1,2,1,-1,0,3,-1.0,-1.0,80.88,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16983,63,1,2,1,-1,0,4,-1.0,-1.0,121.67,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16983,60,1,1,2,-1,1,1,-1.0,-1.0,121.67,-1,-1,0,0,-1,-1,-1,3.73,17.78,147768,520,1
16986,42,1,2,1,-1,0,1,-1.0,-1.0,94.76,-1,-1,0,0,4,9,3,5.94,27.72,147890,480,1
16988,42,1,1,1,-1,0,1,-1.0,-1.0,79.33,-1,-1,0,0,9,9,0,-1.0,-1.0,-1,-1,1
16998,76,1,1,1,-1,2,3,-1.0,-1.0,93.92,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
16998,70,1,2,2,-1,0,3,-1.0,-1.0,93.92,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
17000,27,1,1,1,-1,0,1,-1.0,-1.0,418.72,-1,-1,0,0,-1,-1,-1,8.58,33.09,41178,494,1
17013,34,1,2,1,-1,0,1,9.71,33.44,438.75,437249,1401,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
17021,57,1,1,1,-1,2,4,-1.0,-1.0,136.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17021,56,1,2,2,-1,0,1,-1.0,-1.0,136.34,-1,-1,0,0,8,6,3,3.69,20.14,41201,495,1
17022,34,1,1,1,-1,0,1,-1.0,-1.0,395.58,-1,-1,0,0,-1,-1,-1,10.39,34.33,110424,1547,1
17026,49,1,2,1,-1,0,1,-1.0,-1.0,324.86,-1,-1,0,1,5,5,5,11.88,38.63,59026,520,1
17032,64,1,1,1,-1,0,2,-1.0,-1.0,94.26,-1,-1,0,0,6,9,3,13.91,35.76,218455,1423,2
17050,30,1,1,1,-1,0,4,-1.0,-1.0,591.56,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17050,31,1,2,2,-1,1,1,-1.0,-1.0,591.56,-1,-1,0,0,-1,-1,-1,5.05,20.63,803877,3010,1
17055,43,1,1,1,-1,0,1,-1.0,-1.0,205.45,-1,-1,0,0,-1,-1,-1,26.74,40.05,474450,1984,1
17056,52,1,2,1,-1,0,1,-1.0,-1.0,124.16,-1,-1,0,1,-1,-1,-1,1.71,13.23,148112,579,1
17056,49,1,1,2,-1,0,1,-1.0,-1.0,124.16,-1,-1,0,0,-1,-1,-1,46.2,75.35,715309,3435,1
17057,29,1,2,1,-1,0,4,-1.0,-1.0,509.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17057,31,1,1,2,-1,1,1,-1.0,-1.0,509.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
17057,9,1,2,3,-1,0,7,2.29,11.32,509.0,362489,1800,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17057,7,1,2,4,-1,0,7,2.29,11.32,509.0,362489,1800,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17057,1,1,2,5,-1,0,8,-1.0,-1.0,509.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17064,39,1,1,1,-1,2,1,-1.0,-1.0,359.01,-1,-1,0,0,-1,-1,-1,14.92,39.53,241418,384,1
17064,35,1,2,2,-1,0,4,-1.0,-1.0,359.01,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17064,1,1,1,3,-1,2,8,-1.0,-1.0,359.01,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17066,48,1,1,1,-1,0,4,-1.0,-1.0,369.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17066,47,1,2,2,-1,0,1,-1.0,-1.0,369.7,-1,-1,0,1,-1,-1,-1,13.26,35.1,59044,530,1
17066,9,1,1,3,-1,0,7,1.58,6.22,369.7,90476,1518,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17066,4,1,1,4,-1,0,8,-1.0,-1.0,369.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17069,73,1,2,1,-1,0,3,-1.0,-1.0,141.12,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
17070,29,1,2,1,-1,0,5,-1.0,-1.0,1106.49,0,-1,1,1,-1,-1,6,3.4,16.62,74320,305,2
17072,54,1,2,1,-1,0,1,-1.0,-1.0,112.19,-1,-1,0,0,3,2,3,1.4,8.47,286722,797,1
17072,73,1,1,2,-1,1,1,-1.0,-1.0,112.19,-1,-1,0,0,-1,-1,-1,6.68,25.23,245792,827,1
17075,999,1,2,1,-1,0,3,-1.0,-1.0,202.8,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17082,50,1,2,1,-1,0,1,-1.0,-1.0,421.49,-1,-1,0,0,-1,-1,-1,1.07,6.86,523228,1441,1
17086,82,1,2,1,-1,0,3,-1.0,-1.0,346.02,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17089,44,1,2,1,-1,0,2,-1.0,-1.0,249.68,-1,-1,0,0,-1,-1,0,-1.0,-1.0,-1,-1,2
17094,32,1,1,1,-1,0,1,-1.0,-1.0,478.68,-1,-1,0,1,-1,-1,1,1.62,18.85,59041,531,1
17094,29,1,1,2,-1,1,1,-1.0,-1.0,478.68,-1,-1,0,1,-1,-1,-1,1.5,17.55,42628,471,1
17105,44,1,1,1,-1,2,1,-1.0,-1.0,254.82,-1,-1,0,0,-1,-1,-1,10.67,27.75,97276,1045,1
17105,48,1,2,2,-1,0,1,-1.0,-1.0,254.82,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
17105,9,1,1,3,-1,2,7,0.4,3.59,254.82,100226,941,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17117,39,1,2,1,-1,0,2,-1.0,-1.0,94.76,0,-1,2,1,-1,-1,1,1.38,15.08,506340,607,2
17122,39,1,1,1,-1,0,1,-1.0,-1.0,109.09,-1,-1,0,0,-1,-1,4,6.23,30.58,59041,531,1
17123,60,1,1,1,-1,0,4,-1.0,-1.0,126.81,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17135,37,1,2,1,-1,0,1,-1.0,-1.0,418.39,-1,-1,0,0,-1,-1,-1,5.53,23.58,124078,1637,1
17135,38,1,1,2,-1,0,1,-1.0,-1.0,418.39,-1,-1,0,0,-1,-1,-1,5.53,23.58,124078,1637,1
17135,10,1,2,3,-1,0,7,-1.0,-1.0,418.39,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17135,5,1,1,4,-1,0,7,4.11,18.03,418.39,344357,1664,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17137,43,1,1,1,-1,0,1,-1.0,-1.0,156.13,-1,-1,0,0,3,1,3,3.84,21.04,194639,576,1
17142,68,1,1,1,-1,0,1,-1.0,-1.0,189.04,-1,-1,0,1,-1,-1,-1,2.07,12.2,260757,967,1
17150,50,1,2,1,-1,0,1,-1.0,-1.0,151.89,-1,-1,0,0,4,2,4,5.1,31.78,386188,565,1
17150,54,1,1,2,-1,1,1,-1.0,-1.0,151.89,-1,-1,0,1,-1,-1,-1,5.3,28.95,464456,634,1
17154,30,1,2,1,-1,0,2,-1.0,-1.0,419.47,-1,-1,0,0,3,9,3,1.72,15.72,764735,2862,2
17154,31,1,1,2,-1,1,1,-1.0,-1.0,419.47,-1,-1,0,0,-1,-1,-1,34.73,74.25,147776,514,1
17154,0,1,2,3,-1,1,8,-1.0,-1.0,419.47,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17160,70,1,2,1,-1,0,3,-1.0,-1.0,141.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17164,71,1,1,1,-1,0,3,-1.0,-1.0,84.3,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17169,39,1,1,1,-1,0,1,-1.0,-1.0,77.48,-1,-1,0,1,8,9,3,20.75,39.73,28084,1795,1
17170,37,1,2,1,-1,0,1,-1.0,-1.0,156.13,-1,-1,0,0,7,6,3,10.01,34.86,93951,406,1
17171,39,1,1,1,-1,0,1,-1.0,-1.0,437.34,-1,-1,0,0,3,9,3,14.22,37.36,1145265,2309,1
17171,37,1,2,2,-1,1,4,-1.0,-1.0,437.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17171,1,1,2,3,-1,1,8,-1.0,-1.0,437.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17173,57,1,1,1,-1,0,1,-1.0,-1.0,178.96,-1,-1,0,1,-1,-1,5,5.86,32.22,59044,530,1
17175,44,1,2,1,-1,0,1,-1.0,-1.0,137.7,-1,-1,0,1,-1,-1,-1,12.74,35.58,175248,1615,1
17175,14,1,2,2,-1,0,7,-1.0,-1.0,137.7,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17175,10,1,2,3,-1,0,7,-1.0,-1.0,137.7,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17175,10,1,1,4,-1,0,7,-1.0,-1.0,137.7,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17176,54,1,2,1,-1,0,4,-1.0,-1.0,202.8,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17184,52,1,1,1,-1,0,1,-1.0,-1.0,82.78,-1,-1,0,1,-1,-1,-1,6.56,30.23,147757,527,1
17187,56,1,2,1,-1,0,4,-1.0,-1.0,71.05,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17189,55,1,2,1,-1,0,1,-1.0,-1.0,129.55,-1,-1,0,0,-1,-1,5,-1.0,-1.0,-1,-1,1
17189,59,1,1,2,-1,0,1,-1.0,-1.0,129.55,-1,-1,0,1,5,8,2,3.52,23.06,41030,455,1
17190,40,1,2,1,-1,0,1,-1.0,-1.0,128.97,-1,-1,0,0,5,9,3,17.67,37.38,1145567,2407,1
17190,44,1,1,2,-1,1,1,-1.0,-1.0,128.97,-1,-1,0,0,-1,-1,-1,21.12,43.87,180799,969,1
17190,1,1,2,3,-1,1,8,-1.0,-1.0,128.97,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17198,70,1,2,1,-1,0,3,-1.0,-1.0,203.36,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17198,70,1,1,2,-1,1,3,-1.0,-1.0,203.36,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17199,81,1,1,1,-1,0,3,-1.0,-1.0,85.61,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17199,84,1,2,2,-1,1,3,-1.0,-1.0,85.61,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17201,23,1,2,1,-1,0,1,2.32,13.05,328.21,674828,3596,1,1,9,1,5,2.5,15.76,578015,3622,1
17201,4,1,1,2,-1,1,8,-1.0,-1.0,328.21,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17201,2,1,1,3,-1,1,8,-1.0,-1.0,328.21,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17207,51,1,1,1,-1,0,1,-1.0,-1.0,135.52,-1,-1,0,0,-1,-1,3,11.34,33.46,431543,1684,1
17215,30,1,1,1,-1,0,1,-1.0,-1.0,140.8,-1,-1,0,0,-1,-1,3,9.8,31.53,59016,528,1
17215,30,1,2,2,-1,0,1,-1.0,-1.0,140.8,-1,-1,0,0,-1,-1,3,6.68,22.99,146626,363,1
17215,1,1,1,3,-1,2,8,-1.0,-1.0,140.8,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17217,55,1,1,1,-1,0,1,-1.0,-1.0,417.4,-1,-1,0,0,5,5,1,1.18,6.8,1131125,2642,1
17217,57,1,2,2,-1,1,1,-1.0,-1.0,417.4,-1,-1,0,0,-1,-1,-1,9.63,27.74,1015536,2667,1
17217,20,1,1,3,-1,2,4,-1.0,-1.0,417.4,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
17230,44,1,1,1,-1,0,1,-1.0,-1.0,151.89,-1,-1,0,0,2,9,4,18.44,45.17,256813,1011,1
17230,43,1,2,2,-1,1,1,-1.0,-1.0,151.89,-1,-1,0,0,-1,-1,-1,2.88,21.34,148706,442,1
17239,55,1,1,1,-1,0,1,-1.0,-1.0,104.49,-1,-1,0,1,-1,-1,-1,8.64,30.82,361138,611,1
17239,56,1,2,2,-1,0,2,-1.0,-1.0,104.49,-1,-1,0,0,-1,-1,-1,7.28,26.02,41257,496,2
