day,fhtindx1,fhtindx2,hhno,jtindex,parent,pdpurp,phtindx1,phtindx2,pno,subtrs,tardest,tarorig,tautocost,tautodist,tautotime,tdadtyp,tdpcl,tdtaz,tlvdest,tlvorig,tmodetp,toadtyp,toexpfac,topcl,totaz,tour,tpathtp,tripsh1,tripsh2
1,0,0,41987,1,0,3,0,0,3,0,950,1050,0.0,8.96,28.24,4,1500004,3357,1030,930,4,1,170.35,840043,3434,1,0,1,1
2,0,0,41987,1,0,8,0,0,1,0,1000,1130,0.0,9.47,29.59,4,735424,3317,1110,930,4,1,170.35,840043,3434,1,0,1,1
2,0,0,41987,0,0,1,0,0,2,0,730,1800,0.0,8.96,28.24,2,1500004,3357,1730,700,3,1,170.35,840043,3434,1,0,1,1
2,0,0,41987,1,0,8,0,0,3,0,1000,1130,0.0,9.47,29.59,4,735424,3317,1110,930,4,1,170.35,840043,3434,1,0,1,1
1,0,0,41988,0,0,3,0,0,1,0,1855,2040,0.0,2.65,12.16,4,506365,580,2020,1715,4,1,38.49,224816,382,1,0,2,1
1,0,0,41988,0,0,6,0,0,1,0,1120,1330,0.0,9.89,29.64,4,84044,1666,1245,915,3,1,38.49,224816,382,2,0,3,1
2,0,0,41988,0,0,4,0,0,1,0,1715,1815,0.0,2.26,13.55,4,51878,279,1801,1701,4,1,38.49,224816,382,1,0,1,1
1,0,0,42016,0,0,1,0,0,1,0,1234,1800,0.0,23.77,49.44,2,1500003,3354,1710,1200,3,1,353.72,869713,3378,1,0,1,1
1,0,0,42016,1,0,5,0,0,2,0,1515,1837,0.0,16.18,37.43,4,928677,2959,1758,1440,4,1,353.72,869713,3378,1,0,1,1
1,0,0,42016,0,0,9,0,0,2,0,1015,1142,0.0,2.59,10.08,4,739404,3409,1120,1010,3,1,353.72,869713,3378,2,0,1,2
1,0,0,42016,1,0,5,0,0,3,0,1515,1837,0.0,16.18,37.43,4,928677,2959,1758,1440,4,1,353.72,869713,3378,1,0,1,1
2,0,0,42016,0,0,1,0,0,1,0,1645,200,0.0,23.77,49.44,2,1500003,3354,130,1600,3,1,353.72,869713,3378,1,0,1,1
2,0,0,42016,1,0,7,0,0,2,0,1556,2042,0.0,4.83,19.85,4,860727,3282,2030,1528,4,1,353.72,869713,3378,1,0,1,1
2,0,0,42016,1,0,7,0,0,3,0,1556,2042,0.0,4.83,19.85,4,860727,3282,2030,1528,4,1,353.72,869713,3378,1,0,1,1
1,0,0,42047,0,0,1,0,0,2,0,826,1850,0.0,13.01,212.91,2,763202,2869,1740,743,7,1,162.73,786544,2717,1,3,2,3
2,0,0,42047,0,0,5,0,0,1,0,1330,1512,0.0,3.7,14.39,4,700310,2738,1415,1315,3,1,162.73,786544,2717,1,0,1,2
2,0,0,42047,0,0,1,0,0,2,0,830,1815,0.0,13.01,212.91,2,763202,2869,1710,745,7,1,162.73,786544,2717,1,3,2,2
1,0,0,42050,0,0,5,0,0,1,0,825,941,0.0,0.23,4.92,4,74195,304,835,815,6,1,137.57,74295,304,1,3,1,3
1,0,0,42050,0,0,8,0,0,1,0,1345,1715,0.0,0.53,7.4,4,521489,284,1655,1334,1,1,137.57,74295,304,2,0,1,2
2,0,0,42050,0,0,1,0,0,1,0,1350,1503,0.0,0.93,9.51,4,430243,287,1424,1323,6,1,137.57,74295,304,1,1,1,1
2,0,0,42050,0,0,3,0,0,1,0,954,1215,0.0,18.07,33.34,4,218235,983,1058,859,6,1,137.57,74295,304,2,3,1,1
2,0,0,42050,0,0,7,0,0,1,0,2340,2344,0.0,0.23,4.92,4,74317,304,2341,2337,1,1,137.57,74295,304,3,0,1,1
2,0,0,42050,0,0,8,0,0,1,0,1815,2137,0.0,0.23,4.92,4,74266,304,2000,1807,1,1,137.57,74295,304,4,0,1,2
1,0,0,42055,0,0,1,0,0,1,0,645,1655,0.0,30.31,72.89,2,147809,500,1530,545,7,1,181.87,724172,3080,1,3,2,2
1,0,0,42055,0,0,1,0,0,2,0,550,1645,0.0,30.11,73.2,2,59055,538,1530,445,7,1,181.87,724172,3080,1,3,2,2
2,0,0,42055,0,0,1,0,0,1,0,645,1655,0.0,30.31,72.89,2,147809,500,1530,545,7,1,181.87,724172,3080,1,3,2,2
2,0,0,42055,0,0,1,0,0,2,0,550,1650,0.0,30.11,73.2,2,59055,538,1530,445,7,1,181.87,724172,3080,1,3,2,2
1,0,0,42068,0,0,1,0,0,1,0,840,1740,0.0,29.8,75.88,4,386822,403,1655,800,3,1,100.36,1046224,2260,1,0,1,1
2,0,0,42068,0,0,1,0,0,1,0,840,1900,0.0,29.8,75.88,4,386822,403,1825,800,3,1,100.36,1046224,2260,1,0,1,1
1,0,0,42069,0,0,1,0,0,1,1,943,1957,0.0,5.33,12.3,2,976917,2298,1943,930,3,1,477.73,1148127,2390,1,0,1,1
1,0,0,42069,0,1,9,0,0,1,0,947,1002,0.0,0.67,5.98,4,984846,2294,958,945,3,2,477.73,976917,2298,2,0,1,1
2,0,0,42069,0,0,1,0,0,1,1,848,2113,0.0,5.33,12.3,2,976917,2298,2058,833,3,1,477.73,1148127,2390,1,0,1,1
2,0,0,42069,0,1,6,0,0,1,0,1405,1430,0.0,0.67,5.98,4,984824,2294,1423,1358,3,2,477.73,976917,2298,2,0,1,1
1,0,0,42076,0,0,6,0,0,1,0,1115,1314,0.0,15.07,47.08,4,364632,373,1201,1012,3,1,84.75,1060682,2656,1,0,2,2
1,0,0,42076,0,0,4,0,0,2,0,1120,1533,0.0,14.09,43.34,4,148071,574,1330,1100,3,1,84.75,1060682,2656,1,0,1,3
2,0,0,42076,0,0,5,0,0,1,0,1115,1129,0.0,1.63,6.76,4,1133914,2657,1125,1055,3,1,84.75,1060682,2656,1,0,3,1
2,0,0,42076,1,0,8,0,0,1,0,1224,1523,0.0,1.39,7.59,4,1133869,2651,1517,1220,4,1,84.75,1060682,2656,2,0,1,1
2,0,0,42076,1,0,8,0,0,2,0,1224,1523,0.0,1.39,7.59,4,1133869,2651,1517,1220,4,1,84.75,1060682,2656,1,0,1,1
2,0,0,42076,0,0,8,0,0,2,0,1858,122,0.0,4.22,18.86,4,414265,1846,110,1840,4,1,84.75,1060682,2656,2,0,1,1
1,0,0,42078,0,0,1,0,0,1,1,800,1900,0.0,39.87,87.11,2,41491,1504,1700,700,5,1,101.62,1160893,2216,1,0,1,2
1,0,0,42078,0,1,6,0,0,1,0,1010,1025,0.0,1.77,10.61,4,110435,1547,1020,1000,3,2,101.62,41491,1504,2,0,1,1
2,0,0,42078,0,0,1,0,0,1,1,930,1830,0.0,39.87,87.11,2,41491,1504,1530,815,5,1,101.62,1160893,2216,1,0,2,3
2,0,0,42078,0,1,6,0,0,1,0,1110,1130,0.0,1.77,10.61,4,110435,1547,1120,1100,3,2,101.62,41491,1504,2,0,1,1
2,0,0,42078,0,0,4,0,0,1,0,2030,2300,0.0,28.07,59.11,4,1131651,2569,2230,2000,5,1,101.62,1160893,2216,3,0,1,1
1,0,0,42083,0,0,1,0,0,1,0,830,1900,0.0,35.84,82.19,2,147766,521,1710,708,7,1,78.07,723067,3275,1,3,2,2
2,0,0,42083,0,0,1,0,0,1,0,830,1900,0.0,35.84,82.19,2,147766,521,1700,700,7,1,78.07,723067,3275,1,4,2,2
1,0,0,42085,0,0,1,1,2,1,0,623,1746,0.0,14.26,29.5,2,986552,2257,1605,600,4,1,152.65,1110188,2123,1,0,1,4
1,0,0,42085,0,0,1,1,2,2,0,637,1746,0.0,17.19,35.1,2,1158876,2301,1559,600,4,1,152.65,1110188,2123,1,0,2,5
2,0,0,42085,0,0,1,1,2,1,0,636,1938,0.0,14.26,29.5,2,986552,2257,1355,608,4,1,152.65,1110188,2123,1,0,1,2
2,0,0,42085,0,0,1,1,2,2,0,643,1938,0.0,17.19,35.1,2,1158876,2301,1350,608,4,1,152.65,1110188,2123,1,0,2,3
1,0,0,42086,0,0,1,0,0,1,0,820,1837,0.0,3.48,16.25,2,772253,3097,1811,800,3,1,104.43,854023,3085,1,0,1,1
1,0,0,42086,0,0,5,0,0,1,0,1942,2010,0.0,2.37,10.26,4,237163,1144,2002,1935,3,1,104.43,854023,3085,2,0,1,1
2,0,0,42086,0,0,1,0,0,1,0,830,1650,0.0,3.48,16.25,2,772253,3097,1625,810,3,1,104.43,854023,3085,1,0,1,1
1,0,0,42087,0,0,1,0,0,1,0,945,1145,0.0,1.01,7.1,4,960279,2515,1135,935,3,1,80.0,956327,2573,1,0,1,1
1,0,0,42087,0,0,1,0,0,1,0,1430,1545,0.0,1.01,7.1,4,960279,2515,1535,1420,3,1,80.0,956327,2573,2,0,1,1
1,0,0,42087,0,0,3,0,0,1,0,1930,50,0.0,5.01,21.31,4,983277,2634,1945,1900,4,1,80.0,956327,2573,3,0,2,3
2,0,0,42087,0,0,7,0,0,1,0,2130,245,0.0,5.01,21.31,4,983277,2634,220,2000,3,1,80.0,956327,2573,1,0,4,1
1,0,0,42108,0,0,5,0,0,2,0,1450,1606,0.0,8.86,22.17,4,155950,1794,1515,1358,3,1,130.54,1141643,2551,1,0,3,2
1,0,0,42108,0,0,6,0,0,2,0,1840,2147,0.0,9.56,23.42,4,557436,1783,2125,1820,3,1,130.54,1141643,2551,2,0,1,1
2,0,0,42108,0,0,6,0,0,2,0,1507,1734,0.0,9.38,22.82,4,65091,1781,1555,1445,3,1,130.54,1141643,2551,1,0,2,4
1,0,0,42123,0,0,4,0,0,1,0,1459,1612,0.0,3.59,11.83,4,1170726,2213,1603,1159,3,1,168.39,1108714,2221,1,0,4,1
1,0,0,42123,0,0,4,0,0,1,0,1740,1950,0.0,6.64,19.34,4,1166033,2155,1917,1645,3,1,168.39,1108714,2221,2,0,2,1
2,0,0,42123,0,0,1,0,0,1,0,1205,1340,0.0,7.71,21.93,4,1011595,2189,1230,850,4,1,168.39,1108714,2221,1,0,5,3
2,0,0,42123,0,0,7,0,0,1,0,1601,2045,0.0,3.59,11.83,4,1171018,2213,2035,1550,3,1,168.39,1108714,2221,2,0,1,1
1,0,0,42125,1,0,3,0,0,1,0,911,925,0.0,0.69,4.75,4,1083904,2453,912,904,1,1,180.79,1083877,2453,1,0,1,1
1,0,0,42125,3,0,3,0,0,1,0,1525,1548,0.0,0.69,4.75,4,1083904,2453,1540,1515,1,1,180.79,1083877,2453,2,0,1,1
1,0,0,42125,2,0,4,0,0,1,0,1330,1455,0.0,9.27,24.89,4,1036527,2291,1410,1314,5,1,180.79,1083877,2453,3,0,1,2
1,0,0,42125,4,0,6,0,0,1,0,1920,2045,0.0,8.94,24.32,4,1038937,2322,2010,1900,5,1,180.79,1083877,2453,4,0,1,1
1,0,0,42125,0,0,1,0,0,2,0,745,1850,0.0,24.27,77.46,2,327,513,1730,630,6,1,180.79,1083877,2453,1,3,1,1
1,0,0,42125,0,0,6,0,0,2,0,1920,2045,0.0,8.94,24.32,4,1038937,2322,2010,1851,5,1,180.79,1083877,2453,2,0,2,1
1,0,0,42125,0,0,2,0,0,3,0,911,1548,0.0,0.69,4.75,4,1083904,2453,1540,904,1,1,180.79,1083877,2453,1,0,1,1
1,0,0,42125,4,0,6,0,0,3,0,1920,2045,0.0,8.94,24.32,4,1038937,2322,2010,1900,5,1,180.79,1083877,2453,2,0,1,1
1,0,0,42125,1,0,3,0,0,4,0,911,925,0.0,0.69,4.75,4,1083904,2453,912,904,1,1,180.79,1083877,2453,1,0,1,1
1,0,0,42125,2,0,3,0,0,4,0,1330,1455,0.0,9.27,24.89,4,1036527,2291,1410,1314,5,1,180.79,1083877,2453,2,0,1,2
1,0,0,42125,3,0,3,0,0,4,0,1525,1548,0.0,0.69,4.75,4,1083904,2453,1540,1515,1,1,180.79,1083877,2453,3,0,1,1
1,0,0,42125,4,0,6,0,0,4,0,1920,2045,0.0,8.94,24.32,4,1038937,2322,2010,1900,5,1,180.79,1083877,2453,4,0,1,1
1,0,0,42125,1,0,3,0,0,5,0,912,925,0.0,0.69,4.75,4,1083904,2453,912,904,1,1,180.79,1083877,2453,1,0,1,1
1,0,0,42125,3,0,3,0,0,5,0,1525,1548,0.0,0.69,4.75,4,1083904,2453,1540,1515,1,1,180.79,1083877,2453,2,0,1,1
1,0,0,42125,2,0,4,0,0,5,0,1330,1455,0.0,9.27,24.89,4,1036527,2291,1410,1314,5,1,180.79,1083877,2453,3,0,1,2
1,0,0,42125,4,0,6,0,0,5,0,1920,2045,0.0,8.94,24.32,4,1038937,2322,2010,1900,5,1,180.79,1083877,2453,4,0,1,1
2,0,0,42125,1,0,3,0,0,1,0,911,921,0.0,0.69,4.75,4,1083904,2453,912,903,1,1,180.79,1083877,2453,1,0,1,1
2,1,0,42125,0,0,3,0,0,1,0,942,950,0.0,0.99,5.7,4,1117088,2456,943,935,5,1,180.79,1083877,2453,2,0,1,1
2,0,2,42125,0,0,3,0,0,1,0,1105,1135,0.0,0.99,5.7,4,1117088,2456,1130,1102,5,1,180.79,1083877,2453,3,0,1,1
2,0,0,42125,2,0,3,0,0,1,0,1525,1555,0.0,0.69,4.75,4,1083904,2453,1545,1515,1,1,180.79,1083877,2453,4,0,1,1
2,0,0,42125,0,0,1,0,0,2,0,745,1830,0.0,24.27,77.46,2,327,513,1715,630,6,1,180.79,1083877,2453,1,3,1,1
2,0,0,42125,0,0,5,0,0,2,0,2110,2135,0.0,0.79,4.66,4,1149058,2454,2130,2100,5,1,180.79,1083877,2453,2,0,1,1
2,0,0,42125,0,0,2,0,0,3,0,911,1555,0.0,0.69,4.75,4,1083904,2453,1545,902,1,1,180.79,1083877,2453,1,0,1,1
2,1,2,42125,0,0,2,0,0,4,0,940,1135,0.0,0.99,5.7,3,1117088,2456,1130,935,5,1,180.79,1083877,2453,1,0,1,1
2,0,0,42125,1,0,3,0,0,4,0,911,921,0.0,0.69,4.75,4,1083904,2453,912,903,1,1,180.79,1083877,2453,2,0,1,1
2,0,0,42125,2,0,3,0,0,4,0,1525,1555,0.0,0.69,4.75,4,1083904,2453,1545,1515,1,1,180.79,1083877,2453,3,0,1,1
2,0,0,42125,1,0,3,0,0,5,0,911,922,0.0,0.69,4.75,4,1083904,2453,912,903,1,1,180.79,1083877,2453,1,0,1,1
2,0,0,42125,0,0,3,0,0,5,0,942,950,0.0,0.99,5.7,4,1117088,2456,943,935,5,1,180.79,1083877,2453,2,0,1,1
2,0,0,42125,2,0,3,0,0,5,0,1525,1555,0.0,0.69,4.75,4,1083904,2453,1545,1515,1,1,180.79,1083877,2453,3,0,1,1
2,0,0,42125,0,0,7,0,0,5,0,1105,1135,0.0,0.99,5.7,4,1117088,2456,1130,1102,5,1,180.79,1083877,2453,4,0,1,1
1,0,0,42141,0,0,4,0,0,1,0,1111,1245,0.0,16.35,29.54,4,1148009,2392,1147,1000,3,1,131.36,1076817,2146,1,0,2,2
1,0,0,42141,0,0,7,0,0,1,0,1319,1430,0.0,6.52,14.94,4,1168690,2194,1405,1248,3,1,131.36,1076817,2146,2,0,3,1
2,0,0,42141,0,0,5,0,0,1,0,1420,1502,0.0,3.13,10.38,4,1002191,2144,1445,1400,3,1,131.36,1076817,2146,1,0,2,1
1,0,0,42143,0,0,1,0,0,1,0,725,1820,0.0,20.08,52.37,2,219099,1582,1715,644,3,1,94.95,1064135,2515,1,0,1,2
2,0,0,42143,0,0,1,0,0,1,0,735,1918,0.0,20.08,52.37,2,219099,1582,1700,650,3,1,94.95,1064135,2515,1,0,1,3
1,0,0,42152,0,0,5,0,0,1,0,755,830,0.0,1.75,10.58,4,211261,240,820,745,3,1,47.13,346080,148,1,0,1,1
2,0,0,42152,0,0,7,0,0,1,0,1730,1800,0.0,0.9,6.55,4,496595,153,1745,1715,1,1,47.13,346080,148,1,0,1,1
1,0,0,42155,0,0,1,0,0,1,0,700,1830,0.0,29.49,63.12,2,436258,1409,1730,605,3,1,78.66,1061751,2493,1,0,1,1
1,0,0,42155,1,0,6,0,0,1,0,2000,2125,0.0,3.74,16.2,4,1091634,2403,2100,1945,4,1,78.66,1061751,2493,2,0,1,2
1,0,0,42155,0,0,1,0,0,2,0,815,1810,0.0,4.38,17.0,4,1145445,2399,1540,800,3,1,78.66,1061751,2493,1,0,1,2
1,0,0,42155,1,0,6,0,0,2,0,2000,2125,0.0,3.74,16.2,4,1091634,2403,2100,1945,4,1,78.66,1061751,2493,2,0,1,2
2,0,0,42155,1,0,5,0,0,1,0,1735,1900,0.0,5.43,20.27,4,1036234,2390,1845,1715,4,1,78.66,1061751,2493,1,0,1,1
2,0,0,42155,0,0,1,0,0,2,0,815,1635,0.0,4.38,17.0,4,1145445,2399,1515,800,3,1,78.66,1061751,2493,1,0,1,2
2,0,0,42155,1,0,5,0,0,2,0,1735,1900,0.0,5.43,20.27,4,1036234,2390,1845,1715,4,1,78.66,1061751,2493,2,0,1,1
1,0,0,42159,1,0,6,0,0,1,0,1155,1315,0.0,8.78,19.0,4,1066643,2570,1300,1100,4,1,143.62,413717,1872,1,0,2,1
1,0,0,42159,1,0,6,0,0,3,0,1153,1320,0.0,8.78,19.0,4,1066643,2570,1300,1100,4,1,143.62,413717,1872,1,0,2,1
1,0,0,42159,0,0,1,0,0,5,0,700,1735,0.0,9.97,29.2,2,59037,524,1525,630,6,1,143.62,413717,1872,1,3,1,2
1,0,0,42159,0,0,7,0,0,5,0,1935,2030,0.0,20.38,33.74,4,987960,2268,2015,1830,4,1,143.62,413717,1872,2,0,3,1
1,0,0,42159,0,0,1,0,0,6,0,1755,2335,0.0,1.47,8.69,2,397015,1855,2330,1730,4,1,143.62,413717,1872,1,0,1,1
1,0,0,42159,0,0,6,0,0,6,0,1155,1315,0.0,8.78,19.0,4,1066643,2570,1300,1100,4,1,143.62,413717,1872,2,0,2,1
2,0,0,42159,0,0,1,0,0,1,1,825,1740,0.0,11.19,30.04,2,464456,634,1555,735,7,1,143.62,413717,1872,1,3,4,3
2,0,0,42159,0,1,4,0,0,1,0,1403,1440,0.0,1.43,18.15,4,59041,531,1420,1355,1,2,143.62,464456,634,2,0,1,2
2,0,0,42159,0,0,1,0,0,2,0,730,1715,0.0,9.3,39.34,2,463398,351,1600,700,3,1,143.62,413717,1872,1,0,1,2
2,0,0,42159,0,0,2,0,0,3,0,749,1515,0.0,1.24,8.81,3,117802,1869,1500,730,5,1,143.62,413717,1872,1,0,2,1
2,0,0,42159,0,0,1,0,0,5,0,700,1600,0.0,9.97,29.2,2,59037,524,1530,631,6,1,143.62,413717,1872,1,3,1,1
2,0,0,42159,0,0,2,0,0,6,0,748,1525,0.0,1.24,8.81,4,117802,1869,1515,735,5,1,143.62,413717,1872,1,0,1,1
1,0,0,42177,0,0,1,0,0,1,0,555,1730,0.0,12.78,27.16,2,218235,983,1630,530,7,1,86.87,535544,478,1,3,1,2
1,0,0,42209,0,0,1,0,0,1,0,822,1805,0.0,11.68,35.57,2,74320,305,1725,815,6,1,166.66,546095,1619,1,3,1,2
1,0,0,42209,0,0,5,0,0,2,0,1132,1250,0.0,2.9,12.07,4,203022,1570,1230,1100,3,1,166.66,546095,1619,1,0,2,1
1,0,0,42209,0,0,1,0,0,3,0,810,1827,0.0,15.15,46.27,2,148731,443,1749,742,4,1,166.66,546095,1619,1,0,1,1
2,0,0,42209,0,0,1,0,0,1,0,816,1753,0.0,11.68,35.57,2,74320,305,1705,809,6,1,166.66,546095,1619,1,3,1,2
2,0,0,42209,0,0,1,0,0,3,0,916,1844,0.0,15.15,46.27,2,148731,443,1813,843,4,1,166.66,546095,1619,1,0,2,1
1,0,0,42242,0,0,1,0,0,2,0,720,1700,0.0,8.58,28.67,2,110387,1548,1630,700,3,1,744.19,403118,1735,1,0,1,1
1,0,0,42242,0,0,8,0,0,2,0,1750,1850,0.0,1.38,6.02,4,305546,1748,1825,1730,1,1,744.19,403118,1735,2,0,1,1
2,0,0,42242,0,0,1,1,2,1,0,745,1655,0.0,13.78,35.59,2,57237,1468,1615,700,4,1,744.19,403118,1735,1,0,2,2
2,0,0,42242,0,0,1,1,2,2,0,720,1655,0.0,8.58,28.67,2,110387,1548,1630,700,4,1,744.19,403118,1735,1,0,1,1
1,0,0,42243,0,0,1,1,2,1,1,800,1815,0.0,6.05,28.64,2,59039,524,1735,730,4,1,91.28,29997,244,1,0,2,2
1,0,0,42243,0,1,1,0,0,1,0,1000,1245,0.0,12.48,27.42,4,439036,1354,1200,930,3,2,91.28,59039,524,2,0,1,1
1,0,0,42243,0,0,1,1,2,2,0,750,1815,0.0,6.44,29.56,2,59022,528,1745,730,4,1,91.28,29997,244,1,0,1,1
2,0,0,42243,0,0,1,1,2,1,0,740,1815,0.0,6.05,28.64,2,59039,524,1730,715,4,1,91.28,29997,244,1,0,2,2
2,0,0,42243,0,0,1,1,2,2,0,755,1815,0.0,6.44,29.56,2,59022,528,1740,730,4,1,91.28,29997,244,1,0,1,1
1,0,0,42245,0,0,1,0,0,2,0,800,1800,0.0,16.23,32.85,2,1085179,2410,1700,700,3,1,159.5,1168689,2194,1,0,1,1
2,0,0,42245,0,0,9,0,0,1,0,625,1730,0.0,33.98,80.47,4,148106,573,1530,515,4,1,159.5,1168689,2194,1,0,1,1
2,0,0,42251,0,0,5,0,0,1,0,1435,1605,0.0,1.19,7.45,4,50176,1105,1600,1330,9,1,521.41,50130,1089,1,0,2,1
1,0,0,42253,0,0,1,0,0,1,0,740,1810,0.0,18.2,44.71,2,234543,33,1700,715,3,1,112.44,165500,1471,1,0,1,1
1,0,0,42253,0,0,1,0,0,2,0,1450,0,0.0,9.07,26.15,2,506299,609,2330,1430,3,1,112.44,165500,1471,1,0,1,1
1,0,0,42253,0,0,2,0,0,3,0,1430,1850,0.0,0.96,7.16,3,63948,1512,1830,1410,2,1,112.44,165500,1471,1,0,1,1
2,0,0,42253,0,0,1,0,0,1,0,800,1800,0.0,18.2,44.71,2,234543,33,1710,730,3,1,112.44,165500,1471,1,0,1,1
2,0,0,42253,0,0,1,0,0,2,0,1450,10,0.0,9.07,26.15,2,506299,609,2335,1430,3,1,112.44,165500,1471,1,0,1,1
2,0,0,42253,0,0,2,0,0,3,0,1050,1840,0.0,0.96,7.16,3,63948,1512,1830,1030,2,1,112.44,165500,1471,1,0,1,1
1,0,0,42268,0,0,5,0,0,1,0,1725,1821,0.0,2.08,9.39,4,458139,1314,1815,1720,3,1,102.18,185202,1330,1,0,1,1
1,0,0,42268,0,0,4,0,0,2,0,1447,1533,0.0,2.66,10.76,4,218348,1336,1500,1430,4,1,102.18,185202,1330,1,0,1,1
2,0,0,42268,0,0,5,0,0,1,0,1815,1830,0.0,0.77,5.09,4,206576,1330,1825,1810,3,1,102.18,185202,1330,1,0,1,1
1,0,0,42276,0,0,1,0,0,1,0,1000,1610,0.0,5.65,21.42,4,439022,1351,1545,800,4,1,82.58,185203,1330,1,0,2,2
1,0,0,42276,0,0,7,0,0,1,0,1845,2030,0.0,3.99,16.6,4,245411,1345,2015,1830,4,1,82.58,185203,1330,2,0,1,1
1,0,0,42276,0,0,8,0,0,2,0,1845,2100,0.0,3.99,16.6,4,245463,1345,2030,1830,4,1,82.58,185203,1330,1,0,1,1
1,0,0,42276,0,0,9,0,0,2,0,1030,1205,0.0,8.1,26.09,4,151497,1245,1110,1000,3,1,82.58,185203,1330,2,0,1,3
2,0,0,42276,0,0,1,0,0,1,0,715,745,0.0,5.65,21.42,4,439022,1351,730,710,3,1,82.58,185203,1330,1,0,1,1
2,0,0,42276,0,0,1,0,0,1,0,1330,1430,0.0,10.57,28.82,4,843,1257,1400,1300,4,1,82.58,185203,1330,2,0,2,1
2,0,0,42276,0,0,8,0,0,1,0,1945,2030,0.0,1.94,8.1,4,563574,1327,1946,1900,1,1,82.58,185203,1330,3,0,1,1
2,0,0,42276,0,0,1,0,0,2,0,1310,1430,0.0,10.57,28.82,4,843,1257,1415,1230,4,1,82.58,185203,1330,1,0,1,1
2,0,0,42276,0,0,4,0,0,2,0,1035,1105,0.0,0.77,5.09,4,206577,1330,1100,1030,3,1,82.58,185203,1330,2,0,1,1
1,0,1,42278,0,0,3,0,0,1,0,1720,2023,0.0,3.62,17.1,4,175226,1615,1721,1630,4,1,167.78,483905,1516,1,0,3,2
1,0,0,42278,0,0,6,0,0,1,0,1025,1305,0.0,6.07,21.66,4,152943,1604,1200,1005,3,1,167.78,483905,1516,2,0,1,2
1,0,1,42278,0,0,1,0,0,2,0,800,2023,0.0,3.62,17.1,2,175226,1615,1721,605,6,1,167.78,483905,1516,1,3,2,2
2,0,0,42278,0,0,3,0,0,1,0,1103,1400,0.0,0.44,5.64,4,415579,1515,1108,1100,5,1,167.78,483905,1516,1,0,1,5
2,0,0,42278,0,0,5,0,0,1,0,1530,1640,0.0,5.79,21.9,4,228291,1591,1610,1510,4,1,167.78,483905,1516,2,0,1,1
2,0,0,42278,0,0,1,0,0,2,0,700,1900,0.0,3.62,17.1,2,175226,1615,1805,610,6,1,167.78,483905,1516,1,3,1,1
1,0,0,42284,0,0,4,0,0,2,0,1232,1748,0.0,11.18,48.88,4,117628,301,1703,1205,3,1,90.94,205109,1844,1,0,1,1
1,0,0,42284,0,0,5,0,0,2,0,923,931,0.0,0.42,5.68,4,8843,1844,928,920,3,1,90.94,205109,1844,2,0,1,1
1,0,0,42284,0,0,3,0,0,4,0,2038,2342,0.0,1.67,10.48,4,398439,1847,2040,2032,4,1,90.94,205109,1844,1,0,1,3
2,0,0,42284,1,0,3,0,0,2,0,1124,1217,0.0,2.65,14.48,4,169654,1828,1205,1105,4,1,90.94,205109,1844,1,0,1,1
2,0,0,42284,0,0,5,0,0,2,0,1514,1540,0.0,0.88,6.95,4,8670,1837,1535,1510,3,1,90.94,205109,1844,2,0,1,1
2,0,0,42284,1,0,4,0,0,3,0,1124,1217,0.0,2.65,14.48,4,169654,1828,1205,1105,4,1,90.94,205109,1844,1,0,1,1
2,0,0,42284,0,0,6,0,0,4,0,1309,1343,0.0,5.54,25.34,4,239385,75,1323,1245,3,1,90.94,205109,1844,1,0,1,1
2,0,0,42284,0,0,8,0,0,4,0,2030,2250,0.0,3.16,16.82,4,385857,1853,2235,1810,3,1,90.94,205109,1844,2,0,2,1
1,0,0,42287,0,0,1,0,0,1,0,710,1720,0.0,36.07,64.13,2,207286,1582,1620,610,3,1,160.61,138464,1237,1,0,1,1
1,0,0,42287,0,0,1,0,0,2,0,710,1630,0.0,10.94,21.09,2,444657,1178,1500,700,3,1,160.61,138464,1237,1,0,1,2
2,0,0,42287,0,0,1,0,0,1,0,655,2040,0.0,36.07,64.13,2,207286,1582,1700,600,3,1,160.61,138464,1237,1,0,1,3
2,0,0,42287,0,0,1,0,0,2,0,1215,2140,0.0,10.94,21.09,2,444657,1178,2130,1200,3,1,160.61,138464,1237,1,0,1,1
1,0,0,42291,0,0,1,0,0,1,0,958,2045,0.0,4.05,19.83,2,175226,1615,2034,935,3,1,115.88,370535,1683,1,0,2,1
2,0,0,42291,0,0,1,0,0,1,0,1204,1900,0.0,4.05,19.83,2,175226,1615,1846,1153,3,1,115.88,370535,1683,1,0,1,1
2,0,0,42291,0,0,4,0,0,1,0,2150,2218,0.0,6.96,26.51,4,219118,1586,2200,2130,3,1,115.88,370535,1683,2,0,1,1
1,0,0,42299,0,0,5,0,0,1,0,920,1020,0.0,2.11,8.4,4,456040,1956,940,915,3,1,151.36,452827,1938,1,0,1,4
1,0,0,42299,1,0,6,0,0,1,0,1905,2006,0.0,2.11,8.4,4,456031,1956,2000,1901,5,1,151.36,452827,1938,2,0,1,1
1,0,0,42299,0,0,8,0,0,1,0,1630,1900,0.0,17.65,54.86,4,486114,1812,1745,1415,2,1,151.36,452827,1938,3,0,1,1
1,0,0,42299,0,0,1,0,0,2,1,700,1850,0.0,10.72,34.09,2,304011,1582,1545,640,3,1,151.36,452827,1938,1,0,1,2
