hh515,hhcu5,hhexpfac,hhftw,hhhsc,hhincome,hhno,hhoad,hhparcel,hhptw,hhret,hhsize,hhtaz,hhuni,hhvehs,hhwkrs,hownrent,hrestype,samptype
2,0,285.96,2,0,-1,5462,0,307652,0,0,4,1689,0,2,2,1,1,1
0,0,268.25,0,0,5000,5511,1,601361,0,0,1,3616,0,0,1,2,2,1
0,0,84.27,0,0,45000,5527,2,614486,0,0,2,3486,0,2,2,1,1,1
0,0,398.92,0,0,55000,5546,3,831566,0,0,3,3454,0,2,3,1,1,1
0,0,133.4,0,0,55000,5547,1,626795,1,0,2,3642,0,3,2,1,1,1
0,0,313.1,0,0,55000,5555,0,694609,0,2,2,2822,0,3,2,1,1,1
0,0,228.37,0,1,105000,5565,1,642995,0,2,5,3580,1,3,5,1,1,1
1,0,88.27,0,0,35000,5574,1,589619,0,0,2,3689,0,1,1,1,1,1
0,0,34.29,0,0,95000,5586,0,649917,0,2,2,3688,0,2,2,1,1,1
0,0,323.56,0,0,35000,5592,0,813432,0,2,2,2710,0,2,2,1,1,1
0,0,268.25,0,0,5000,5593,1,579095,0,0,1,3564,0,0,1,1,4,1
0,0,89.81,1,0,75000,5596,0,641073,1,0,2,3562,0,4,2,1,1,1
0,0,1193.39,1,1,175000,5601,0,942735,1,0,3,3166,0,4,3,1,4,1
0,0,148.53,1,0,55000,5603,0,636122,0,2,3,3659,0,4,3,1,1,1
1,0,667.82,1,0,25000,5605,0,746362,0,0,2,3232,0,1,1,2,3,1
0,0,207.08,0,0,75000,5623,2,925242,0,0,2,3080,0,2,2,1,1,1
0,0,258.79,0,0,35000,5645,0,923270,0,2,2,2788,0,1,2,1,1,1
0,0,288.48,0,0,-1,5647,0,789549,0,2,2,3025,0,2,2,1,1,1
0,0,288.48,0,0,175000,5648,1,807582,0,1,2,2743,0,2,2,1,1,1
0,0,351.21,0,0,35000,5658,0,693871,0,1,1,2817,0,1,1,1,1,1
0,0,332.26,0,0,45000,5671,0,713354,0,1,1,3393,0,1,1,1,1,1
0,0,344.0,2,0,55000,5676,0,898061,0,0,2,3046,0,2,2,1,1,1
0,0,357.59,0,0,25000,5682,0,863663,1,0,1,3043,0,1,1,1,1,1
0,0,296.15,0,0,55000,5695,0,888059,0,1,1,2823,0,1,1,1,1,1
0,0,964.44,0,0,5000,5698,0,824937,0,1,1,3197,0,0,1,1,1,1
0,0,272.01,0,0,45000,5711,0,751910,1,0,1,3311,0,1,1,2,4,1
0,0,791.03,0,0,65000,5740,0,869971,1,0,2,3147,1,2,2,2,2,1
0,0,350.74,1,0,55000,5755,0,818747,0,2,3,3248,0,3,3,1,1,1
0,0,325.45,0,0,135000,5758,1,853250,0,0,2,2716,1,2,2,1,1,1
0,0,232.87,1,0,65000,5766,0,890309,0,0,1,3086,0,1,1,1,1,1
0,1,340.7,1,0,75000,5774,0,810868,0,0,3,2699,1,2,2,1,1,1
0,2,145.43,1,0,175000,5792,0,528560,1,0,4,198,0,2,2,1,1,1
0,0,98.82,0,0,115000,5829,2,93206,0,0,2,411,0,2,2,1,1,1
0,1,140.8,1,0,175000,5834,0,325746,1,0,3,313,0,2,2,1,1,1
2,0,140.52,1,0,145000,5836,0,240861,1,0,4,205,0,2,2,1,1,1
1,0,140.52,2,1,175000,5838,0,463831,0,0,4,651,0,2,3,1,1,1
0,0,115.63,0,0,55000,5845,0,426826,1,1,2,853,0,2,2,1,1,1
1,0,107.16,1,0,75000,5851,0,29819,1,0,3,164,0,2,2,1,1,1
0,1,115.73,1,0,75000,5858,0,565874,1,0,3,558,0,1,2,2,2,1
0,0,86.34,0,0,65000,5869,0,28856,1,0,1,103,0,2,1,1,1,1
0,0,89.3,0,0,65000,5870,0,9715,0,2,2,676,0,2,2,1,3,1
0,0,301.54,1,0,45000,5874,0,1170063,1,0,2,2151,0,2,2,1,1,1
0,0,179.4,0,0,95000,5878,0,318075,1,1,2,1860,0,2,2,1,1,1
0,0,580.68,2,0,95000,5883,0,499893,0,0,2,783,0,1,2,1,1,1
0,0,147.19,3,0,105000,5889,0,421021,0,0,3,102,0,2,3,1,1,1
0,0,173.74,0,0,-1,5902,0,526593,1,0,1,425,0,1,1,1,3,1
0,0,236.35,0,0,65000,5911,0,980202,0,2,2,2368,0,1,2,1,1,1
0,0,206.21,1,0,-1,5918,1,1105861,0,0,2,2406,0,2,2,1,3,1
1,0,387.45,1,0,35000,5936,0,977094,0,0,2,2118,0,1,1,1,1,1
0,0,319.0,2,0,-1,5958,0,1008025,0,0,2,2142,0,3,2,1,1,1
1,0,387.45,1,0,35000,5987,0,961526,0,0,2,2419,0,1,1,2,2,1
0,0,389.12,1,0,35000,6004,0,1116911,0,0,1,2453,0,1,1,1,2,1
0,0,412.88,2,1,65000,6017,0,975549,0,0,3,2322,0,2,3,1,1,1
0,0,298.12,0,0,25000,6019,0,1175970,1,1,2,2125,0,4,2,1,1,1
1,1,145.43,2,0,175000,6020,0,554745,0,0,4,130,0,2,2,1,1,1
0,0,203.66,1,0,45000,6022,1,1047665,0,0,2,2476,0,2,2,1,1,1
0,0,200.73,1,0,45000,6027,0,1149721,0,0,1,2358,0,2,1,2,2,1
0,0,234.81,0,0,65000,6032,0,269106,0,2,2,1795,0,1,2,1,1,1
0,0,291.7,2,1,35000,6036,0,48614,0,0,3,885,0,3,3,1,1,1
0,0,1281.13,0,1,15000,6045,0,473176,1,0,2,1246,0,1,2,1,1,1
0,0,289.16,1,0,35000,6049,1,1062578,0,0,2,2515,0,2,2,1,3,1
0,0,156.04,1,0,45000,6055,0,992192,0,0,1,2606,0,2,1,1,1,1
0,0,156.57,1,0,65000,6074,1,567498,1,0,3,1059,0,2,3,1,1,1
0,0,75.81,0,0,-1,6076,0,562806,0,1,1,228,0,1,1,1,1,1
0,0,1227.72,1,0,35000,6112,0,711026,0,0,1,3340,0,1,1,2,2,1
2,0,688.79,1,0,25000,6126,0,1106359,1,0,4,2662,0,2,2,1,1,1
0,0,307.94,0,0,45000,6133,0,537997,0,2,2,1718,0,2,2,1,1,1
0,0,135.52,1,0,65000,6143,0,557466,0,0,1,1494,0,3,1,2,3,1
2,0,329.95,1,0,75000,6149,0,380658,1,0,4,1761,0,2,2,1,1,1
0,0,95.37,2,0,105000,6175,0,596548,0,0,2,3480,0,4,2,1,1,1
0,0,181.99,0,0,55000,6180,0,504210,0,2,2,1960,0,2,2,1,1,1
0,0,253.62,0,0,-1,6185,1,583525,1,0,2,3659,0,4,2,1,1,1
0,0,89.67,2,0,75000,6186,0,629083,0,0,2,3657,0,2,2,1,1,1
0,0,293.3,1,0,15000,6193,0,892935,0,0,1,2953,0,1,1,2,3,1
0,0,490.12,2,0,85000,6210,0,268168,0,0,2,795,0,2,2,1,1,1
0,0,351.21,0,0,35000,6211,0,788470,0,1,1,3231,0,1,1,1,1,1
0,0,272.84,0,0,-1,6213,1,702921,0,1,2,2699,0,2,2,1,2,1
0,0,295.21,0,0,65000,6249,0,476986,2,0,2,1467,0,2,2,1,1,1
0,0,383.18,2,0,175000,6263,0,390646,0,0,2,1424,0,2,2,1,1,1
2,1,287.79,1,0,75000,6264,1,51540,0,0,5,1502,0,2,2,1,1,1
2,0,332.93,1,0,75000,6289,1,376442,0,0,4,1778,0,2,2,1,1,1
0,0,347.98,0,0,115000,6298,0,77405,2,0,2,1085,0,3,2,1,1,1
0,0,425.23,1,0,5000,6309,0,548264,0,0,1,1216,0,2,1,2,3,1
0,1,681.43,1,0,45000,6311,0,216698,1,0,3,2087,0,1,2,1,1,1
0,0,219.23,1,0,55000,6329,0,491047,0,0,1,2069,0,1,1,2,3,1
0,0,165.64,1,0,55000,6346,0,1076125,0,0,1,2663,0,1,1,1,1,1
1,0,305.14,2,1,55000,6352,0,127944,0,0,4,1790,0,2,3,1,1,1
0,0,231.76,0,0,95000,6361,0,191912,1,0,1,1541,0,1,1,1,1,1
0,0,425.44,1,0,35000,6363,0,413815,0,1,2,1420,0,2,2,1,3,1
0,0,347.98,2,0,-1,6367,0,181830,0,0,2,1620,0,4,2,1,1,1
0,0,347.98,2,0,115000,6373,0,417880,0,0,2,2078,0,5,2,1,1,1
0,0,66.1,0,0,65000,6377,0,612713,0,2,2,3474,0,2,2,1,1,1
0,0,1031.62,0,0,5000,6385,1,372,0,0,1,921,0,0,1,2,3,1
0,0,412.46,1,0,45000,6391,1,333012,0,0,2,1565,0,2,2,1,1,1
0,0,1691.75,1,0,55000,6392,0,635396,0,0,1,3537,0,2,1,1,1,1
0,0,219.75,0,0,5000,6394,1,593954,0,0,1,3498,0,1,1,1,1,1
0,1,339.88,1,0,15000,6401,0,578433,0,0,2,3602,0,1,1,1,1,1
0,0,99.68,0,0,35000,6406,1,625869,0,0,1,3636,0,1,1,1,1,1
0,0,125.14,2,0,135000,6408,0,668449,0,0,3,3471,1,2,3,1,1,1
0,0,106.47,0,0,55000,6419,1,619620,0,0,1,3549,0,2,1,1,1,1
0,0,70.57,1,0,175000,6426,0,650942,0,1,2,3502,0,2,2,1,1,1
0,0,68.41,0,0,45000,6432,0,593480,0,2,2,3499,0,2,2,1,1,1
0,0,88.15,0,0,85000,6448,0,646629,1,1,2,3520,0,2,2,1,1,1
0,0,65.13,0,0,85000,6454,0,607781,0,2,2,3699,0,2,2,1,1,1
0,0,636.86,1,0,105000,6456,0,654929,0,0,1,3630,0,2,1,1,3,1
0,0,874.44,0,0,25000,6463,1,960250,0,0,1,2488,0,0,1,2,3,1
0,0,334.25,0,0,15000,6469,0,1185133,1,1,2,2107,0,2,2,1,1,1
0,0,249.68,1,0,-1,6501,0,240327,0,0,1,719,0,1,1,1,1,1
0,0,123.31,1,0,45000,6518,0,152877,0,1,3,364,1,1,3,1,1,1
0,0,260.78,0,0,55000,6559,1,926736,0,0,1,2741,0,1,1,1,3,1
0,0,313.13,2,0,85000,6573,0,1042399,0,0,2,2135,0,5,2,1,1,1
0,0,338.7,0,0,25000,6575,1,801686,0,0,1,3263,0,1,1,1,1,1
0,0,108.59,1,0,85000,6579,1,570790,0,0,2,3654,0,2,2,1,1,1
0,0,296.15,0,0,55000,6582,0,714299,0,1,1,3403,0,1,1,1,1,1
0,0,291.78,1,1,75000,6588,2,1145871,0,0,4,2409,0,3,4,2,3,1
0,0,176.34,1,0,55000,6594,1,982394,0,0,2,2549,0,3,2,1,1,1
0,0,161.56,2,0,-1,6600,0,923910,0,0,2,2798,0,2,2,1,1,1
0,2,620.95,1,0,85000,6607,0,1110525,1,0,4,2456,0,2,2,1,1,1
0,1,612.92,0,0,145000,6623,0,824315,0,2,4,3289,1,2,3,1,1,1
2,0,677.3,1,0,115000,6639,0,738854,1,0,4,3380,0,3,2,1,1,1
0,0,380.64,0,0,15000,6643,1,1060224,0,0,1,2623,0,1,1,1,3,1
0,0,302.49,1,0,35000,6666,0,1097370,0,0,1,2642,0,1,1,1,3,1
2,0,146.63,1,0,-1,6667,0,521931,1,0,4,211,0,1,2,1,1,1
1,0,409.29,1,0,55000,6671,0,974467,2,0,5,2543,1,5,4,1,1,1
0,0,151.64,1,0,75000,6675,0,748533,0,0,1,3286,0,1,1,1,1,1
0,0,109.09,1,0,45000,6683,0,559032,0,0,1,180,0,1,1,1,1,1
0,0,1132.48,0,0,5000,6698,0,212734,0,0,1,341,1,1,1,2,3,1
0,0,288.63,1,0,45000,6721,0,930800,1,0,2,3199,0,3,2,1,1,1
0,0,364.08,1,0,25000,6723,0,1022477,1,0,2,2402,0,2,2,1,1,1
0,0,471.0,1,0,45000,6728,1,469606,0,0,2,1830,0,2,2,1,1,1
0,0,242.44,1,0,55000,6732,0,722885,0,0,1,3269,0,1,1,1,1,1
0,0,126.37,0,0,85000,6739,0,1039178,0,1,1,2178,0,2,1,1,1,1
0,0,426.66,3,0,95000,6760,0,1186622,1,0,4,2109,0,4,4,1,1,1
0,0,478.51,0,0,5000,6778,0,286778,0,1,1,832,0,0,1,2,3,1
1,0,414.4,1,0,55000,6783,0,314040,0,0,2,1867,0,1,1,1,1,1
0,0,253.65,0,0,55000,6796,0,802977,1,1,2,2969,0,2,2,1,1,1
0,0,330.42,1,0,65000,6798,0,833587,1,0,2,3433,0,2,2,1,1,1
0,0,220.71,0,0,25000,6802,1,939637,0,0,1,3193,0,1,1,1,1,1
0,0,597.09,0,0,15000,6819,0,718333,0,1,1,3204,0,0,1,2,3,1
0,0,119.98,0,0,25000,6823,0,574373,0,2,2,3677,0,2,2,1,1,1
0,0,727.0,0,0,5000,6835,0,846000,1,0,1,3400,0,1,1,1,1,1
3,0,856.34,0,0,25000,6848,0,677586,0,0,4,2678,1,1,1,2,1,1
0,0,74.25,1,0,75000,6885,0,352218,0,0,1,97,0,2,1,1,1,1
0,0,225.37,1,0,95000,6891,0,1058533,1,0,2,2497,0,3,2,1,1,1
0,0,200.73,1,0,45000,6895,0,1150427,0,0,1,2374,0,2,1,1,1,1
0,0,82.76,0,0,115000,6896,0,478487,0,1,1,676,0,1,1,1,3,1
3,0,392.07,0,0,75000,6903,1,1122490,0,0,4,2123,0,3,1,2,1,1
0,0,220.93,1,0,75000,6912,1,856453,0,0,2,3281,0,4,2,1,1,1
0,0,109.36,1,0,-1,6916,0,1015184,0,0,1,2581,0,1,1,1,1,1
2,0,289.06,1,0,65000,6921,1,668176,0,0,4,3643,0,2,2,1,1,1
0,0,321.64,0,0,65000,6922,0,852558,0,2,2,3009,0,1,2,1,1,1
0,0,340.02,1,0,125000,6925,0,1059730,1,0,2,2160,0,3,2,1,1,1
2,0,303.27,1,0,175000,6929,1,1102502,0,0,4,2587,0,2,2,1,1,1
0,0,215.49,0,0,35000,6932,0,558902,0,1,1,175,0,0,1,2,1,1
0,0,191.99,1,0,55000,6961,0,443147,0,0,1,1871,0,1,1,1,1,1
0,0,124.16,2,0,115000,6989,0,239151,0,0,2,94,0,2,2,1,1,1
0,0,543.66,2,0,105000,7016,0,982030,0,0,3,2388,1,3,3,1,1,1
0,0,89.3,0,0,65000,7019,1,174825,0,1,2,734,0,2,2,1,1,1
0,0,386.2,0,0,15000,7022,0,1166328,0,2,2,2163,0,1,2,1,1,1
1,0,136.05,2,0,135000,7026,0,339786,0,0,3,745,0,2,2,1,1,1
0,0,205.83,0,0,25000,7029,0,1145472,0,1,1,2399,0,1,1,2,3,1
0,0,279.85,0,0,15000,7043,0,1021914,1,0,1,2413,0,1,1,1,2,1
0,0,696.83,2,0,65000,7045,0,1070149,0,0,2,2656,0,2,2,1,1,1
0,0,340.02,2,0,-1,7053,0,1135100,0,0,2,2458,0,4,2,1,1,1
0,0,215.34,0,0,45000,7055,0,1092315,0,2,2,2387,0,2,2,1,1,1
0,0,321.73,0,0,25000,7056,0,414506,1,0,1,1875,0,1,1,2,1,1
0,0,275.67,1,0,175000,7064,0,553539,1,0,2,202,0,3,2,1,1,1
0,0,111.83,0,0,55000,7067,0,1115887,0,1,1,2487,0,1,1,1,1,1
0,0,156.59,0,0,45000,7068,0,983506,0,1,1,2581,0,1,1,2,3,1
0,0,674.0,1,0,45000,7070,0,536364,0,0,2,419,1,1,2,2,1,1
0,0,210.08,0,0,-1,7076,0,106687,0,1,1,114,0,1,1,1,1,1
0,0,124.16,1,0,125000,7078,0,454266,1,0,2,159,0,2,2,1,1,1
0,0,90.1,1,0,65000,7079,0,123081,0,0,1,761,0,1,1,1,1,1
0,0,315.22,0,0,25000,7080,0,1029282,0,2,2,2443,0,3,2,1,1,1
0,0,1132.48,0,0,5000,7082,0,327253,0,0,1,307,1,1,1,2,3,1
1,0,530.58,1,1,115000,7086,0,1186775,1,0,4,2108,0,2,3,1,1,1
0,0,72.83,0,0,85000,7094,0,326912,0,3,3,364,0,2,3,1,1,1
1,0,126.13,1,1,65000,7096,1,506679,0,0,4,120,0,2,3,1,1,1
0,0,287.52,1,0,35000,7097,0,801957,0,0,1,2992,0,1,1,1,1,1
0,0,589.11,0,0,5000,7100,0,326046,1,0,1,312,0,0,1,1,1,1
1,0,312.0,1,1,145000,7120,1,287350,0,0,4,40,0,5,3,1,1,1
0,0,258.64,0,0,15000,7139,0,235847,1,0,1,163,0,1,1,2,2,1
0,0,296.15,0,0,55000,7172,0,739977,0,1,1,3427,0,1,1,1,4,1
0,0,277.25,0,0,95000,7173,2,758949,0,0,2,3446,0,3,2,1,1,1
0,0,98.0,0,0,55000,7178,0,514025,0,2,2,811,0,1,2,1,1,1
0,0,202.37,2,0,95000,7181,0,1082842,0,0,2,2453,0,2,2,1,1,1
1,0,400.66,2,1,75000,7186,0,714564,0,0,4,3405,0,4,3,1,1,1
0,0,363.73,2,0,135000,7188,0,800404,0,0,2,2700,0,2,2,1,1,1
0,0,77.48,1,0,75000,7189,0,47150,0,0,1,53,0,1,1,1,1,1
0,0,1435.49,1,0,15000,7202,0,961161,0,0,1,2526,0,1,1,2,3,1
0,0,336.78,1,0,35000,7211,0,1149462,0,0,1,2360,0,2,1,1,4,1
0,0,165.64,0,0,55000,7238,0,1076429,1,0,1,2121,0,1,1,1,1,1
0,0,356.03,0,0,25000,7253,2,1104986,0,0,2,2244,0,1,2,1,1,1
0,2,332.96,1,0,75000,7257,1,1076447,0,0,4,2465,0,2,2,1,1,1
0,0,94.76,1,0,55000,7278,0,418980,0,0,1,398,0,1,1,1,3,1
0,0,250.0,1,0,125000,7279,1,1172506,0,0,2,2216,0,4,2,1,1,1
0,0,109.09,1,0,45000,7280,0,204938,0,0,1,556,0,1,1,1,3,1
0,0,217.09,1,0,55000,7284,0,224243,1,0,2,836,0,2,2,1,1,1
0,0,116.26,1,0,95000,7289,1,337560,0,0,2,16,0,2,2,1,1,1
4,0,407.5,0,0,115000,7291,2,1087458,0,0,6,2516,0,2,2,1,1,1
0,2,604.62,1,0,45000,7292,1,934672,0,0,4,3269,0,2,2,1,1,1
0,0,154.74,0,0,35000,7293,0,527851,0,2,2,38,0,2,2,1,1,1
2,0,500.73,1,0,115000,7298,0,69643,0,0,3,1852,0,1,1,1,1,1
0,0,396.29,0,0,45000,7302,1,745106,1,0,2,3234,0,3,2,1,4,1
0,0,97.49,0,0,-1,7307,1,336986,0,1,2,401,0,2,2,1,3,1
0,0,134.94,1,0,45000,7317,0,533561,0,0,2,156,1,2,2,2,1,1
0,0,167.05,0,0,115000,7351,0,916525,1,0,1,2937,0,1,1,1,1,1
0,0,225.37,2,0,95000,7391,0,965420,0,0,2,2443,0,5,2,1,1,1
0,0,156.69,1,0,45000,7416,1,639346,1,0,3,3534,0,3,3,1,1,1
0,0,510.79,1,0,15000,7418,0,745021,1,0,2,3218,0,1,2,2,3,1
0,0,557.39,0,0,-1,7425,1,320653,0,0,1,1524,0,1,1,1,1,1
1,0,536.13,1,1,65000,7426,0,735632,1,0,4,3320,0,2,3,1,1,1
0,0,125.13,2,0,45000,7430,0,572638,0,0,2,3671,0,3,2,2,4,1
0,0,980.92,0,0,35000,7449,0,168167,1,0,1,1073,0,1,1,2,3,1
1,0,287.97,2,0,65000,7463,0,450204,0,0,3,1670,0,3,2,1,1,1
0,0,466.78,2,0,45000,7485,0,486647,0,0,2,2032,0,2,2,1,1,1
0,0,151.89,2,0,105000,7491,0,445996,0,0,2,810,0,6,2,1,1,1
1,0,299.65,2,0,75000,7495,0,87682,0,1,4,1094,0,3,3,1,1,1
0,0,345.01,0,0,25000,7509,0,267512,0,1,1,1966,0,1,1,1,3,1
0,0,145.95,0,0,-1,7525,0,189616,0,1,1,2079,0,1,1,2,2,1
0,0,961.08,0,0,5000,7536,0,199731,1,0,2,1458,1,1,2,1,1,1
2,0,388.39,1,1,175000,7538,1,309912,0,0,5,1976,0,6,3,1,1,1
0,0,1044.9,1,0,5000,7540,0,336984,0,0,1,1510,0,1,1,1,3,1
1,1,379.96,2,0,-1,7564,0,144816,0,0,4,1109,0,3,2,1,1,1
0,0,346.02,0,0,15000,7585,0,100495,0,1,1,1337,0,1,1,1,1,1
0,0,327.91,0,0,45000,7598,0,315146,1,1,2,1102,0,2,2,1,1,1
0,0,481.47,0,0,5000,7600,1,132472,0,0,1,1122,0,1,1,2,3,1
0,0,168.33,1,0,-1,7604,0,198273,0,0,1,1430,0,2,1,1,1,1
0,0,287.16,0,0,45000,7605,0,175968,1,1,2,1560,0,2,2,1,1,1
0,0,386.63,1,0,175000,7626,1,526837,0,0,2,1347,0,2,2,1,1,1
0,0,451.46,1,0,45000,7631,0,245637,0,1,2,1318,0,1,2,1,1,1
0,0,264.84,1,0,95000,7637,0,493713,1,0,2,1644,0,3,2,1,1,1
2,0,371.18,2,0,125000,7640,0,560596,0,0,4,1508,0,2,2,1,1,1
0,0,678.34,0,0,-1,7649,1,87072,0,1,2,1073,0,1,2,1,1,1
1,0,373.79,2,0,125000,7659,0,505423,0,0,3,1897,0,3,2,1,1,1
2,0,654.14,0,0,45000,7665,1,20044,0,0,3,1958,0,1,1,1,1,1
0,0,308.11,2,0,-1,7666,0,990670,0,0,2,2642,0,2,2,1,1,1
2,0,359.27,1,0,-1,7678,1,1038458,0,0,4,2559,0,2,2,1,1,1
0,0,1626.91,1,0,-1,7722,1,43085,0,0,2,1590,0,2,2,1,1,1
0,0,423.97,0,0,45000,7737,0,998,0,2,2,1352,0,1,2,1,2,1
0,0,103.37,1,0,175000,7743,0,594105,1,0,2,3499,0,1,2,1,1,1
0,0,239.83,1,0,55000,7746,0,1071477,1,0,2,2473,0,4,2,1,1,1
0,0,154.72,0,0,5000,7752,1,620217,0,0,1,3609,0,0,1,2,2,1
0,0,65.13,0,0,85000,7753,0,635721,0,2,2,3516,0,2,2,1,1,1
0,0,426.21,0,0,25000,7763,1,564063,0,0,1,1848,0,1,1,2,1,1
0,0,306.11,0,0,-1,7764,0,747531,0,2,2,3278,0,2,2,1,4,1
4,0,558.18,2,0,55000,7765,0,737675,0,0,6,3378,0,2,2,2,3,1
0,0,95.22,2,0,115000,7775,0,589553,0,0,2,3686,0,2,2,1,1,1
0,0,80.63,0,0,35000,7778,0,610506,0,1,1,3468,0,2,1,1,1,1
1,1,365.06,1,0,105000,7782,2,646040,1,0,6,3678,0,6,4,1,1,1
0,0,66.21,0,0,65000,7785,0,624683,0,2,2,3642,0,3,2,1,1,1
0,0,122.91,1,0,65000,7798,0,574987,0,2,3,3575,0,4,3,1,1,1
0,0,95.22,2,0,-1,7803,0,659680,0,0,2,3662,0,2,2,1,1,1
0,0,52.14,0,0,115000,7809,0,605215,0,2,2,3573,0,2,2,1,1,1
0,0,144.1,1,0,55000,7822,0,648386,0,0,1,3484,0,2,1,1,4,1
0,0,202.72,0,0,-1,7823,0,229278,0,1,1,1000,0,1,1,1,1,1
0,0,62.62,2,0,95000,7828,0,637337,0,0,2,3667,0,2,2,1,1,1
0,0,202.87,1,0,55000,7843,0,886153,0,1,2,2833,0,1,2,1,1,1
0,0,351.12,0,0,175000,7848,1,471572,1,0,2,1452,0,3,2,1,1,1
0,0,192.39,0,0,-1,7849,0,409519,0,2,2,1400,0,2,2,1,1,1
0,0,500.72,2,0,35000,7860,0,776129,0,0,2,3254,0,1,2,1,1,1
0,0,98.36,1,0,125000,7883,0,449313,0,0,1,190,0,1,1,1,1,1
0,0,216.48,1,1,25000,7886,0,326647,0,0,2,273,0,1,2,2,1,1
0,0,191.99,1,0,55000,7888,0,215565,0,0,1,883,0,1,1,1,1,1
0,0,289.17,0,0,35000,7913,1,830119,0,0,1,3241,0,3,1,1,1,1
0,0,261.4,0,1,55000,7955,1,412735,0,0,2,1226,0,2,2,2,2,1
0,0,52.22,0,0,105000,7960,1,649605,0,1,2,3659,0,3,2,1,1,1
0,0,524.45,2,1,85000,7967,0,928106,0,0,4,2926,1,4,4,1,1,1
0,0,350.06,0,0,125000,7976,2,925657,0,0,2,3002,0,2,2,1,1,1
0,0,339.27,1,0,65000,8005,1,744533,0,0,2,3214,0,3,2,1,1,1
0,0,363.73,2,0,115000,8010,0,836368,0,0,2,3092,0,2,2,1,1,1
2,0,359.94,1,0,85000,8018,0,882255,0,0,4,3411,1,2,2,1,1,1
0,0,98.56,0,0,55000,8019,1,597796,0,0,2,3484,1,3,2,1,1,1
0,0,64.22,1,0,175000,8036,1,589263,0,0,2,3686,0,2,2,1,1,1
0,0,344.0,2,0,55000,8041,0,829946,0,0,2,3241,0,2,2,1,1,1
0,0,159.01,0,0,-1,8047,0,627276,0,2,2,3561,0,0,2,2,4,1
0,0,324.86,1,0,45000,8076,0,126456,0,0,1,986,0,1,1,2,3,1
0,0,416.17,1,0,-1,8097,0,742212,1,0,2,3175,0,2,2,1,1,1
2,0,427.68,1,0,-1,8100,1,514569,0,0,4,1952,0,2,2,1,1,1
0,0,136.77,0,0,65000,8101,0,348867,0,1,1,1874,0,1,1,1,1,1
1,0,291.78,1,0,75000,8128,0,1095759,0,2,4,2429,0,3,3,1,1,1
0,0,88.61,0,0,45000,8133,1,558251,0,0,1,231,0,1,1,2,3,1
0,0,295.81,0,0,35000,8144,0,980220,1,1,2,2532,0,3,2,1,1,1
0,0,156.13,1,0,35000,8145,0,535326,0,0,1,288,0,1,1,2,2,1
0,0,246.93,2,0,75000,8181,0,707682,0,0,2,3434,0,5,2,1,1,1
0,0,302.14,0,0,25000,8182,0,370225,0,1,1,1450,0,1,1,1,1,1
0,0,141.12,0,0,25000,8192,0,439291,0,1,1,586,0,1,1,1,2,1
0,0,400.92,2,1,95000,8196,0,317250,0,0,3,1858,0,2,3,1,1,1
0,2,452.84,1,0,75000,8198,0,1062177,1,0,4,2127,0,2,2,1,1,1
0,0,109.09,1,0,45000,8201,0,3690,0,0,1,749,0,1,1,1,1,1
0,0,182.55,2,0,-1,8221,0,358688,0,0,3,742,1,3,3,1,1,1
0,1,559.27,1,0,125000,8226,0,1152448,1,0,3,2376,0,2,2,1,1,1
1,0,496.83,0,0,35000,8227,0,699536,1,0,2,2719,0,2,1,1,1,1
0,0,227.8,0,0,65000,8234,1,1081093,0,1,2,2431,0,3,2,1,1,1
0,0,741.4,0,0,15000,8240,0,28067,0,1,1,1821,0,0,1,1,3,1
0,0,129.55,2,0,105000,8241,0,440410,0,0,2,119,0,1,2,1,1,1
0,0,150.58,0,0,45000,8245,0,143522,0,1,1,4,0,0,1,2,3,1
3,1,843.74,0,0,35000,8254,2,682727,0,0,6,2714,0,1,2,1,1,1
0,0,248.8,0,0,45000,8258,0,1096447,0,2,2,2471,0,1,2,1,1,1
0,0,461.93,0,0,5000,8262,0,336723,0,1,1,332,0,0,1,1,3,1
0,0,150.24,1,0,85000,8274,0,340405,0,0,1,687,0,1,1,1,1,1
0,0,495.51,1,0,55000,8275,1,1070507,0,0,2,2468,0,2,2,2,3,1
2,0,350.76,0,0,65000,8293,0,1136091,1,0,3,2531,0,1,1,1,4,1
0,1,134.54,2,0,95000,8302,0,539994,0,0,3,92,0,2,2,1,1,1
0,0,215.17,1,0,75000,8305,0,793466,1,0,2,3436,0,2,2,1,1,1
0,0,182.55,1,0,105000,8309,0,1088895,0,0,1,2642,0,1,1,1,2,1
0,0,311.32,1,0,55000,8329,0,903799,0,1,2,3416,0,1,2,1,1,1
0,0,295.9,0,0,15000,8338,1,1109421,0,0,1,2418,0,1,1,2,3,1
0,1,469.24,1,0,45000,8347,0,1046156,0,0,3,2260,1,1,2,1,1,1
0,0,633.31,2,0,95000,8372,0,1112138,0,0,2,2454,0,2,2,1,1,1
0,0,130.79,0,0,55000,8383,0,450901,0,1,1,336,0,0,1,2,3,1
0,0,220.91,1,0,25000,8384,0,176255,1,0,2,343,0,1,2,1,3,1
0,0,237.34,1,0,-1,8386,0,1020547,1,0,2,2609,0,2,2,1,1,1
0,0,202.37,1,0,95000,8387,0,1109133,0,0,2,2154,1,2,2,1,1,1
0,0,335.81,1,0,45000,8388,0,992922,1,0,2,2238,0,3,2,1,1,1
