w_geocode,Base,Zone,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,,
530350911001040,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001041,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001042,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001043,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001046,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001047,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001048,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001052,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001066,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001067,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001068,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001069,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001009,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001038,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001045,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001051,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001062,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001065,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001059,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911002005,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350911001000,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530359401001035,Keyport,3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
530350903001002,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001003,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001004,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001005,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001006,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001007,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001010,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001013,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001016,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001017,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001018,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001019,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001026,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903002001,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903003001,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001009,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001012,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001015,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903002007,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903003007,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903002005,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903003005,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001025,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903002000,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903003000,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350903001001,Bangor_South,3518,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
530350814001003,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001004,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001005,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001006,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001007,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001011,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001012,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001013,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001014,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001015,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001016,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001017,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001018,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001021,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001024,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001025,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001026,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001027,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001028,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001029,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001030,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001031,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001040,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001041,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001004,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001007,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001008,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001012,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001013,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001014,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001020,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001023,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001039,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001006,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001016,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001010,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001034,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001037,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001003,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001011,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001045,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350811002020,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350814001002,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350922002040,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530350811002013,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
530530602001000,PSNS,3626,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,37617,38928,40239,41549,42860,44171,45482,46793,48103,49414,50725,50583,50440,50298,50156,50014,49871,49729,49587,49444,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,,
