hhno pno day tour jtindex parent subtrs pdpurp tlvorig tardest tlvdest tarorig toadtyp tdadtyp topcl totaz tdpcl tdtaz tmodetp tpathtp tautotime tautocost tautodist tripsh1 tripsh2 phtindx1 phtindx2 fhtindx1 fhtindx2 toexpfac
300490 1 1 2 0 0 0 3 2130 2140 2210 2220 1 4 716616 462 852387 584 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 15.19
300493 1 1 1 0 0 0 2 400 515 910 1030 1 2 833199 986 932775 72 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300506 1 1 1 0 0 0 2 1030 1100 1400 1545 1 2 1052415 613 1078364 552 1 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 14.67
300508 1 1 1 0 0 0 4 2340 2345 2350 2355 1 4 1070632 1858 1089430 1855 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 13.68
300509 1 1 1 0 0 0 2 940 1000 1250 2015 1 2 1115950 426 1222586 552 4 1 -1.00 -1.00 -1.00 2 4 0 0 0 0 14.02
300514 1 1 1 0 0 0 2 740 755 1115 1155 1 2 1269238 183 932775 72 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 12.58
300520 1 1 1 0 0 0 2 630 700 900 920 1 2 1087986 77 932775 72 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300520 1 1 2 0 0 0 2 1400 1500 2020 2035 1 2 1087986 77 932775 4 1 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 3.91
300522 1 1 1 0 0 0 2 615 645 1500 1530 1 2 961270 753 1089776 756 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 7.92
300522 1 1 2 0 0 0 7 1710 1845 2030 2045 1 4 961270 753 685280 756 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 7.92
300529 1 1 1 0 0 0 5 1210 1215 1245 1250 1 4 782446 18 782439 20 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300530 1 1 1 0 0 0 2 1330 1400 1945 2100 1 2 716641 463 1078364 511 6 3 -1.00 -1.00 -1.00 2 2 0 0 0 0 15.22
300530 1 1 2 0 0 0 2 2100 2105 2145 2150 1 4 716641 463 923070 463 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 15.22
300533 1 1 1 0 0 0 1 1310 1325 2330 2400 1 4 1043152 97 1052374 631 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 12.43
300534 1 1 1 0 0 0 1 1450 1500 2330 2340 1 4 189041 2489 208043 2523 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.27
300534 1 1 2 0 0 0 2 805 830 1100 1125 1 2 189041 2489 104918 2252 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.27
300539 1 1 1 0 0 0 2 930 1000 1900 1940 1 2 58489 2208 104918 2252 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.27
300543 1 1 1 0 0 0 1 720 1000 1500 1540 1 4 784573 738 1161274 479 6 3 -1.00 -1.00 -1.00 3 1 0 0 0 0 26.81
300543 1 1 2 0 0 0 2 1545 1600 1900 2155 1 2 784573 738 1089776 756 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 26.81
300552 1 1 1 0 0 0 2 900 1630 2300 2320 1 4 1135601 564 1052375 756 5 1 -1.00 -1.00 -1.00 5 1 0 0 0 0 3.91
300564 1 1 1 0 0 0 2 930 950 1430 1505 1 2 1223610 282 932775 72 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300564 1 1 2 0 0 0 7 1510 1735 1840 2030 1 4 1223610 282 852848 47 3 1 -1.00 -1.00 -1.00 4 2 0 0 0 0 3.91
300568 1 1 1 0 0 0 2 1400 1430 2035 2050 1 2 679289 41 932775 80 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 14.20
300569 1 1 1 0 0 0 2 845 900 1600 1845 1 2 723583 425 1078364 552 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 13.89
300573 1 1 1 0 0 0 2 920 955 1155 1610 1 2 1097735 29 932775 72 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 3.91
300573 1 1 2 0 0 0 6 1900 2100 2355 2420 1 4 1097735 29 894305 69 5 1 -1.00 -1.00 -1.00 3 1 0 0 0 0 3.91
300574 1 1 1 0 0 0 2 950 1020 1440 1515 1 2 106195 2250 104918 2252 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 10.27
300577 1 1 1 0 0 0 2 750 800 1800 1920 1 2 932867 70 932775 72 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 3.91
300580 1 1 1 0 0 0 2 625 705 930 1350 1 2 1094501 693 1089776 756 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 27.87
300585 1 1 1 0 0 0 2 930 1015 1700 1800 1 2 758555 718 1222518 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300586 1 1 1 0 0 0 2 650 705 1400 1615 1 2 698804 312 932775 72 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 3.91
300586 1 1 2 0 0 0 7 1735 1815 1835 1900 1 4 698804 312 797163 302 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300590 1 1 1 0 0 0 2 1015 1030 1330 1345 1 2 1223610 282 797163 302 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.11
300590 1 1 2 0 0 0 2 1515 1600 1700 1730 1 4 1223610 282 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.11
300591 1 1 1 0 0 0 1 1615 1700 2135 2145 1 4 1245284 93 913574 69 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300591 1 1 2 0 0 0 2 730 755 1200 1215 1 2 1245284 93 932775 72 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300592 1 1 1 0 0 0 2 835 845 1055 1105 1 2 1208259 607 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300592 1 1 2 0 0 0 2 1235 1245 1705 1945 1 2 1208259 607 1078364 552 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
300593 1 1 1 0 0 0 1 1525 1610 2220 2355 1 4 770261 373 716597 459 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
300593 1 1 2 0 0 0 2 935 1035 1300 1340 1 2 770261 373 1222518 552 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
300594 1 1 1 0 0 0 2 945 955 1410 1700 1 2 105253 2257 104918 2252 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 10.27
300595 1 1 1 0 0 0 2 940 955 1115 1130 1 2 770951 410 1222518 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300595 1 1 2 0 0 0 5 755 805 925 935 1 4 770951 410 1135416 556 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300595 1 1 3 0 0 0 7 1440 1450 1650 1720 1 4 770951 410 770873 380 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300603 1 1 1 0 0 0 2 1135 1845 2100 2115 1 2 805035 397 1222550 502 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 4.16
300612 1 1 1 0 0 0 2 915 940 1420 1500 1 2 821029 17 932775 72 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300612 1 1 2 0 0 0 4 2020 2105 2205 2240 1 4 821029 17 886275 1579 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300616 1 1 1 0 0 0 1 1445 1610 2330 2355 1 4 734609 1796 216946 2394 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 10.35
300616 1 1 2 0 0 0 2 830 900 1155 1425 1 2 734609 1796 104918 2252 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 10.35
300620 1 1 1 0 0 0 2 1210 1230 1945 2000 1 2 959090 1528 740439 1512 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 169.88
300652 1 1 1 0 0 0 2 900 930 1635 1930 1 2 185711 2485 932775 72 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 3.88
300676 1 1 1 0 0 0 1 830 840 1210 1625 1 4 887843 628 1223110 628 5 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 14.50
300676 1 1 2 0 0 0 2 1720 1820 2115 2300 1 2 887843 628 797163 302 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 14.50
300692 1 1 1 0 0 0 2 900 1000 1300 1400 1 2 1225040 283 932775 72 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300719 1 1 1 0 0 0 1 710 750 1100 1145 1 2 977507 442 1222518 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 15.04
300719 1 1 2 0 0 0 2 1605 1650 2105 2125 1 2 977507 442 1222518 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 15.04
300720 1 1 1 0 0 0 1 830 900 1730 1800 1 4 1043813 99 828895 525 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300720 1 1 2 0 0 0 2 1900 1915 2030 2110 1 2 1043813 99 932775 72 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 3.91
300727 1 1 1 0 0 0 2 900 910 1900 1910 1 2 104674 2254 104918 2252 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.27
300733 1 1 1 0 0 0 2 715 1105 1210 1830 1 3 177308 2427 104918 2252 6 3 -1.00 -1.00 -1.00 4 4 0 0 0 0 10.27
300745 1 1 1 0 0 0 2 1130 1155 1525 2110 1 2 909813 363 1078364 552 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
300751 1 1 1 0 0 0 1 715 730 1730 1750 1 4 1101840 322 1043152 97 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.04
300753 1 1 1 0 0 0 2 930 1000 1705 1745 1 2 24262 2139 104918 2252 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 37.40
300754 1 1 1 0 0 0 1 935 1210 1520 1710 1 4 780869 815 966319 817 6 3 -1.00 -1.00 -1.00 5 3 0 0 0 0 3.91
300761 1 1 1 0 0 0 1 530 600 1400 1940 1 4 1157281 139 1180594 707 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 13.88
300764 1 1 1 0 0 0 2 1200 1225 2135 2210 1 2 39947 2146 104918 2252 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 10.27
300768 1 1 1 0 0 0 2 830 910 1310 1630 1 2 1151097 160 932775 72 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 13.90
300778 1 1 1 0 0 0 2 740 1000 1140 1215 1 2 46071 2158 104918 2252 3 1 -1.00 -1.00 -1.00 3 3 0 0 0 0 10.27
300782 1 1 1 0 0 0 2 730 830 1145 2205 1 2 804264 1770 740439 1512 7 3 -1.00 -1.00 -1.00 2 4 0 0 0 0 169.88
300786 1 1 1 0 0 0 2 945 1345 2000 2020 1 2 1184876 741 674363 756 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 7.92
300788 1 1 1 0 0 0 2 745 750 1050 1650 1 2 853580 547 1078364 552 1 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 4.16
300790 1 1 1 0 0 0 2 1000 1300 1620 1925 1 4 1129819 861 1089776 756 6 3 -1.00 -1.00 -1.00 2 3 0 0 0 0 7.92
300790 1 1 2 0 0 0 4 2050 2130 2230 2320 1 4 1129819 861 988069 1231 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 7.92
300791 1 1 1 0 0 0 2 1000 1100 1530 1630 1 2 913572 69 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300792 1 1 1 0 0 0 2 800 820 1200 1230 1 2 1115797 426 932775 72 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 13.82
300792 1 1 2 0 0 0 2 1330 1350 2035 2100 1 2 1115797 426 932775 72 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 13.82
300811 1 1 1 0 0 0 5 1240 1250 1430 1440 1 4 1264371 268 704964 330 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 15.13
300814 1 1 1 0 0 0 2 850 900 955 1155 1 2 750257 553 1149412 567 1 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 16.51
300814 1 1 2 0 0 0 2 1500 1520 1600 1620 1 4 750257 553 1115592 427 1 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 16.51
300814 1 1 3 0 0 0 4 1155 1200 1210 1215 1 3 750257 553 1222518 552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 16.51
300814 1 1 4 0 0 0 7 530 535 610 615 1 4 750257 553 1078368 553 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 16.51
300817 1 1 1 0 0 0 3 1545 1600 1600 1615 1 4 942660 625 1219762 568 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 13.89
300817 1 1 2 0 0 0 4 1345 1410 1500 1535 1 4 942660 625 1219762 626 5 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 13.89
300817 1 1 3 0 0 0 7 1830 1900 2130 2200 1 4 942660 625 885271 974 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 13.89
300819 1 1 1 0 0 0 1 650 715 1605 1635 1 4 1225068 283 897073 335 2 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300820 1 1 1 0 0 0 2 740 1125 1410 1640 1 4 1115583 429 755930 552 6 3 -1.00 -1.00 -1.00 2 2 0 0 0 0 4.16
300823 1 1 1 0 0 0 1 1300 1345 2130 2145 1 4 1161038 17 913574 69 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300831 1 1 1 0 0 0 2 540 1345 1930 2100 1 2 959090 1528 740439 1534 5 1 -1.00 -1.00 -1.00 5 2 0 0 0 0 169.88
300835 1 1 1 0 0 0 2 520 1630 1800 1825 1 2 805077 387 1103203 630 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 4.16
300836 1 1 1 0 0 0 2 730 755 1105 1130 1 2 835645 26 932775 72 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300836 1 1 2 0 0 0 7 2415 2425 2655 2700 1 4 835645 26 1209040 69 9 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300838 1 1 1 0 0 0 1 1130 1200 2345 2425 1 4 893108 243 888446 1853 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
300840 1 1 1 0 0 0 2 1030 1150 1215 1340 1 2 1238106 4 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.44
300840 1 1 2 0 0 0 5 1900 1905 1920 1925 1 4 1238106 4 1140151 34 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.44
300869 1 1 1 0 0 0 2 830 1330 1630 1710 1 4 112539 2318 104918 2319 6 3 -1.00 -1.00 -1.00 3 1 0 0 0 0 10.27
300895 1 1 1 0 0 0 1 740 810 1430 2600 1 4 827797 360 1067465 1617 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
300898 1 1 1 0 0 0 1 640 645 1530 1535 1 4 1223133 280 1223130 280 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 12.76
300901 1 1 1 0 0 0 2 1010 1050 1100 1405 1 4 1089310 1855 1078364 302 4 1 -1.00 -1.00 -1.00 2 6 0 0 0 0 4.16
300902 1 1 1 0 0 0 1 540 815 1615 1805 1 4 1208473 2642 211534 2589 3 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 3.88
300902 1 1 2 0 0 0 1 1815 1845 2330 2400 1 4 1208473 2642 1224136 7 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 3.88
300923 1 1 1 0 0 0 2 845 900 1200 1215 1 2 829127 574 1222518 552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300923 1 1 2 0 0 0 2 1245 1300 1450 1505 1 2 829127 574 1222518 552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
300926 1 1 1 0 0 0 2 615 1350 2000 2015 1 2 1143647 929 674363 756 6 3 -1.00 -1.00 -1.00 3 1 0 0 0 0 7.92
300927 1 1 1 0 0 0 5 1300 1310 1345 1350 1 4 1058673 982 1057855 979 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 7.92
300941 1 1 1 0 0 0 4 710 740 1200 1345 1 4 1225046 283 797163 303 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 13.11
300944 1 1 1 0 0 0 2 635 1530 1630 2115 1 2 698860 597 751805 454 6 3 -1.00 -1.00 -1.00 2 4 0 0 0 0 4.16
300946 1 1 1 0 0 0 2 740 830 1800 1950 1 2 1125281 285 1078364 552 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 12.64
300962 1 1 1 0 0 0 2 1315 1340 1435 1530 1 2 576855 3214 795018 1188 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 33.26
300963 1 1 1 0 0 0 2 745 810 1200 1400 1 2 695499 1094 795018 1188 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 41.94
300974 1 1 1 0 0 0 2 740 800 1835 2240 1 2 813023 1192 795018 1188 6 3 -1.00 -1.00 -1.00 1 4 0 0 0 0 10.79
300977 1 1 1 0 0 0 2 615 645 1800 1830 1 2 900367 1234 795018 1188 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.79
300980 1 1 1 0 0 0 2 730 755 950 1630 1 2 693965 1196 795018 1188 3 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 10.79
300993 1 1 1 0 0 0 2 725 750 940 1005 1 2 936136 1187 795018 1188 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.79
300993 1 1 2 0 0 0 4 1530 1550 1610 1630 1 4 936136 1187 855607 1166 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.79
300994 1 1 1 0 0 0 2 750 800 1500 1510 1 2 731881 1189 795018 1188 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 42.83
301006 1 1 1 0 0 0 1 745 830 1200 1655 1 4 1223829 278 1052374 631 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 10.79
301015 1 1 1 0 0 0 2 1205 1530 1800 1940 1 2 537511 3361 795018 1188 3 1 -1.00 -1.00 -1.00 3 2 0 0 0 0 38.22
301029 1 1 1 0 0 0 1 335 415 920 1010 1 4 731924 1203 885254 974 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 39.95
301042 1 1 1 0 0 0 2 645 710 1700 1720 1 2 960921 755 1089776 756 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 7.92
301048 1 1 1 0 0 0 2 705 1000 1415 1645 1 2 861694 2069 795018 2077 4 1 -1.00 -1.00 -1.00 3 2 0 0 0 0 38.18
301066 1 1 1 0 0 0 2 740 850 1150 1750 1 2 1180490 1212 795018 1188 5 1 -1.00 -1.00 -1.00 2 5 0 0 0 0 10.79
301066 1 1 2 0 0 0 3 1830 1855 1920 1950 1 4 1180490 1212 902158 1232 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.79
301066 1 1 3 0 0 0 7 1800 1810 1810 1820 1 4 1180490 1212 957821 1211 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.79
301088 1 1 1 0 0 0 2 930 1000 1430 2400 1 2 922701 1144 795018 1188 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 10.79
301090 1 1 1 0 0 0 2 600 700 1700 1725 1 2 986512 2013 795018 1188 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.79
301105 1 1 1 0 0 0 2 1040 1155 1250 1410 1 2 911279 1147 795018 1188 3 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 10.79
301109 1 1 1 0 0 0 2 1130 1140 1500 1540 1 2 1274179 559 1222523 552 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 14.19
301109 1 1 2 0 0 0 7 2200 2215 2500 2515 1 4 1274179 559 1225047 283 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.19
301113 1 1 1 0 0 0 2 815 850 1355 2340 1 2 821506 1122 795018 1188 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 10.79
301115 1 1 1 0 0 0 2 845 920 1550 1700 1 2 1047900 1246 795018 1188 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 10.79
301133 1 1 1 0 0 0 2 950 1000 1600 1840 1 2 731881 1189 795018 1188 1 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 42.83
301134 1 1 1 0 0 0 1 1030 1300 1400 2300 1 4 1262278 558 1056033 566 7 3 -1.00 -1.00 -1.00 3 5 0 0 0 0 4.16
301167 1 1 1 0 0 0 6 1300 1310 1320 1330 1 3 731881 1189 795018 1188 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 42.83
301175 1 1 1 0 0 0 2 730 1100 1150 1835 1 2 875100 2013 795018 1188 3 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 39.61
301176 1 1 1 0 0 0 2 950 1005 1445 2105 1 2 1123294 1189 795018 1188 2 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 42.83
301186 1 1 1 0 0 0 2 910 950 1350 1705 1 2 1034913 2025 795018 1188 3 1 -1.00 -1.00 -1.00 1 5 0 0 0 0 38.18
301186 1 1 2 0 0 0 7 1940 2045 2510 2600 1 4 1034913 2025 564486 3282 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 38.18
301191 1 1 1 0 0 0 4 1040 1055 1115 1130 1 4 1109143 281 1223611 282 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301197 1 1 1 0 0 0 2 2150 2155 2400 2405 1 2 1115800 427 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.67
301200 1 1 1 0 0 0 2 905 1245 1400 1450 1 2 1078963 640 1078364 414 6 3 -1.00 -1.00 -1.00 2 1 0 0 0 0 4.16
301204 1 1 1 0 0 0 2 940 950 1200 1210 1 2 1087587 75 1030279 72 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
301212 1 1 1 0 0 0 2 830 1055 1300 1350 1 2 737522 901 1089776 756 7 3 -1.00 -1.00 -1.00 3 2 0 0 0 0 7.92
301213 1 1 1 0 0 0 2 900 930 1700 1740 1 2 1258822 723 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301214 1 1 1 0 0 0 2 730 800 1210 1355 1 2 1223613 281 932775 72 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 3.91
301220 1 1 1 0 0 0 7 930 940 1100 1145 1 4 920750 28 763258 174 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 3.91
301224 1 1 1 0 0 0 2 900 930 1145 1200 1 2 770831 409 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301225 1 1 1 0 0 0 1 1625 1655 2500 2550 1 4 1266478 232 749390 201 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
301225 1 1 2 0 0 0 2 735 820 1500 1600 1 2 1266478 232 1078363 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301228 1 1 1 0 0 0 2 720 800 1300 1455 1 2 960141 1871 1030279 72 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 3.91
301231 1 1 1 0 0 0 1 730 800 1630 1920 1 4 878392 67 735359 539 6 3 -1.00 -1.00 -1.00 1 5 0 0 0 0 12.31
301241 1 1 1 0 0 0 2 835 850 1150 2025 1 2 1222288 304 932775 72 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 11.98
301245 1 1 1 0 0 0 2 840 855 950 1005 1 2 1219730 550 1078364 552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.67
301248 1 1 1 0 0 0 2 700 750 1200 2245 1 2 897964 352 1078364 552 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 4.16
301249 1 1 1 0 0 0 1 1310 1835 1850 2030 1 4 1093887 606 1052444 427 6 3 -1.00 -1.00 -1.00 5 3 0 0 0 0 4.16
301255 1 1 1 0 0 0 2 830 900 2130 2245 1 2 751767 304 1078364 552 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
301257 1 1 1 0 0 0 2 1005 1030 1210 1650 1 2 1109143 281 1078364 552 6 3 -1.00 -1.00 -1.00 1 4 0 0 0 0 4.16
301257 1 1 2 0 0 0 2 1710 1745 2050 2120 1 2 1109143 281 1078364 552 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301258 1 1 1 0 0 0 2 1005 1050 1545 1715 1 2 995596 400 932775 72 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 15.18
301259 1 1 1 0 0 0 5 1500 1530 1600 1630 1 4 798165 398 810723 386 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 15.04
301266 1 1 1 0 0 0 2 1245 1300 1420 1430 1 2 1115979 408 1078364 552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301266 1 1 2 0 0 0 2 1930 1940 2040 2050 1 2 1115979 408 1078364 552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301267 1 1 1 0 0 0 5 1125 1155 1250 1310 1 4 1223149 280 1016506 304 6 3 -1.00 -1.00 -1.00 2 1 0 0 0 0 4.16
301271 1 1 1 0 0 0 1 300 350 435 615 1 4 1253095 830 1078453 551 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
301273 1 1 1 0 0 0 2 645 710 1400 1445 1 2 1164348 358 932775 75 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 3.91
301276 1 1 1 0 0 0 1 1530 1615 2330 2345 1 4 1125291 285 1149421 567 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301276 1 1 2 0 0 0 2 800 900 1000 1020 1 2 1125291 285 1078364 552 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301276 1 1 3 0 0 0 2 1200 1300 1400 1415 1 2 1125291 285 1078364 552 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 4.16
301278 1 1 1 0 0 0 2 1015 1045 1050 1125 1 2 1074873 31 926362 72 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
301278 1 1 2 0 0 0 7 1200 1540 2000 2100 1 4 1074873 31 705549 31 6 3 -1.00 -1.00 -1.00 3 1 0 0 0 0 3.91
301286 1 1 1 0 0 0 2 1300 1400 1700 1715 1 4 1115686 551 1222523 552 1 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 4.16
301286 1 1 2 0 0 0 2 1750 1800 2000 2110 1 2 1115686 551 1078364 552 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 4.16
301289 1 1 1 0 0 0 2 1140 1225 2000 2025 1 2 1219746 568 932775 72 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 3.91
301292 1 1 1 0 0 0 5 2330 2335 2345 2355 1 4 1226898 812 1099772 774 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 23.42
301293 1 1 1 0 0 0 2 1200 1300 2000 2015 1 4 954938 795 674363 756 4 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 7.92
301297 1 1 1 0 0 0 2 850 900 1325 1340 1 2 1078694 553 1078364 552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.58
301297 1 1 2 0 0 0 2 1630 1650 1700 1720 1 4 1078694 553 852433 584 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 14.58
