hhno pno pptyp pagey pgend pwtyp pwpcl pwtaz pwautime pwaudist pstyp pspcl pstaz psautime psaudist puwmode puwarrp puwdepp ptpass ppaidprk pdiary pproxy psexpfac
14100593 1 1 30 1 1 1125909 1929 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 182.3830
14100593 2 4 30 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 182.3830
14100593 3 8 2 1 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 182.3830
14100593 4 8 2 2 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 182.3830
14100594 1 1 70 2 1 751640 284 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 171.8090
14100595 1 1 70 1 1 892048 761 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 1 -1 1 76.7370
14100596 1 3 80 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 90.9490
14100596 2 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 90.9490
14100597 1 1 21 2 1 1208305 573 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 180.5740
14100598 1 4 30 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 111.0320
14100598 2 4 30 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 111.0320
14100599 1 4 60 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 93.7460
14100600 1 1 21 1 1 829738 433 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 1 37.2000
14100600 2 1 21 1 1 829738 433 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 3 37.2000
14100601 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 18.5600
14100601 2 3 80 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 18.5600
14100602 1 4 50 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 131.9230
14100603 1 3 80 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 79.5850
14100604 1 1 21 1 1 118985 2306 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 268.8130
14100604 2 5 21 1 2 114109 2318 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 6 1 -1 1 268.8130
14100604 3 1 50 1 1 109518 2279 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 268.8130
14100605 1 2 40 2 2 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 240.3720
14100605 2 2 40 1 2 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 240.3720
14100606 1 4 21 2 0 0 -1 -1.00 -1.00 2 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 229.0180
14100606 2 1 21 1 1 80159 2218 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 229.0180
14100606 3 8 2 2 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 229.0180
14100606 4 8 2 2 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 229.0180
14100607 1 2 60 2 2 102105 2184 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 336.3120
14100608 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 165.4980
14100609 1 2 60 2 2 668647 3286 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 93.0150
14100610 1 1 21 1 1 653 3348 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 166.3300
14100610 2 1 21 2 1 481600 2933 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 166.3300
14100611 1 1 30 1 1 522585 3191 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 246.5160
14100612 1 2 21 2 2 476226 2781 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 101.0140
14100612 2 4 21 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 101.0140
14100613 1 1 50 1 1 490945 2915 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 148.7270
14100613 2 1 40 2 1 495102 2874 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 0 -1 1 148.7270
14100613 3 6 14 2 0 0 -1 -1.00 -1.00 1 410361 2774 -1.00 -1.00 -1 -1 -1 -1 -1 -1 2 148.7270
14100614 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 233.0320
14100615 1 4 50 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 821.0300
14100615 2 1 50 2 1 126605 2309 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 2 821.0300
14100615 3 4 21 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 821.0300
14100615 4 6 70 2 0 0 -1 -1.00 -1.00 1 956921 593 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 821.0300
14100615 5 7 8 1 0 0 -1 -1.00 -1.00 1 25757 2143 -1.00 -1.00 -1 -1 -1 -1 -1 -1 3 821.0300
14100616 1 2 30 2 2 0 -1 -1.00 -1.00 2 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 97.7580
14100616 2 1 30 1 1 3022 3350 -1.00 -1.00 2 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 97.7580
14100617 1 3 70 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 251.4590
14100618 1 3 80 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 166.3980
14100619 1 1 60 2 1 503089 2959 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 206.6860
14100619 2 2 30 1 2 499051 2959 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 2 206.6860
14100620 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 94.2490
14100621 1 3 90 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 103.3710
14100622 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 140.1570
14100623 1 4 50 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 390.5540
14100623 2 2 30 2 2 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 390.5540
14100623 3 4 60 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 3 390.5540
14100623 4 7 8 1 0 0 -1 -1.00 -1.00 1 111696 2302 -1.00 -1.00 -1 -1 -1 -1 -1 -1 3 390.5540
14100624 1 1 30 2 1 851240 1611 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 1 72.0340
14100625 1 1 30 2 1 1258374 1684 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 144.9870
14100625 2 1 30 1 1 845205 1629 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 5 -1 -1 2 144.9870
14100626 1 1 30 1 1 735324 528 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 1 -1 1 180.5740
14100627 1 2 30 2 2 829215 572 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 1 -1 1 155.9980
14100627 2 1 30 1 1 829215 573 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 4 1 -1 3 155.9980
14100628 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 19.4560
14100628 2 3 80 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 3 19.4560
14100628 3 4 21 2 0 0 -1 -1.00 -1.00 2 932775 74 -1.00 -1.00 -1 -1 -1 6 -1 -1 3 19.4560
14100629 1 1 50 2 1 964175 430 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 0 -1 1 67.3570
14100630 1 1 50 2 1 735349 531 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 0 -1 1 175.5950
14100630 2 1 60 2 1 768992 1881 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 175.5950
14100630 3 6 14 1 0 0 -1 -1.00 -1.00 1 797352 1869 -1.00 -1.00 -1 -1 -1 -1 -1 -1 2 175.5950
14100631 1 1 30 2 1 1081482 1468 -1.00 -1.00 2 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 287.8790
14100632 1 1 30 2 1 786869 925 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 60.8210
14100632 2 1 30 1 1 902737 809 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 60.8210
14100632 3 8 2 1 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 60.8210
14100633 1 1 50 1 1 1078365 553 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 140.4630
14100633 2 6 14 2 0 0 -1 -1.00 -1.00 1 1859 665 -1.00 -1.00 -1 -1 -1 -1 -1 -1 2 140.4630
14100634 1 1 40 1 1 716769 506 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 80.7290
14100634 2 4 40 2 0 0 -1 -1.00 -1.00 2 1078623 552 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 80.7290
14100634 3 8 2 1 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 80.7290
14100634 4 4 60 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 80.7290
14100635 1 1 60 2 1 173050 2411 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 162.3580
14100636 1 1 40 1 1 161546 2445 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 189.5000
14100637 1 1 30 2 1 1273285 608 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 352.2870
14100637 2 1 30 1 1 885299 974 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 3 352.2870
14100637 3 7 8 1 0 0 -1 -1.00 -1.00 1 691526 902 -1.00 -1.00 -1 -1 -1 -1 -1 -1 3 352.2870
14100637 4 8 2 1 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 352.2870
14100638 1 1 60 2 1 775677 1045 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 203.3060
14100639 1 1 40 2 1 735369 538 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 4 1 -1 1 107.7310
14100641 1 2 50 2 2 276260 3492 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 199.9390
14100642 1 1 21 2 1 369920 3626 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 1 -1 1 252.7470
14100643 1 1 60 2 1 280652 3497 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 114.2340
14100644 1 1 60 1 1 760706 1608 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 142.2720
14100644 2 2 50 2 2 702079 1508 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 3 142.2720
14100645 1 2 30 2 2 787789 1470 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 179.8250
14100645 2 1 30 1 1 1222512 1578 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 1 -1 1 179.8250
14100646 1 1 40 1 1 1228833 1346 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 143.4810
14100647 1 2 80 2 2 768534 1518 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 118.2000
14100648 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 152.1890
14100649 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 205.7260
14100650 1 4 60 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 59.9680
14100650 2 2 60 2 2 1226788 1529 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 3 59.9680
14100651 1 1 40 1 1 1127937 1653 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 1 93.5090
14100651 2 4 30 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 93.5090
14100651 3 7 8 1 0 0 -1 -1.00 -1.00 1 840696 1608 -1.00 -1.00 -1 -1 -1 -1 -1 -1 2 93.5090
14100652 1 1 30 1 1 735350 530 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 177.3610
14100652 2 4 30 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 177.3610
14100652 3 8 2 1 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 177.3610
14100653 1 4 60 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 44.1440
14100653 2 2 60 2 2 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 44.1440
14100654 1 4 40 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 96.6220
14100654 2 1 40 2 1 735351 530 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 0 -1 2 96.6220
14100654 3 7 8 2 0 0 -1 -1.00 -1.00 1 1027740 142 -1.00 -1.00 -1 -1 -1 -1 -1 -1 2 96.6220
14100654 4 7 8 2 0 0 -1 -1.00 -1.00 1 714094 171 -1.00 -1.00 -1 -1 -1 -1 -1 -1 2 96.6220
14100655 1 1 50 2 1 995720 398 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 72.9290
14100655 2 1 60 1 1 1264558 269 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 72.9290
14100655 3 4 21 2 0 0 -1 -1.00 -1.00 2 797163 302 -1.00 -1.00 -1 -1 -1 5 -1 -1 2 72.9290
14100656 1 1 60 1 1 111103 2284 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 1 85.2840
14100656 2 1 60 2 1 1138100 1846 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 85.2840
14100657 1 2 60 1 2 893134 243 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 21.0390
14100657 2 4 60 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 21.0390
14100658 1 1 30 1 1 735307 540 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 30.5530
14100658 2 5 30 2 0 0 -1 -1.00 -1.00 1 797163 302 -1.00 -1.00 -1 -1 -1 2 -1 -1 2 30.5530
14100659 1 1 40 1 1 789494 1548 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 -1 -1 1 75.5170
14100659 2 1 30 2 1 756497 993 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 75.5170
14100659 3 8 2 2 0 0 -1 -1.00 -1.00 1 1266413 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 75.5170
14100659 4 8 2 2 0 0 -1 -1.00 -1.00 1 1266413 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 75.5170
14100660 1 4 60 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 112.0890
14100661 1 1 30 1 1 837230 383 -1.00 -1.00 1 797163 302 -1.00 -1.00 -1 -1 -1 0 0 -1 1 141.7400
14100661 2 1 30 2 1 797163 302 -1.00 -1.00 2 797163 302 -1.00 -1.00 -1 -1 -1 1 0 -1 3 141.7400
14100662 1 1 40 2 1 931321 1004 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 137.6560
14100662 2 1 40 1 1 1114940 596 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 3 137.6560
14100662 3 8 2 2 0 0 -1 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 137.6560
14100663 1 4 50 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 197.4480
14100663 2 1 50 2 1 1015309 311 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 2 197.4480
14100664 1 1 30 2 1 741102 296 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 0 -1 1 88.4130
14100665 1 1 40 2 1 1161794 656 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 63.5180
14100665 2 1 40 1 1 923184 555 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 3 63.5180
14100666 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 53.2030
14100666 2 3 70 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 53.2030
14100667 1 1 30 2 1 828920 512 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 0 -1 1 42.0330
14100667 2 1 30 1 1 942483 616 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 -1 -1 1 42.0330
14100668 1 1 50 2 1 716661 493 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 1 167.7540
14100669 1 1 21 2 1 236604 2564 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 -1 -1 1 226.6450
14100669 2 4 21 1 0 0 -1 -1.00 -1.00 2 708822 1798 -1.00 -1.00 -1 -1 -1 5 -1 -1 1 226.6450
14100669 3 1 50 2 1 241266 2564 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 226.6450
14100670 1 2 50 2 2 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 86.2400
14100670 2 4 21 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 86.2400
14100671 1 4 60 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 157.4650
14100672 1 1 21 2 1 829765 438 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 140.1700
14100672 2 4 21 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 140.1700
14100673 1 1 50 2 1 733459 1466 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 79.1680
14100674 1 1 30 1 1 1067461 1615 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 -1 -1 1 63.2010
14100674 2 1 30 2 1 932496 1551 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 1 63.2010
14100675 1 1 30 2 1 866827 430 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 1 -1 1 75.7080
14100676 1 1 40 2 1 716863 497 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 4 0 -1 1 92.0540
14100676 2 1 40 1 1 735358 539 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 4 0 -1 3 92.0540
14100676 3 8 2 1 0 0 -1 -1.00 -1.00 1 1115737 -1 -1.00 -1.00 -1 -1 -1 -1 -1 -1 -1 92.0540
14100677 1 2 60 2 2 1208217 609 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 121.0880
14100678 1 1 50 1 1 811958 218 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 38.9330
14100678 2 1 50 2 1 735303 541 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 3 38.9330
14100679 1 1 30 2 1 751670 304 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 45.5470
14100680 1 4 30 2 0 0 -1 -1.00 -1.00 2 797163 302 -1.00 -1.00 -1 -1 -1 5 -1 -1 1 78.6190
14100680 2 4 40 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 78.6190
14100681 1 1 30 1 1 833785 1446 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 -1 -1 1 38.8200
14100681 2 1 30 2 1 829850 443 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 2 38.8200
14100682 1 2 40 2 2 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 31.8160
14100682 2 1 40 1 1 829636 432 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 3 31.8160
14100683 1 1 30 1 1 829738 433 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 1 -1 1 62.0970
14100683 2 4 30 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 62.0970
14100684 1 4 30 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 60.9340
14100685 1 2 30 2 2 829889 441 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 83.1740
14100685 2 1 30 2 1 829692 438 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 0 -1 1 83.1740
14100686 1 1 50 2 1 828912 513 -1.00 -1.00 1 828920 521 -1.00 -1.00 -1 -1 -1 5 0 -1 1 29.1510
14100687 1 1 40 2 1 1208259 607 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 127.4060
14100688 1 1 30 1 1 829215 573 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 4 -1 -1 1 72.0340
14100689 1 3 70 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 85.3810
14100690 1 1 30 2 1 735369 538 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 1 95.2460
14100691 1 1 30 1 1 829659 432 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 1 -1 2 36.5350
14100691 2 1 30 2 1 1236588 669 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 -1 -1 1 36.5350
14100692 1 1 60 1 1 688601 105 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 35.6660
14100692 2 1 60 2 1 688601 105 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 35.6660
14100693 1 2 50 2 2 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 1 134.0320
14100693 2 3 70 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 134.0320
14100693 3 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 134.0320
14100694 1 2 60 1 2 1193730 631 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 39.6070
14100694 2 1 60 2 1 966117 788 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 5 0 -1 2 39.6070
14100695 1 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 40.5700
14100695 2 4 60 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 3 40.5700
14100696 1 1 60 2 1 673573 522 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 3 0 -1 1 50.1910
14100697 1 3 70 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 64.3220
14100697 2 3 70 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 3 64.3220
14100698 1 2 50 2 2 116023 2322 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 137.6560
14100698 2 4 60 1 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 1 137.6560
14100699 1 1 50 1 1 717277 1586 -1.00 -1.00 1 0 -1 -1.00 -1.00 -1 -1 -1 5 1 -1 1 528.0560
14100699 2 4 40 2 0 0 -1 -1.00 -1.00 0 0 -1 -1.00 -1.00 -1 -1 -1 0 -1 -1 2 528.0560
14100699 3 7 8 2 0 0 -1 -1.00 -1.00 1 741634 1794 -1.00 -1.00 -1 -1 -1 -1 -1 -1 3 528.0560
14100699 4 7 8 1 0 0 -1 -1.00 -1.00 1 741634 1794 -1.00 -1.00 -1 -1 -1 -1 -1 -1 2 528.0560
