hhno	pno	day	beghom	endhom	hbtours	wbtours	uwtours	wktours	sctours	estours	pbtours	shtours	mltours	sotours	retours	metours	wkstops	scstops	esstops	pbstops	shstops	mlstops	sostops	restops	mestops	wkathome	pdexpfac
14104184	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.050498258756
14104184	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.54320632893
14104185	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.133346710629
14104185	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.317965085068
14104186	1	1	1	1	4	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	79.0051487136289
14104187	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	239.278173762226
14104187	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.278173762226
14104188	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.384591213385
14104189	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.362153183363
14104190	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1440	127.70394396896
14104190	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.744281592937
14104191	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	67.3362485300817
14104191	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	67.3362485300817
14104191	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.4312
14104191	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.4312
14104192	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	48.243825228114
14104193	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.8822269366486
14104193	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9763247665881
14104194	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	49.6097729627491
14104195	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	176.567500824442
14104195	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	178.37210068125
14104196	1	1	1	1	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	743.341734564937
14104197	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	188.268204027138
14104197	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.268204027138
14104197	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.9418
14104198	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	120	613.55819382349
14104198	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.478273904335
14104198	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.998620113384
14104199	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.361518452268
14104200	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450.919523550114
14104200	2	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	480.408929633369
14104200	3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438.1623
14104200	4	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438.1623
14104201	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	709.101847545998
14104202	1	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	1	2	0	0	0	0	576.354779796266
14104203	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350.812910559896
14104203	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	350.812910559896
14104204	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	240.707641834377
14104204	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	253.977890305302
14104205	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	540	755.460656032594
14104205	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	427.659664829328
14104205	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925.191558655327
14104205	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791.899513234483
14104206	1	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	203.637800937549
14104206	2	1	1	1	2	2	1	1	0	0	0	0	1	0	0	0	3	0	0	0	0	3	0	0	0	0	203.637800937549
14104206	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	221.9538425567
14104206	4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	203.137684765463
14104206	5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.781736982499
14104207	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	334.438956368546
14104207	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.438956368546
14104207	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.789236350789
14104208	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	514.344071066243
14104208	2	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	487.469788370251
14104208	3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518.933847069985
14104209	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319.110151578601
14104209	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.645463635968
14104210	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	233.995850738877
14104211	1	1	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	1	2	1	2	1	0	0	0	0	245.396138372476
14104211	2	1	1	1	3	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	200.377020248842
14104212	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	200.631361044027
14104212	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.631361044027
14104213	1	1	1	1	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	322.537341483092
14104214	1	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408.510128639923
14104214	2	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	386.643563516491
14104214	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372.5862
14104215	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450.612217060745
14104216	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.077560062082
14104217	1	1	1	1	3	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	2	0	0	0	1249.98755817731
14104217	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1180.677857242
14104217	3	1	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1134.9396
14104217	4	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1373.53936950054
14104217	5	1	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	1249.98755817731
14104218	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	181.349645671964
14104219	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	868.131640633128
14104220	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	224.622881339982
14104220	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.886420957334
14104221	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463.761129801721
14104221	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	463.761129801721
14104221	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.531116277375
14104222	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	238.800840281672
14104222	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	226.323586919995
14104223	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	521.239116278309
14104223	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927.435305568131
14104223	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901.1967
14104223	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901.1967
14104224	1	1	1	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	480	217.306647325572
14104224	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.306647325572
14104224	3	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	211.1587
14104225	1	1	1	1	3	1	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	240.5664272881
14104225	2	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	259.127775840199
14104226	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	228.997810272421
14104226	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	236.325593339155
14104227	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	60	183.660429208776
14104227	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.288119028871
14104228	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.6614028042628
14104228	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.6614028042628
14104229	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	85.10827806368
14104229	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80.6614028042628
14104230	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	1	2	1	1	0	0	0	0	359.59408299298
14104230	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	349.4206
14104231	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	216.599156984373
14104231	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	216.599156984373
14104232	1	1	1	1	6	0	0	0	1	5	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1043.08680557125
14104232	2	1	1	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1002.70798832285
14104232	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	974.3398
14104232	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	974.3398
14104233	1	1	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	426.968546128095
14104233	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426.968546128095
14104234	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	298.83722633079
14104235	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	154.841955244769
14104235	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	154.841955244769
14104236	1	1	1	1	5	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1513.35162760584
14104236	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856.695110013659
14104237	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	155.119670338147
14104238	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	132.909514771463
14104238	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	132.909514771463
14104238	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.002121358036
14104239	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.783753845426
14104239	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.719385542665
14104239	3	1	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.6506
14104240	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.703438313042
14104241	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	584.979316461179
14104241	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	331.151670721928
14104242	1	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	120	524.299915151934
14104242	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	180	524.299915151934
14104242	3	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	180	553.597739606372
14104242	4	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	497.6419
14104243	1	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120.821223107861
14104244	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	340.648563716548
14104245	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.6614028042628
14104245	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.10827806368
14104246	1	1	1	1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	480	59.9409150805855
14104247	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	31.2989694915654
14104248	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	68.226981045141
14104249	1	1	1	1	4	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	46.3638621946809
14104249	2	1	1	1	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	46.3638621946809
14104250	1	1	1	1	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	60.3646106279922
14104251	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	72.9127847950475
14104253	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	566.978712729044
14104253	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	564.26177478508
14104254	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	0	0	0	188.09099873661
14104254	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.476668023387
14104255	1	1	1	1	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	360	652.078042405011
14104255	2	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	638.42975360459
14104255	3	1	1	1	2	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	652.078042405011
14104255	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652.078042405011
14104256	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.837192794129
14104256	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	291.837192794129
14104257	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	264.355264368747
14104257	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	264.355264368747
14104258	1	1	1	1	3	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	552.725685078799
14104258	2	1	1	1	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	504.1196
14104258	3	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	523.139607914914
14104259	1	1	1	1	4	0	0	2	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	398.323105542707
14104259	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	392.68316114896
14104260	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46.0835140436482
14104260	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.6568747535576
14104261	1	1	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	300	138.347227030477
14104261	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	120	138.347227030477
14104262	1	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	480	348.580600209404
14104262	2	1	1	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	344.491009899219
14104263	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.518780221841
14104264	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	902.296163104047
14104264	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894.806484837039
14104264	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869.491
14104265	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	209.652474451718
14104265	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	218.098781312904
14104265	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	198.9927
14104266	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	60	108.460416001197
14104266	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.460416001197
14104266	3	1	1	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.3919
14104267	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.654897921149
14104268	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.9481527757686
14104269	1	1	1	1	2	0	0	1	0	1	0	0	0	0	0	0	2	0	1	3	4	1	0	0	0	540	107.58191372667
14104269	2	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	111.234660686329
14104269	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	103.4143
14104270	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	60.8686246035875
14104270	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	60.8686246035875
14104271	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	50.517750375289
14104272	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	3	0	1	0	0	0	40.8802347516276
14104273	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	164.604749560378
14104274	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	213.972627359728
14104274	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.128031444915
14104275	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	70.6506132204943
14104276	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	326.835748076523
14104276	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.188842518696
14104277	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39.7726571612833
14104278	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.3363880602107
14104278	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	74.3363880602107
14104279	1	1	1	1	5	0	1	1	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	180	30.4601452709742
14104279	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	29.9980886465144
14104279	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28.9114
14104280	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.1448151926013
14104280	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.7483010596371
14104281	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	58.0915057300177
14104281	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	58.0915057300177
14104282	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.200009333031
14104282	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.224754697585
14104283	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.7686131387609
14104283	2	1	1	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37.7686131387609
14104284	1	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	109.905559887327
14104284	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	118.497146626507
14104284	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.59826854657
14104285	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.109289418579
14104285	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.303871174337
14104286	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1020089419807
14104286	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9471873548963
14104287	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	5	0	1	0	0	3	0	0	0	0	44.3614671206467
14104287	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0	44.3614671206467
14104288	1	1	1	1	3	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	73.9541222543841
14104289	1	1	1	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	116.182024372488
14104290	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	60	90.6561425953817
14104291	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	31.2989694915654
14104292	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	19.1024880135439
14104292	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	19.1024880135439
14104293	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	88.8621172990324
14104294	1	1	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	3	1	0	0	0	105.314650502621
14104295	1	1	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	51.2296404450383
14104296	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.4224765388186
14104296	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.4224765388186
