hhno	day	dow	jttours	phtours	fhtours	hdexpfac
14104104	1	3	0	0	0	93.0931
14104105	1	3	0	0	0	138.2648
14104106	1	3	0	0	0	358.7305
14104107	1	3	0	0	0	253.9839
14104108	1	3	0	0	0	430.7198
14104109	1	3	0	0	0	223.4433
14104110	1	3	0	0	0	315.8194
14104111	1	3	0	0	0	200.6433
14104112	1	3	0	0	0	165.9881
14104113	1	3	0	0	0	1126.0379
14104114	1	3	0	0	0	738.0456
14104115	1	3	0	0	0	358.9811
14104116	1	3	0	0	0	793.9328
14104117	1	3	0	0	0	1136.3233
14104118	1	3	0	0	0	2331.4167
14104119	1	3	0	0	0	548.6375
14104120	1	3	0	0	0	372.417
14104121	1	3	0	0	0	238.7684
14104122	1	3	0	0	0	521.9787
14104123	1	3	0	0	0	370.1681
14104124	1	3	0	0	0	397.202
14104125	1	3	0	0	0	195.2017
14104126	1	3	0	0	0	439.2259
14104127	1	3	0	0	0	176.1906
14104128	1	3	0	0	0	830.6343
14104129	1	3	0	0	0	568.3545
14104130	1	3	0	0	0	361.4872
14104131	1	3	0	0	0	2240.3594
14104132	1	3	0	0	0	572.3574
14104134	1	3	0	0	0	209.318
14104135	1	3	0	0	0	568.9588
14104136	1	3	0	0	0	487.7365
14104137	1	3	0	0	0	485.291
14104138	1	3	0	0	0	330.9971
14104139	1	3	0	0	0	60.4486
14104140	1	3	0	0	0	125.8945
14104142	1	3	0	0	0	59.584
14104143	1	3	0	0	0	39.4373
14104144	1	3	0	0	0	23.9412
14104145	1	3	0	0	0	31.5916
14104146	1	3	0	0	0	133.593
14104147	1	4	0	0	0	58.3592
14104148	1	4	0	0	0	38.0111
14104149	1	4	0	0	0	124.5044
14104150	1	4	0	0	0	41.0523
14104151	1	4	0	0	0	123.7426
14104152	1	4	0	0	0	67.4031
14104153	1	4	0	0	0	72.4276
14104154	1	4	0	0	0	160.5045
14104155	1	4	0	0	0	52.6805
14104156	1	4	0	0	0	77.3709
14104157	1	4	0	0	0	89.4319
14104158	1	4	0	0	0	269.3659
14104159	1	4	0	0	0	82.1623
14104160	1	4	0	0	0	383.4878
14104162	1	4	0	0	0	148.9135
14104163	1	4	0	0	0	136.1244
14104164	1	4	0	0	0	400.3477
14104165	1	4	0	0	0	145.0339
14104166	1	4	0	0	0	391.4047
14104167	1	4	0	0	0	581.159
14104168	1	4	0	0	0	522.6682
14104169	1	4	0	0	0	511.8021
14104170	1	4	0	0	0	203.9755
14104171	1	4	0	0	0	76.3359
14104172	1	4	0	0	0	346.8824
14104173	1	4	0	0	0	366.9158
14104174	1	4	0	0	0	366.9158
14104175	1	4	0	0	0	176.2674
14104176	1	4	0	0	0	145.2262
14104177	1	4	0	0	0	241.3009
14104178	1	4	0	0	0	822.9561
14104179	1	4	0	0	0	643.1788
14104180	1	4	0	0	0	687.205
14104181	1	4	0	0	0	616.3503
14104182	1	4	0	0	0	77.6875
14104183	1	4	0	0	0	14.2155
14104184	1	4	0	0	0	290.3975
14104185	1	4	0	0	0	206.4665
14104186	1	4	0	0	0	76.3487
14104187	1	4	0	0	0	230.5123
14104188	1	4	0	0	0	258.7714
14104189	1	4	0	0	0	322.2192
14104190	1	4	0	0	0	217.3246
14104191	1	4	0	0	0	65.4312
14104192	1	4	0	0	0	46.9656
14104193	1	4	0	0	0	77.7064
14104194	1	4	0	0	0	48.5565
14104195	1	4	0	0	0	171.8375
14104196	1	4	0	0	0	708.5694
14104197	1	4	0	0	0	182.9418
14104198	1	4	0	0	0	591.0807
14104199	1	4	0	0	0	233.8839
14104200	1	4	0	0	0	438.1623
14104201	1	4	0	0	0	675.9312
14104202	1	4	0	0	0	564.1181
14104203	1	4	0	0	0	337.961
14104204	1	4	0	0	0	231.8894
14104205	1	4	0	0	0	716.9337
14104206	1	4	0	0	0	196.1776
14104207	1	4	0	0	0	322.1869
14104208	1	4	0	0	0	469.6115
14104209	1	4	0	0	0	291.3571
14104210	1	4	0	0	0	223.0499
14104211	1	4	0	0	0	190.1582
14104212	1	4	0	0	0	193.2813
14104213	1	4	0	0	0	315.6895
14104214	1	4	0	0	0	372.5862
14104215	1	4	0	0	0	429.5333
14104216	1	4	0	0	0	254.5841
14104217	1	4	0	0	0	1134.9396
14104218	1	4	0	0	0	172.8664
14104219	1	4	0	0	0	849.7002
14104220	1	4	0	0	0	205.0874
14104221	1	4	0	0	0	446.7714
14104222	1	4	0	0	0	218.0323
14104223	1	4	0	0	0	901.1967
14104224	1	4	0	0	0	211.1587
14104225	1	4	0	0	0	229.0344
14104226	1	4	0	0	0	213.8639
14104227	1	4	0	0	0	174.8898
14104228	1	4	0	0	0	77.7064
14104229	1	4	0	0	0	77.7064
14104230	1	4	0	0	0	349.4206
14104231	1	4	0	0	0	197.7615
14104232	1	4	0	0	0	974.3398
14104233	1	4	0	0	0	411.3267
14104234	1	4	0	0	0	284.8581
14104235	1	4	0	0	0	147.4193
14104236	1	4	0	0	0	1331.7945
14104237	1	4	0	0	0	151.8263
14104238	1	4	0	0	0	126.1314
14104239	1	4	0	0	0	210.6506
14104240	1	4	0	0	0	164.1429
14104241	1	4	0	0	0	563.5488
14104242	1	4	0	0	0	497.6419
14104243	1	4	0	0	0	115.1694
14104244	1	4	0	0	0	333.4162
14104245	1	4	0	0	0	77.7064
14104246	1	4	0	0	0	58.6683
14104247	1	4	0	0	0	30.4697
14104248	1	4	0	0	0	66.4193
14104249	1	4	0	0	0	43.2257
14104250	1	4	0	0	0	59.083
14104251	1	4	0	0	0	70.2715
14104253	1	4	0	0	0	517.6685
14104254	1	4	0	0	0	171.7327
14104255	1	4	0	0	0	607.9418
14104256	1	4	0	0	0	277.8474
14104257	1	4	0	0	0	254.6707
14104258	1	4	0	0	0	504.1196
14104259	1	4	0	0	0	379.2287
14104260	1	4	0	0	0	44.849
14104261	1	4	0	0	0	131.2918
14104262	1	4	0	0	0	331.8707
14104263	1	4	0	0	0	191.0864
14104264	1	4	0	0	0	869.491
14104265	1	4	0	0	0	198.9927
14104266	1	4	0	0	0	105.3919
14104267	1	4	0	0	0	155.7126
14104268	1	4	0	0	0	95.8686
14104269	1	4	0	0	0	103.4143
14104270	1	4	0	0	0	56.7487
14104271	1	4	0	0	0	49.4452
14104272	1	4	0	0	0	40.0123
14104273	1	4	0	0	0	161.11
14104274	1	4	0	0	0	195.3634
14104275	1	4	0	0	0	68.6585
14104276	1	4	0	0	0	304.7137
14104277	1	4	0	0	0	38.6512
14104278	1	4	0	0	0	71.6131
14104279	1	4	0	0	0	28.9114
14104280	1	4	0	0	0	75.6813
14104281	1	4	0	0	0	50.2276
14104282	1	4	0	0	0	182.3982
14104283	1	4	0	0	0	35.9581
14104284	1	4	0	0	0	104.3006
14104285	1	4	0	0	0	101.4461
14104286	1	4	0	0	0	35.6476
14104287	1	4	0	0	0	42.7363
14104288	1	4	0	0	0	71.9947
14104289	1	4	0	0	0	111.9733
14104290	1	4	0	0	0	87.3721
14104291	1	4	0	0	0	30.4697
14104292	1	4	0	0	0	18.1283
14104293	1	4	0	0	0	86.3565
14104294	1	4	0	0	0	100.3882
14104295	1	4	0	0	0	48.8332
14104296	1	4	0	0	0	72.6594
14104297	1	4	0	0	0	73.4036
14104298	1	4	0	0	0	186.242
14104299	1	4	0	0	0	127.8666
14104301	1	4	0	0	0	126.2846
14104302	1	4	0	0	0	64.3684
14104303	1	4	0	0	0	60.0745
14104304	1	4	0	0	0	55.6626
14104305	1	4	0	0	0	114.3087
14104306	1	4	0	0	0	43.8205
14104307	1	4	0	0	0	37.0311
14104308	1	4	0	0	0	42.5192
14104309	1	4	0	0	0	171.5467
14104310	1	4	0	0	0	72.0879
14104311	1	4	0	0	0	52.6819
14104312	1	4	0	0	0	105.054
14104313	1	4	0	0	0	183.6095
14104314	1	4	0	0	0	128.9716
14104315	1	4	0	0	0	121.8779
14104316	1	4	0	0	0	302.9991
14104317	1	4	0	0	0	71.6716
14104318	1	4	0	0	0	74.3922
14104319	1	4	0	0	0	119.6239
14104320	1	4	0	0	0	165.7132
14104321	1	4	0	0	0	72.1855
14104322	1	4	0	0	0	106.9014
14104323	1	4	0	0	0	112.1607
14104324	1	4	0	0	0	95.3647
14104325	1	4	0	0	0	81.6751
14104326	1	4	0	0	0	68.3922
14104327	1	4	0	0	0	111.2502
14104328	1	4	0	0	0	184.7808
14104329	1	4	0	0	0	199.9952
14104330	1	4	0	0	0	257.3216
14104331	1	4	0	0	0	256.8342
14104332	1	4	0	0	0	307.4473
14104333	1	4	0	0	0	147.79
14104334	1	4	0	0	0	159.2693
14104335	1	4	0	0	0	75.203
14104336	1	4	0	0	0	111.8455
14104337	1	4	0	0	0	136.753
14104338	1	4	0	0	0	1057.8468
14104339	1	4	0	0	0	373.1271
14104340	1	4	0	0	0	161.4704
14104341	1	4	0	0	0	101.8857
14104342	1	4	0	0	0	269.9923
14104343	1	4	0	0	0	236.6384
14104344	1	4	0	0	0	33.3735
14104345	1	4	0	0	0	33.3099
14104347	1	4	0	0	0	146.6096
14104348	1	4	0	0	0	211.1207
14104349	1	4	0	0	0	276.0247
14104350	1	4	0	0	0	315.0588
14104351	1	4	0	0	0	809.4572
14104352	1	4	0	0	0	88.6869
14104353	1	4	0	0	0	41.2024
14104354	1	4	0	0	0	60.2232
14104355	1	4	0	0	0	51.2479
14104356	1	4	0	0	0	86.0033
14104357	1	4	0	0	0	142.7782
14104358	1	4	0	0	0	52.858
14104359	1	4	0	0	0	86.0936
14104360	1	4	0	0	0	151.0029
14104361	1	4	0	0	0	139.4509
14104362	1	4	0	0	0	142.9745
14104363	1	4	0	0	0	145.4733
14104364	1	4	0	0	0	58.2749
14104365	1	4	0	0	0	62.6324
14104366	1	4	0	0	0	62.6324
14104367	1	4	0	0	0	98.8625
14104368	1	4	0	0	0	46.9549
14104369	1	4	0	0	0	86.0033
14104370	1	4	0	0	0	77.689
14104371	1	4	0	0	0	33.1468
14104372	1	4	0	0	0	96.92
14104373	1	4	0	0	0	48.397
14104374	1	4	0	0	0	251.3408
14104375	1	4	0	0	0	191.0916
14104376	1	4	0	0	0	170.6378
14104377	1	4	0	0	0	275.6337
14104378	1	4	0	0	0	210.01
14104379	1	4	0	0	0	194.9389
14104380	1	4	0	0	0	127.7349
14104381	1	4	0	0	0	117.7036
14104382	1	4	0	0	0	707.8945
14104383	1	4	0	0	0	154.5315
14104384	1	4	0	0	0	457.0058
14104385	1	4	0	0	0	556.8617
14104386	1	4	0	0	0	87.7672
14104387	1	2	0	0	0	133.7155
14104388	1	2	0	0	0	64.6055
14104389	1	2	0	0	0	159.4806
14104390	1	2	0	0	0	237.2996
14104391	1	2	0	0	0	138.0414
14104392	1	2	0	0	0	108.0819
14104393	1	2	0	0	0	46.7781
14104394	1	2	0	0	0	136.9009
14104395	1	2	0	0	0	278.1579
14104396	1	2	0	0	0	234.5325
14104397	1	2	0	0	0	240.8448
14104398	1	2	0	0	0	94.5032
14104399	1	2	0	0	0	42.2264
14104400	1	2	0	0	0	97.7732
14104401	1	2	0	0	0	76.334
14104402	1	2	0	0	0	55.2472
14104403	1	2	0	0	0	64.1803
14104404	1	2	0	0	0	38.2562
14104405	1	2	0	0	0	66.7816
14104406	1	2	0	0	0	74.5526
14104407	1	2	0	0	0	51.9235
14104408	1	2	0	0	0	44.4676
14104409	1	2	0	0	0	100.4631
14104410	1	2	0	0	0	98.1467
14104411	1	2	0	0	0	21.9842
14104412	1	2	0	0	0	37.6435
14104413	1	2	0	0	0	131.6136
14104414	1	2	0	0	0	72.1495
14104415	1	2	0	0	0	63.2706
14104416	1	2	0	0	0	60.8908
14104417	1	2	0	0	0	366.2185
14104418	1	2	0	0	0	31.0501
14104419	1	2	0	0	0	772.094
14104420	1	2	0	0	0	264.2893
14104421	1	2	0	0	0	35.6743
14104422	1	2	0	0	0	2959.6737
14104423	1	2	0	0	0	377.107
14104424	1	2	0	0	0	450.2914
14104425	1	2	0	0	0	59.7317
14104426	1	2	0	0	0	156.711
14104427	1	2	0	0	0	32.6905
14104428	1	2	0	0	0	32.6905
14104429	1	2	0	0	0	361.7315
14104430	1	2	0	0	0	3111.4211
14104431	1	2	0	0	0	137.5221
14104432	1	2	0	0	0	929.7878
14104433	1	2	0	0	0	353.8466
14104434	1	2	0	0	0	119.6602
14104435	1	2	0	0	0	72.9771
14104436	1	2	0	0	0	111.6246
14104437	1	2	0	0	0	161.3823
14104438	1	2	0	0	0	185.326
14104439	1	2	0	0	0	380.9837
14104440	1	2	0	0	0	92.0069
14104441	1	2	0	0	0	79.6917
14104442	1	2	0	0	0	192.1749
14104443	1	2	0	0	0	213.5855
14104444	1	2	0	0	0	180.4687
14104445	1	2	0	0	0	229.5957
14104446	1	2	0	0	0	112.1607
14104447	1	2	0	0	0	95.959
14104448	1	2	0	0	0	46.3031
14104449	1	2	0	0	0	122.5928
14104450	1	2	0	0	0	176.6034
14104451	1	2	0	0	0	95.8729
14104452	1	2	0	0	0	113.9124
14104453	1	2	0	0	0	86.8471
14104454	1	2	0	0	0	92.7974
14104455	1	2	0	0	0	136.6866
14104456	1	2	0	0	0	47.5742
14104457	1	2	0	0	0	146.1734
14104458	1	2	0	0	0	37.6639
14104459	1	2	0	0	0	150.8466
14104460	1	2	0	0	0	81.7469
14104461	1	2	0	0	0	113.5131
14104462	1	2	0	0	0	198.3692
14104463	1	2	0	0	0	112.1349
14104464	1	2	0	0	0	73.997
14104465	1	2	0	0	0	142.1077
14104466	1	2	0	0	0	69.1431
14104467	1	2	0	0	0	49.1102
14104468	1	2	0	0	0	69.1431
14104469	1	2	0	0	0	38.6007
14104470	1	2	0	0	0	287.3938
14104471	1	2	0	0	0	721.8903
14104472	1	2	0	0	0	57.905
14104473	1	2	0	0	0	57.7021
14104474	1	2	0	0	0	97.7792
14104475	1	2	0	0	0	164.5417
14104476	1	2	0	0	0	125.6957
14104477	1	2	0	0	0	65.1985
14104478	1	2	0	0	0	30.6908
14104479	1	2	0	0	0	135.2197
14104480	1	2	0	0	0	149.5961
14104482	1	2	0	0	0	249.3256
14104483	1	2	0	0	0	58.8127
14104484	1	2	0	0	0	48.1891
14104485	1	2	0	0	0	237.2745
14104486	1	2	0	0	0	91.8035
14104487	1	2	0	0	0	76.7713
14104488	1	2	0	0	0	164.6839
14104489	1	2	0	0	0	26.8635
14104490	1	2	0	0	0	89.4342
14104491	1	2	0	0	0	49.4452
14104492	1	2	0	0	0	90.3517
14104493	1	2	0	0	0	95.6674
14104494	1	2	0	0	0	599.6952
14104495	1	2	0	0	0	59.083
14104496	1	2	0	0	0	942.3051
14104497	1	2	0	0	0	85.3629
14104498	1	2	0	0	0	39.8231
14104499	1	2	0	0	0	39.5169
14104500	1	2	0	0	0	56.029
14104501	1	2	0	0	0	122.9945
14104502	1	2	0	0	0	154.6684
14104503	1	2	0	0	0	130.3337
14104504	1	2	0	0	0	40.0123
14104505	1	2	0	0	0	56.7487
14104506	1	2	0	0	0	35.7025
14104507	1	2	0	0	0	64.7202
14104508	1	2	0	0	0	61.1669
14104509	1	2	0	0	0	157.9807
14104510	1	2	0	0	0	130.9025
14104511	1	2	0	0	0	423.099
14104512	1	2	0	0	0	367.276
14104513	1	2	0	0	0	222.5269
14104514	1	2	0	0	0	163.4094
14104515	1	2	0	0	0	222.5269
14104516	1	2	0	0	0	219.2073
14104517	1	2	0	0	0	257.9538
14104518	1	2	0	0	0	183.3698
14104519	1	2	0	0	0	41.9723
14104520	1	2	0	0	0	87.7241
14104521	1	2	0	0	0	101.9788
14104522	1	2	0	0	0	145.4733
14104523	1	2	0	0	0	38.1007
14104524	1	2	0	0	0	21.5669
14104525	1	2	0	0	0	58.2456
14104526	1	2	0	0	0	2058.9686
14104527	1	2	0	0	0	459.0064
14104528	1	2	0	0	0	308.23
14104529	1	2	0	0	0	413.4141
14104530	1	2	0	0	0	191.6446
14104531	1	2	0	0	0	281.3538
14104532	1	2	0	0	0	279.0577
14104533	1	2	0	0	0	492.4015
14104534	1	2	0	0	0	163.6529
14104535	1	2	0	0	0	179.9757
14104536	1	2	0	0	0	185.4753
14104537	1	2	0	0	0	436.54
14104538	1	2	0	0	0	1469.4093
14104539	1	2	0	0	0	193.1271
14104541	1	2	0	0	0	77.7064
14104542	1	2	0	0	0	82.26
14104543	1	2	0	0	0	161.0763
14104544	1	2	0	0	0	381.0642
14104545	1	2	0	0	0	608.8296
14104546	1	2	0	0	0	498.965
14104547	1	2	0	0	0	808.1871
14104548	1	2	0	0	0	947.0712
14104549	1	2	0	0	0	286.4044
14104550	1	2	0	0	0	361.0293
14104551	1	2	0	0	0	121.2457
14104552	1	2	0	0	0	821.6894
14104553	1	2	0	0	0	236.0467
14104554	1	2	0	0	0	294.1416
14104555	1	2	0	0	0	460.2949
14104556	1	2	0	0	0	128.0264
14104557	1	2	0	0	0	185.1219
14104558	1	2	0	0	0	222.6457
14104559	1	2	0	0	0	938.7809
14104560	1	2	0	0	0	245.395
14104561	1	2	0	0	0	298.1326
14104562	1	2	0	0	0	357.9731
14104563	1	2	0	0	0	254.6145
14104564	1	2	0	0	0	302.9866
14104565	1	2	0	0	0	589.8258
14104566	1	2	0	0	0	246.9859
14104567	1	2	0	0	0	158.0854
14104568	1	2	0	0	0	106.1385
14104569	1	2	0	0	0	314.3555
14104570	1	2	0	0	0	735.1503
14104571	1	2	0	0	0	564.1181
14104572	1	2	0	0	0	979.9222
14104573	1	2	0	0	0	80.064
14104574	1	2	0	0	0	77.7064
14104575	1	2	0	0	0	567.1089
14104576	1	2	0	0	0	237.65
14104577	1	2	0	0	0	173.3905
14104578	1	2	0	0	0	215.714
14104579	1	2	0	0	0	617.3449
14104580	1	2	0	0	0	204.0941
14104581	1	2	0	0	0	180.6051
14104582	1	2	0	0	0	886.6596
14104583	1	2	0	0	0	224.0824
14104584	1	2	0	0	0	731.351
14104585	1	2	0	0	0	1069.2783
14104586	1	2	0	0	0	541.5653
14104587	1	2	0	0	0	597.5539
14104588	1	2	0	0	0	309.7769
14104589	1	2	0	0	0	83.9451
14104590	1	2	0	0	0	361.9704
14104591	1	2	0	0	0	294.9753
14104592	1	2	0	0	0	199.3782
14104593	1	2	0	0	0	199.4556
14104594	1	2	0	0	0	500.3533
14104595	1	2	0	0	0	179.4166
14104596	1	2	0	0	0	574.858
14104597	1	2	0	0	0	140.0596
14104598	1	2	0	0	0	218.6021
14104599	1	2	0	0	0	344.356
14104600	1	2	0	0	0	840.7192
14104601	1	2	0	0	0	184.351
14104602	1	2	0	0	0	202.5812
14104603	1	2	0	0	0	166.3359
14104604	1	2	0	0	0	172.121
14104605	1	2	0	0	0	248.6547
14104606	1	2	0	0	0	483.6687
14104607	1	2	0	0	0	16.8317
14104608	1	2	0	0	0	179.1487
14104609	1	2	0	0	0	82.2991
14104610	1	2	0	0	0	97.9352
14104611	1	2	0	0	0	350.1234
14104612	1	2	0	0	0	1619.4581
14104613	1	2	0	0	0	150.5723
14104614	1	2	0	0	0	1499.6892
14104615	1	2	0	0	0	512.3037
14104616	1	2	0	0	0	76.3359
14104617	1	2	0	0	0	439.8098
14104618	1	2	0	0	0	245.9044
14104619	1	2	0	0	0	123.9667
14104620	1	2	0	0	0	374.2306
14104621	1	2	0	0	0	750.4097
14104622	1	2	0	0	0	365.3191
14104623	1	2	0	0	0	314.8913
14104624	1	2	0	0	0	173.4269
14104625	1	2	0	0	0	443.8088
14104626	1	2	0	0	0	255.0502
14104627	1	2	0	0	0	251.9848
14104628	1	2	0	0	0	471.7681
14104629	1	2	0	0	0	78.4034
14104630	1	2	0	0	0	385.5459
14104631	1	2	0	0	0	562.6777
14104632	1	2	0	0	0	195.7506
14104633	1	2	0	0	0	145.3706
14104634	1	2	0	0	0	344.4266
14104635	1	2	0	0	0	389.1752
14104636	1	2	0	0	0	391.7871
14104637	1	2	0	0	0	3284.0278
14104638	1	2	0	0	0	125.2696
14104639	1	2	0	0	0	45.8981
14104640	1	2	0	0	0	661.5253
14104641	1	2	0	0	0	183.8668
14104642	1	2	0	0	0	218.6278
14104643	1	2	0	0	0	113.3661
14104644	1	2	0	0	0	353.9969
14104645	1	2	0	0	0	354.7787
14104646	1	2	0	0	0	174.4689
14104647	1	2	0	0	0	78.9225
14104648	1	2	0	0	0	64.7245
14104649	1	2	0	0	0	184.73
14104650	1	2	0	0	0	143.2946
14104651	1	2	0	0	0	85.0601
14104652	1	2	0	0	0	69.9951
14104653	1	2	0	0	0	41.134
14104654	1	2	0	0	0	81.2833
14104655	1	2	0	0	0	135.4947
14104656	1	2	0	0	0	91.0857
14104657	1	3	0	0	0	384.9381
14104658	1	3	0	0	0	85.5938
14104659	1	3	0	0	0	31.0083
14104661	1	3	0	0	0	48.397
14104662	1	3	0	0	0	81.9841
14104663	1	3	0	0	0	113.1664
14104664	1	3	0	0	0	128.8487
14104665	1	3	0	0	0	121.3969
14104666	1	3	0	0	0	153.9766
14104667	1	3	0	0	0	74.3938
14104668	1	3	0	0	0	91.0241
14104669	1	3	0	0	0	55.3648
14104670	1	3	0	0	0	1107.0918
14104671	1	3	0	0	0	289.1878
14104672	1	3	0	0	0	350.259
14104673	1	3	0	0	0	1086.0546
14104674	1	3	0	0	0	211.8323
14104676	1	3	0	0	0	305.645
14104677	1	3	0	0	0	329.3965
14104678	1	3	0	0	0	501.7191
14104679	1	3	0	0	0	468.0357
14104680	1	3	0	0	0	1066.9989
14104681	1	3	0	0	0	213.6581
14104682	1	3	0	0	0	186.1906
14104683	1	3	0	0	0	140.7363
14104684	1	3	0	0	0	76.3359
14104685	1	3	0	0	0	348.4062
14104686	1	3	0	0	0	121.943
14104687	1	3	0	0	0	177.9888
14104688	1	3	0	0	0	350.7943
14104689	1	3	0	0	0	56.7959
14104690	1	3	0	0	0	110.6287
14104691	1	3	0	0	0	393.3538
14104692	1	3	0	0	0	597.4372
14104693	1	3	0	0	0	530.0312
14104694	1	3	0	0	0	347.9889
14104695	1	3	0	0	0	353.8466
14104696	1	3	0	0	0	120.1424
14104697	1	3	0	0	0	189.7901
14104698	1	3	0	0	0	192.3319
14104699	1	3	0	0	0	668.8689
14104700	1	3	0	0	0	216.4838
14104701	1	3	0	0	0	349.4428
14104702	1	3	0	0	0	678.8433
14104703	1	3	0	0	0	376.8993
14104704	1	3	0	0	0	470.4037
14104705	1	3	0	0	0	320.8954
14104706	1	3	0	0	0	325.8291
14104707	1	3	0	0	0	812.2398
14104708	1	3	0	0	0	172.244
14104709	1	3	0	0	0	710.8011
14104710	1	3	0	0	0	174.2364
14104711	1	3	0	0	0	149.6565
14104712	1	3	0	0	0	338.746
14104713	1	3	0	0	0	481.9442
14104714	1	3	0	0	0	373.6225
14104716	1	3	0	0	0	250.6126
14104717	1	3	0	0	0	344.0245
14104718	1	3	0	0	0	390.6169
14104719	1	3	0	0	0	426.7979
14104720	1	3	0	0	0	215.5746
14104721	1	3	0	0	0	442.096
14104722	1	3	0	0	0	77.7064
14104723	1	3	0	0	0	702.4798
14104724	1	3	0	0	0	225.4541
14104725	1	3	0	0	0	287.5408
14104726	1	3	0	0	0	290.6835
14104727	1	3	0	0	0	239.5184
14104728	1	3	0	0	0	329.5046
14104729	1	3	0	0	0	816.0298
14104730	1	3	0	0	0	462.8022
14104731	1	3	0	0	0	325.3293
14104732	1	3	0	0	0	444.3865
14104733	1	3	0	0	0	294.1416
14104734	1	3	0	0	0	185.4753
14104735	1	3	0	0	0	315.9825
14104736	1	3	0	0	0	633.9749
14104737	1	3	0	0	0	205.8099
14104738	1	3	0	0	0	261.2888
14104739	1	3	0	0	0	246.9176
14104740	1	3	0	0	0	25.8558
14104741	1	3	0	0	0	42.6399
14104742	1	3	0	0	0	87.9326
14104743	1	3	0	0	0	58.8366
14104744	1	3	0	0	0	79.665
14104745	1	3	0	0	0	68.6315
14104746	1	3	0	0	0	191.537
14104747	1	3	0	0	0	37.9301
14104748	1	3	0	0	0	172.325
14104749	1	3	0	0	0	136.9962
14104750	1	3	0	0	0	52.6357
14104751	1	3	0	0	0	71.93
14104752	1	3	0	0	0	86.1412
14104753	1	3	0	0	0	70.2715
14104754	1	3	0	0	0	410.2747
14104755	1	3	0	0	0	507.7586
14104756	1	3	0	0	0	277.8474
14104757	1	3	0	0	0	204.6909
14104758	1	3	0	0	0	222.5269
14104759	1	3	0	0	0	232.0052
14104760	1	3	0	0	0	211.9682
14104761	1	3	0	0	0	94.3439
14104762	1	3	0	0	0	74.3366
14104763	1	3	0	0	0	239.2515
14104764	1	3	0	0	0	77.4626
14104766	1	3	0	0	0	60.9981
14104767	1	3	0	0	0	257.018
14104768	1	3	0	0	0	77.1788
14104769	1	3	0	0	0	225.9471
14104770	1	3	0	0	0	90.0079
14104771	1	3	0	0	0	34.353
14104772	1	3	0	0	0	105.3944
14104773	1	3	0	0	0	77.9462
14104774	1	3	0	0	0	844.6873
14104775	1	3	0	0	0	100.783
14104776	1	3	0	0	0	84.4918
14104777	1	3	0	0	0	27.9299
14104778	1	3	0	0	0	101.5546
14104779	1	3	0	0	0	38.2706
14104780	1	3	0	0	0	97.9834
14104781	1	3	0	0	0	33.508
14104782	1	3	0	0	0	25.0052
14104783	1	3	0	0	0	54.7623
14104784	1	3	0	0	0	101.0141
14104785	1	3	0	0	0	95.2388
14104786	1	3	0	0	0	71.93
14104787	1	3	0	0	0	71.6131
14104788	1	3	0	0	0	50.2276
14104789	1	3	0	0	0	96.7542
14104790	1	3	0	0	0	56.7487
14104791	1	3	0	0	0	205.0208
14104792	1	3	0	0	0	83.7948
14104793	1	3	0	0	0	120.0502
14104794	1	3	0	0	0	85.3647
14104795	1	3	0	0	0	42.4002
14104796	1	3	0	0	0	161.8292
14104797	1	3	0	0	0	188.7643
14104798	1	3	0	0	0	102.4569
14104799	1	3	0	0	0	69.971
14104800	1	3	0	0	0	442.9988
14104801	1	3	0	0	0	46.3144
14104802	1	3	0	0	0	62.8393
14104803	1	3	0	0	0	34.517
14104804	1	3	0	0	0	38.3859
14104805	1	3	0	0	0	129.8805
14104806	1	3	0	0	0	72.1855
14104807	1	3	0	0	0	95.3336
14104808	1	3	0	0	0	53.5668
14104809	1	3	0	0	0	264.0641
14104810	1	3	0	0	0	133.4565
14104811	1	3	0	0	0	100.0869
14104812	1	3	0	0	0	117.1339
14104813	1	3	0	0	0	200.2617
14104814	1	3	0	0	0	37.9322
14104815	1	3	0	0	0	86.5314
14104816	1	3	0	0	0	69.6521
14104817	1	3	0	0	0	143.943
14104818	1	3	0	0	0	111.2859
14104819	1	3	0	0	0	115.5778
14104820	1	3	0	0	0	97.9281
14104821	1	3	0	0	0	39.3409
14104822	1	3	0	0	0	60.7491
14104823	1	3	0	0	0	48.5565
14104824	1	3	0	0	0	89.1745
14104825	1	3	0	0	0	65.1365
14104826	1	3	0	0	0	119.517
14104827	1	3	0	0	0	260.091
14104828	1	3	0	0	0	68.6611
14104829	1	3	0	0	0	71.4311
14104830	1	3	0	0	0	65.6616
14104831	1	3	0	0	0	92.0069
14104832	1	3	0	0	0	213.5855
14104833	1	3	0	0	0	106.139
14104834	1	3	0	0	0	163.0479
14104835	1	3	0	0	0	255.6552
14104836	1	3	0	0	0	152.0196
14104837	1	3	0	0	0	120.0131
14104838	1	3	0	0	0	116.9046
14104839	1	3	0	0	0	181.3085
14104840	1	3	0	0	0	192.8523
14104841	1	3	0	0	0	161.013
14104842	1	3	0	0	0	265.9115
14104843	1	3	0	0	0	632.6593
14104844	1	3	0	0	0	360.5069
14104845	1	3	0	0	0	117.6853
14104846	1	3	0	0	0	289.3254
14104847	1	3	0	0	0	143.4109
14104848	1	3	0	0	0	62.1871
14104849	1	3	0	0	0	151.0029
14104850	1	3	0	0	0	37.1925
14104851	1	3	0	0	0	60.8908
14104852	1	3	0	0	0	34.7164
14104853	1	3	0	0	0	83.6118
