GEOID,Large_Area,PSRC_TAZ,BKR_TAZ,External_Station,Station_Name,Total_IE,Total_EI,SOV_IE,SOV_EI,HOV_IE,HOV_EI
530330057001011,Seattle,332,468,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330057001034,Seattle,331,468,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330057002000,Seattle,344,468,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330057002003,Seattle,344,468,3733,I-5 Thurston,0.34,0.00,0.27,0.00,0.03,0.00
530330057003002,Seattle,349,468,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330057003016,Seattle,349,468,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330057003017,Seattle,349,468,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330057005001,Seattle,332,468,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330057005008,Seattle,332,468,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330057005020,Seattle,333,468,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058012003,Seattle,343,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058014001,Seattle,335,469,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330058014018,Seattle,335,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058014021,Seattle,335,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058014022,Seattle,335,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058014034,Seattle,334,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058014055,Seattle,341,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058014057,Seattle,335,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058021001,Seattle,350,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058021010,Seattle,350,469,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330058022003,Seattle,351,469,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330058022004,Seattle,351,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058022014,Seattle,351,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058022019,Seattle,395,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058022020,Seattle,394,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330058023001,Seattle,350,469,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330058023064,Seattle,394,469,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330059001001,Seattle,336,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330059001004,Seattle,336,469,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330059001006,Seattle,336,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330059001016,Seattle,336,469,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330059001019,Seattle,339,469,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330059001029,Seattle,339,469,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330059002000,Seattle,339,469,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330059002001,Seattle,339,469,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330059002005,Seattle,341,469,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330059003000,Seattle,340,469,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330059004023,Seattle,352,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330059005025,Seattle,354,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330060001008,Seattle,358,472,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330060002002,Seattle,359,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330060002008,Seattle,356,472,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330060002011,Seattle,356,472,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330060004007,Seattle,338,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330060004008,Seattle,337,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330060004015,Seattle,338,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330061002012,Seattle,365,473,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330061002021,Seattle,367,473,3733,I-5 Thurston,0.34,0.00,0.27,0.00,0.03,0.00
530330061003015,Seattle,363,473,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330062001010,Seattle,368,473,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330062001011,Seattle,368,473,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330063004000,Seattle,372,473,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330064001010,Seattle,412,473,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330064003007,Seattle,411,473,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330065002004,Seattle,407,473,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330066001022,Seattle,406,473,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330066001024,Seattle,382,473,3733,I-5 Thurston,0.34,0.00,0.27,0.00,0.03,0.00
530330066001025,Seattle,382,473,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330066001027,Seattle,383,473,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330066001031,Seattle,405,473,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330066001032,Seattle,406,473,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330066001040,Seattle,406,473,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330066001041,Seattle,406,473,3733,I-5 Thurston,0.00,1.02,0.00,0.81,0.00,0.10
530330067001001,Seattle,404,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330067001002,Seattle,384,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330067001004,Seattle,403,472,3733,I-5 Thurston,0.00,0.85,0.00,0.68,0.00,0.08
530330067001005,Seattle,384,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330067001006,Seattle,384,472,3733,I-5 Thurston,0.00,0.68,0.00,0.54,0.00,0.07
530330067001007,Seattle,384,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330067001014,Seattle,384,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330067001015,Seattle,384,472,3733,I-5 Thurston,0.17,0.34,0.14,0.27,0.02,0.03
530330067002014,Seattle,402,472,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330067002015,Seattle,402,472,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330067002021,Seattle,403,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330067002025,Seattle,403,472,3733,I-5 Thurston,0.00,0.68,0.00,0.54,0.00,0.07
530330067002026,Seattle,402,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330067002027,Seattle,402,472,3733,I-5 Thurston,0.00,1.02,0.00,0.81,0.00,0.10
530330067002028,Seattle,402,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330067002034,Seattle,402,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330067003016,Seattle,401,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330067004021,Seattle,385,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330067004024,Seattle,385,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330068001011,Seattle,386,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330068001030,Seattle,386,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330068002000,Seattle,386,472,3733,I-5 Thurston,0.17,0.17,0.14,0.14,0.02,0.02
530330068002001,Seattle,387,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330068002009,Seattle,386,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330068002010,Seattle,386,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330068002024,Seattle,387,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330068002025,Seattle,387,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330069002009,Seattle,388,469,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330069004009,Seattle,388,469,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330070001015,Seattle,399,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330070003000,Seattle,402,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330070003008,Seattle,400,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330070003015,Seattle,400,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330070003022,Seattle,400,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330070004000,Seattle,397,472,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330070004002,Seattle,397,472,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330070005000,Seattle,398,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330070005005,Seattle,398,472,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330071001011,Seattle,443,474,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330071001012,Seattle,442,474,3733,I-5 Thurston,0.00,1.87,0.00,1.49,0.00,0.19
530330071001013,Seattle,442,474,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330071001018,Seattle,444,474,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330071002000,Seattle,438,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330071002001,Seattle,438,474,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330071002010,Seattle,442,474,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330071002014,Seattle,443,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330071002016,Seattle,443,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001005,Seattle,434,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001009,Seattle,403,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001013,Seattle,436,474,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330072001022,Seattle,436,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001024,Seattle,437,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001025,Seattle,437,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001030,Seattle,434,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001034,Seattle,435,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001036,Seattle,435,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001038,Seattle,435,474,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001041,Seattle,435,474,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001042,Seattle,435,474,3733,I-5 Thurston,0.00,0.85,0.00,0.68,0.00,0.08
530330072001044,Seattle,435,474,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001053,Seattle,474,479,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330072001055,Seattle,472,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001056,Seattle,472,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001058,Seattle,485,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001062,Seattle,485,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001066,Seattle,484,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001067,Seattle,483,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001068,Seattle,471,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001069,Seattle,471,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072001072,Seattle,439,474,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001075,Seattle,437,474,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072001080,Seattle,483,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072002008,Seattle,464,479,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330072002012,Seattle,464,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072002016,Seattle,465,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330072002018,Seattle,462,479,3733,I-5 Thurston,0.00,0.68,0.00,0.54,0.00,0.07
530330072003002,Seattle,456,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330072003007,Seattle,455,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073001023,Seattle,431,475,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330073001025,Seattle,431,475,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330073002004,Seattle,431,475,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330073002008,Seattle,491,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073002011,Seattle,497,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073002016,Seattle,497,475,3733,I-5 Thurston,0.34,0.17,0.27,0.14,0.03,0.02
530330073002017,Seattle,497,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073002018,Seattle,496,475,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330073002023,Seattle,495,475,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330073003008,Seattle,432,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073003009,Seattle,432,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073003010,Seattle,433,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073003016,Seattle,433,475,3733,I-5 Thurston,0.34,0.17,0.27,0.14,0.03,0.02
530330073003020,Seattle,477,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073003023,Seattle,488,475,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330073003028,Seattle,493,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330073003029,Seattle,493,475,3733,I-5 Thurston,0.00,0.85,0.00,0.68,0.00,0.08
530330074012003,Seattle,427,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330074012004,Seattle,427,475,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330074013009,Seattle,429,475,3733,I-5 Thurston,0.34,0.00,0.27,0.00,0.03,0.00
530330074021000,Seattle,427,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330074023001,Seattle,429,475,3733,I-5 Thurston,0.34,0.00,0.27,0.00,0.03,0.00
530330074023005,Seattle,547,475,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330075001005,Seattle,425,476,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330075001009,Seattle,425,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330075001010,Seattle,425,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330075002004,Seattle,554,476,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330075002010,Seattle,565,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330075004001,Seattle,553,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330075004007,Seattle,565,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330075004014,Seattle,566,476,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330075004015,Seattle,566,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330076001003,Seattle,423,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330076001012,Seattle,423,476,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330076001014,Seattle,423,476,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330076001015,Seattle,423,476,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330076002002,Seattle,423,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330076003009,Seattle,555,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330076003012,Seattle,555,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330077001016,Seattle,419,477,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330077001018,Seattle,559,477,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330077002008,Seattle,422,477,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330077004015,Seattle,558,477,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330078001047,Seattle,593,477,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330078002010,Seattle,590,477,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330078002031,Seattle,594,477,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330078004002,Seattle,418,477,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330079001001,Seattle,563,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330079002000,Seattle,563,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330079002009,Seattle,586,476,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330079004001,Seattle,556,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330079004002,Seattle,556,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330079005005,Seattle,555,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330079005007,Seattle,556,476,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080011000,Seattle,448,479,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330080011002,Seattle,448,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080011003,Seattle,453,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080011004,Seattle,454,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080011009,Seattle,461,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080013006,Seattle,446,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080013016,Seattle,446,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080013024,Seattle,450,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080013026,Seattle,450,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080013027,Seattle,449,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080014004,Seattle,451,479,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330080014005,Seattle,451,479,3733,I-5 Thurston,0.17,0.17,0.14,0.14,0.02,0.02
530330080021000,Seattle,470,479,3733,I-5 Thurston,0.00,3.56,0.00,2.85,0.00,0.36
530330080021001,Seattle,482,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080021002,Seattle,482,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080021003,Seattle,481,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080021004,Seattle,481,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080021006,Seattle,480,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080021007,Seattle,480,479,3733,I-5 Thurston,0.00,1.19,0.00,0.95,0.00,0.12
530330080021008,Seattle,480,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080022000,Seattle,459,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080022005,Seattle,468,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080022006,Seattle,468,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080022012,Seattle,457,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330080022014,Seattle,449,479,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330080022016,Seattle,467,479,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001000,Seattle,510,480,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330081001001,Seattle,509,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081001005,Seattle,520,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001006,Seattle,520,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081001015,Seattle,478,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081001025,Seattle,519,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001027,Seattle,528,483,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081001028,Seattle,528,483,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001029,Seattle,526,483,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001032,Seattle,534,483,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001033,Seattle,535,483,3733,I-5 Thurston,0.00,2.88,0.00,2.31,0.00,0.29
530330081001034,Seattle,535,483,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081001035,Seattle,540,483,3733,I-5 Thurston,0.00,0.68,0.00,0.54,0.00,0.07
530330081001036,Seattle,534,483,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001040,Seattle,533,483,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081001042,Seattle,526,483,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081001047,Seattle,478,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002000,Seattle,502,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002001,Seattle,502,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002007,Seattle,500,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002009,Seattle,501,480,3733,I-5 Thurston,0.00,1.02,0.00,0.81,0.00,0.10
530330081002010,Seattle,512,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002011,Seattle,513,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002012,Seattle,513,480,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330081002014,Seattle,511,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002016,Seattle,511,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002019,Seattle,512,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002020,Seattle,522,480,3733,I-5 Thurston,0.00,1.36,0.00,1.09,0.00,0.14
530330081002021,Seattle,523,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002023,Seattle,531,483,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002024,Seattle,531,483,3733,I-5 Thurston,0.00,0.85,0.00,0.68,0.00,0.08
530330081002026,Seattle,538,483,3733,I-5 Thurston,0.00,0.85,0.00,0.68,0.00,0.08
530330081002028,Seattle,543,483,3733,I-5 Thurston,0.00,1.02,0.00,0.81,0.00,0.10
530330081002030,Seattle,530,483,3733,I-5 Thurston,0.00,0.85,0.00,0.68,0.00,0.08
530330081002031,Seattle,530,483,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002032,Seattle,522,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002033,Seattle,521,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002034,Seattle,521,480,3733,I-5 Thurston,0.00,1.70,0.00,1.36,0.00,0.17
530330081002036,Seattle,536,483,3733,I-5 Thurston,0.00,0.68,0.00,0.54,0.00,0.07
530330081002037,Seattle,536,483,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081002038,Seattle,529,483,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081002039,Seattle,529,483,3733,I-5 Thurston,0.00,1.02,0.00,0.81,0.00,0.10
530330081002043,Seattle,541,483,3733,I-5 Thurston,0.00,0.51,0.00,0.41,0.00,0.05
530330081003001,Seattle,499,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081003003,Seattle,510,480,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330081003004,Seattle,509,480,3733,I-5 Thurston,0.17,0.00,0.14,0.00,0.02,0.00
530330081003008,Seattle,479,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330081003013,Seattle,508,480,3733,I-5 Thurston,0.00,0.17,0.00,0.14,0.00,0.02
530330082001001,Seattle,505,481,3733,I-5 Thurston,0.00,1.02,0.00,0.81,0.00,0.10
530330082001002,Seattle,504,481,3733,I-5 Thurston,0.00,0.34,0.00,0.27,0.00,0.03
530330082001003,Seattle,503,481,3733,I-5 Thurston,0.00,1.02,0.00,0.81,0.00,0.10
