FID,FID_bussto,BUSSTOP_ID,ZONEKEY,BEGIN_DATE,END_DATE,TLINK_ID,RAMKEY,ACCESS_LVL,LANDING_PD,TRNSFR_PT,AUTHORITY,AWNING,BEARING_CD,CURB,CURB_HT,BAY,BIKE_RACK,CREATED_BY,CROSS_STRE,CURB_PAINT,DT_CREATED,DT_MAPPED,DT_MOD,DISPLACEMT,RAMPOSITIO,DITCH,EXT_SURFC,EXT_WIDTH,FRM_CROSS,FRM_INTRST,JURIS,REG_FARE,RFP_DIST,ZIP_CODE,I_SGN_ANCH,I_SGN,INT_LOC,LINK_LEN,PCNT_FROM,T_ND_FROM,MOD_BY,NEWS_BOX,NON_MT_SGN,BOLLARDS,NUM_SHELT,ON_STREET,OTHR_COV_A,OWNER,PAINT_LEN,PK_STP_SUR,PULLOUT,RET_WALL,RFA_FLAG,RT_SGN_TP,SCHED_HOLD,SHDR_SURF,SHDR_WIDTH,SIDE,SIDE_CROSS,SIDE_ON,SWLK_WIDTH,SGN_MT_DIR,SGN_PST_AN,SGN_PST_TP,SPC_SGN_TP,LENGTH,STATUS,STOP_TYPE,ADDRESS,STRP_WIDTH,T_SIGNAL,WLK_SURF,XCOORD,YCOORD,XCOORD_OFF,YCOORD_OFF,ROUTES,ADD_COMMNT,FID_urbcen,ID,NAME,AREA_FEET,PERIMETER_,PARKING,POPDEN1996,PLANPOP96,JOBS1994,PLANJOBS94,HOUSEUNITS,HUPLAN,FLOORSPC,ACRES,HECTARES,AREA,PERIMETER,ADOPTDATE
723,7274,9271,9271,3/26/2016 0:00:00,1/1/4000 0:00:00,76718,76718,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,SIS data load,Aloha St,Unknown,2/26/1998 0:00:00,2/26/1998 0:00:00,1/20/2016 0:00:00,300.000000000000000,300.000000000000000,UNK,Unknown,0.0000000,300,300,SEA,21,CE,98109,None,null,Near side,318.230000000000020,94.2699966,44079,HicksD,NO,None,0,1,Eastlake Ave E,NO,Metro Transit,160,Unknown,UNK,NO,n,A1 <=2 rts,Single,Unknown,0.0000000,1,N,W,0.0000000,Away,Base plate,2in metal,None,160,Active,REGULAR,null,0.0000000,N,Unknown,1271573.262069999900000,232551.301684000010000,1271548.262080000000000,232551.285127999990000,"304,355",null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
724,6465,26700,26700,6/22/2010 0:00:00,1/1/4000 0:00:00,156766,156766,Yes,NO,NO,Seattle,NO,S,Yes,6.0000000,nu,NO,Mary Bemowski,Ward St,YelRed- stop,2/12/2008 0:00:00,2/12/2008 0:00:00,3/21/2012 0:00:00,193.569999999999990,193.569999999999990,No,Unknown,0.0000000,57,194,SEA,21,CE,98109,None,null,Far side,250.978000000000010,77.1299973,43982,Mary Bemowski,NO,None,0,0,Fairview Ave N,YES,Metro Transit,0,Asphalt,UNK,NO,N,Single,None,Unknown,0.0000000,1,S,W,0.0000000,Toward,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Concrete,1270819.102310000000000,232538.238084999990000,1270800.228510000000000,232554.632581999990000,98,SDOT shelter,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
725,227,98200,98200,6/24/2015 0:00:00,1/1/4000 0:00:00,173670,173670,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,drakeco,Ward St,Unknown,6/24/2015 0:00:00,6/24/2015 0:00:00,6/24/2015 0:00:00,60.000000000000000,60.000000000000000,UNK,Unknown,0.0000000,60,60,SEA,1,CE,98109,None,null,Near side,318.230000000000020,18.7500000,43828,drakeco,NO,R450 Layover,0,0,Eastlake Ave E,NO,Metro Transit,400,Unknown,UNK,NO,N,None,None,Unknown,0.0000000,1,N,W,0.0000000,None,None,None,None,400,Active,LAYOVER,null,0.0000000,N,Unknown,1271574.570000000100000,232629.519999999990000,1271549.580000000100000,232630.070000000010000,null,null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
726,6138,10180,10180,3/26/2016 0:00:00,1/1/4000 0:00:00,19902,19902,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,SIS data load,Yale Ave N,Unknown,5/20/2002 0:00:00,5/20/2002 0:00:00,1/20/2016 0:00:00,266.819999999999990,266.819999999999990,UNK,Unknown,0.0000000,140,267,SEA,21,CE,98109,None,null,Far side,491.824999999999990,54.2500000,43818,HicksD,NO,None,0,1,Fairview Ave N,NO,Metro Transit,0,Unknown,UNK,NO,n,A1 <=2 rts,Double,Unknown,0.0000000,1,S,W,0.0000000,Toward,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1271033.201030000100000,232781.721935000010000,1271014.448309999900000,232798.254806999990000,"70,795,83",null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
727,7510,10340,10340,3/26/2016 0:00:00,1/1/4000 0:00:00,174144,174144,Yes,NO,NO,Seattle,NO,N,UNK,0.0000000,nu,NO,Mary Bemowski,Yale Ave N,Unknown,4/6/2007 0:00:00,4/6/2007 0:00:00,1/20/2016 0:00:00,70.769999999999996,70.769999999999996,UNK,Unknown,0.0000000,71,71,SEA,21,CE,98109,None,null,Far side,668.822999999999980,10.5799999,43515,HicksD,NO,None,0,1,Fairview Ave N,NO,Metro Transit,10,Unknown,UNK,NO,N,A1 <=2 rts,Double,Unknown,0.0000000,0,N,E,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1271229.527620000100000,233002.935850999990000,1271248.050950000100000,232986.146385000000000,"70,795,83",null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
728,6873,6120,6120,6/8/2013 0:00:00,1/1/4000 0:00:00,70024,70024,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,SIS data load,Prospect St,Unknown,8/14/2000 0:00:00,8/14/2000 0:00:00,4/12/2013 0:00:00,259.000000000000000,259.000000000000000,UNK,Unknown,0.0000000,60,259,SEA,21,NW,98109,None,null,Far side,322.639000000000010,80.2799988,27400,Dedinsk,NO,None,0,0,Aurora Ave N,NO,Metro Transit,10,Unknown,UNK,NO,n,A2 <=6 rts,Midsize,Unknown,0.0000000,1,S,W,0.0000000,Away,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1268037.554830000000000,232995.497047999990000,1268012.566170000000000,232996.249799000010000,"5,82,28,26",null,5,0,Seattle Uptown,12928507.321000000000000,21595.064999999999000,0,4461,6248,19000,22300,3538,4196,0.000000000000000,334.764999999999990,120.110000000000000,12928507.321000000000000,21595.064999999999000, 
729,2836,71370,71370,9/27/2014 0:00:00,1/1/4000 0:00:00,32675,32675,Yes,NO,NO,Redmond,NO,E,UNK,0.0000000,nu,NO,SIS data load,152nd Ave NE,Unknown,12/15/1994 0:00:00,12/15/1994 0:00:00,7/11/2014 0:00:00,100.000000000000000,100.000000000000000,UNK,Unknown,0.0000000,100,100,RED,19,E,98052,None,null,Far side,592.876999999999950,16.8700008,43351,GotteL,NO,None,0,1,NE 24th St,NO,Metro Transit,10,Unknown,UNK,NO,n,A1 <=2 rts,Single,Unknown,0.0000000,0,E,S,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1318922.248829999900000,233094.627475999990000,1318922.202700000000000,233069.627519000000000,"249,888",null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
730,2622,71322,71322,3/26/2016 0:00:00,1/1/4000 0:00:00,77921,77921,Yes,NO,NO,Redmond,NO,W,UNK,0.0000000,nu,NO,SIS data load,NE Bellevue Redmond Rd,Unknown,10/29/2001 0:00:00,10/29/2001 0:00:00,12/24/2015 0:00:00,207.229999999999990,207.229999999999990,UNK,Unknown,0.0000000,100,207,RED,19,E,98052,None,null,Far side,306.875000000000000,67.5299988,43355,GotteL,NO,None,0,0,NE 24th St,NO,Metro Transit,50,Unknown,UNK,NO,n,A1 <=2 rts,Double,Unknown,0.0000000,1,W,N,0.0000000,Away,Cncrt-earth,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1319622.354480000000000,233093.254075000000000,1319622.410450000100000,233118.254011999990000,"249,672",NE BEL-RED RD,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
731,7325,6290,6290,2/18/2015 0:00:00,1/1/4000 0:00:00,163222,163222,Yes,YES,NO,Seattle,NO,N,Yes,6.0000000,nu,NO,SIS data load,Prospect St,YelRed- stop,8/18/2000 0:00:00,8/18/2000 0:00:00,2/18/2015 0:00:00,703.870000000000000,703.870000000000000,No,None,0.0000000,60,704,SEA,21,NW,98109,None,null,Far side,1257.876000000000000,55.9599991,43957,Daniel Wells,NO,None,0,0,Aurora Ave N,NO,Metro Transit,10,Unknown,UNK,NO,n,A2 <=6 rts,None,None,0.0000000,0,N,E,0.0000000,Away,Base plate,2in metal,None,75,Active,REGULAR,null,0.0000000,N,Unknown,1268079.421709999900000,233120.031243000000000,1268104.412139999900000,233119.339450000000000,"5,28,26",B21 ftg installed 02/18/2015,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
732,6944,4265,4265,6/26/2010 0:00:00,1/1/4000 0:00:00,98896,98896,Yes,NO,NO,Seattle,NO,N,UNK,0.0000000,nu,NO,Mike Cechvala,Prospect St,Unknown,6/11/2010 0:00:00,6/11/2010 0:00:00,2/17/2012 0:00:00,80.450000000000003,80.450000000000003,UNK,Unknown,0.0000000,50,80,SEA,21,NW,98109,None,null,Far side,310.488999999999980,25.9099998,375559,Mike Cechvala,NO,None,0,0,Taylor Ave N,NO,Metro Transit,100,Unknown,UNK,NO,N,Single,None,Unknown,0.0000000,0,N,E,0.0000000,Away,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1267394.322130000000000,233153.138991999990000,1267419.312800000000000,233152.456230000010000,"3,82,4",null,5,0,Seattle Uptown,12928507.321000000000000,21595.064999999999000,0,4461,6248,19000,22300,3538,4196,0.000000000000000,334.764999999999990,120.110000000000000,12928507.321000000000000,21595.064999999999000, 
733,6476,26600,26600,9/29/2012 0:00:00,1/1/4000 0:00:00,166551,166551,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,SIS data load,Highland Dr,Unknown,1/23/1991 0:00:00,1/23/1991 0:00:00,8/9/2012 0:00:00,20.000000000000000,20.000000000000000,UNK,Unknown,0.0000000,20,20,SEA,21,NW,98109,None,null,Near side,1017.970000000000000,1.9600000,43133,Dedinsk,NO,None,0,0,Westlake Ave N,NO,Metro Transit,30,Unknown,UNK,NO,n,A1 <=2 rts,Double,Unknown,0.0000000,1,N,W,0.0000000,Away,Unknown,Light,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1268691.782290000000000,233371.522915000010000,1268666.791149999900000,233372.188281000010000,40,null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
734,6478,26760,26760,9/29/2012 0:00:00,1/1/4000 0:00:00,166551,166551,Yes,NO,NO,Seattle,NO,N,UNK,0.0000000,nu,NO,SIS data load,Highland Dr,Unknown,10/31/2000 0:00:00,10/31/2000 0:00:00,8/9/2012 0:00:00,75.000000000000000,75.000000000000000,UNK,Unknown,0.0000000,75,75,SEA,21,NW,98109,None,null,Far side,1017.970000000000000,7.3699999,43133,Dedinsk,NO,None,0,0,Westlake Ave N,NO,Metro Transit,75,Unknown,UNK,NO,n,A1 <=2 rts,None,Unknown,0.0000000,0,N,E,0.0000000,Toward,Unknown,Light,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1268693.246100000100000,233426.503433000010000,1268718.237239999900000,233425.838067000000000,40,null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
735,219,98221,98221,12/21/2004 0:00:00,1/1/4000 0:00:00,173671,173671,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,Jay Vavra,E Nelson Pl,Unknown,12/21/2004 0:00:00,12/21/2004 0:00:00,2/17/2012 0:00:00,681.600000000000020,681.600000000000020,UNK,Unknown,0.0000000,151,538,SEA,21,CE,98109,None,null,Far side,833.601999999999980,81.7699966,286477,Jay Vavra,NO,None,0,0,Eastlake Ave E,NO,Metro Transit,0,Unknown,UNK,NO,N,None,None,Unknown,0.0000000,1,S,W,0.0000000,None,None,None,None,90,Active,LAYOVER,null,0.0000000,N,Unknown,1271897.920740000000000,233475.796922999990000,1271877.575070000000000,233490.324601000000000,null,null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
736,7509,10350,10350,3/26/2016 0:00:00,1/1/4000 0:00:00,174145,174145,Yes,NO,NO,Seattle,NO,N,Yes,4.0000000,nu,NO,Mary Bemowski,Yale Ave N,YelRed- stop,4/6/2007 0:00:00,4/6/2007 0:00:00,1/20/2016 0:00:00,170.759999999999990,170.759999999999990,No,Unknown,0.0000000,840,171,SEA,21,CE,98109,None,null,Far side,785.215000000000030,21.7500000,287160,HicksD,NO,None,0,0,Fairview Ave E,NO,Metro Transit,10,Unknown,UNK,NO,N,A1 <=2 rts,Double,Unknown,0.0000000,0,N,E,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Concrete,1271745.845770000000000,233572.574763999990000,1271764.369100000000000,233555.785298000000000,"70,795,83",null,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
737,7537,10170,10170,3/26/2016 0:00:00,1/1/4000 0:00:00,174145,174145,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,Mary Bemowski,E Nelson Pl,Unknown,10/12/2007 0:00:00,10/12/2007 0:00:00,1/20/2016 0:00:00,195.120000000000000,195.120000000000000,UNK,Unknown,0.0000000,195,195,SEA,1,CE,98109,None,null,Far side,785.215000000000030,24.8500004,287160,HicksD,NO,None,0,0,Fairview Ave E,NO,Metro Transit,0,Unknown,UNK,NO,N,A1 <=2 rts,Double,Unknown,0.0000000,1,S,W,0.0000000,Toward,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1271762.205430000100000,233590.623897999990000,1271743.682100000100000,233607.413364999990000,"70,795,83",E GALER ST/EASTLAKE,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
738,2372,71331,71331,9/27/2014 0:00:00,1/1/4000 0:00:00,105435,105435,Yes,NO,NO,Bellevue,NO,S,UNK,0.0000000,nu,NO,Laurence Hahn,Overlake P&R AcRd,Unknown,5/23/2011 0:00:00,5/23/2011 0:00:00,7/23/2014 0:00:00,289.740000000000010,289.740000000000010,UNK,Unknown,0.0000000,68,290,RED,19,E,98052,None,null,Far side,357.891000000000020,80.9599991,43137,GotteL,NO,None,0,0,152nd Ave NE,NO,Metro Transit,0,Unknown,UNK,NO,N,A1 <=2 rts,Double,Unknown,0.0000000,1,S,W,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1318830.256259999900000,233640.107958999990000,1318805.259630000000000,233640.518348999990000,"249,888,672",No Rte Sign - Microsoft shuttle stop,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
739,2373,71328,71328,6/13/2012 0:00:00,1/1/4000 0:00:00,168621,168621,Yes,NO,YES,Redmond,YES,N,Yes,6.0000000,nu,NO,SIS data load,152nd Ave NE,None,11/18/1994 0:00:00,11/18/1994 0:00:00,6/13/2012 0:00:00,193.720000000000000,193.720000000000000,No,None,0.0000000,250,194,RED,19,E,98052,None,null,Opposite to,228.723000000000010,84.6999969,143364,Daniel Wells,NO,None,0,0,Overlake P&R AcRd,NO,Metro Transit,0,Unknown,UNK,NO,n,B1 <=12 rts,None,Unknown,0.0000000,0,E,E,0.0000000,Toward,Concrete,None,None,240,Active,REG/LAY,null,0.0000000,N,Unknown,1319210.540890000100000,233676.203336000010000,1319235.538740000000000,233675.875428000000000,"249,895,888,541,269",MAIN ENTR,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
740,2620,71326,71326,6/18/2016 0:00:00,1/1/4000 0:00:00,157908,157908,Yes,YES,NO,Redmond,NO,N,Yes,6.0000000,nu,NO,GotteL,Overlake P&R AcRd,YelRed- stop,5/24/2016 0:00:00,5/24/2016 0:00:00,5/27/2016 0:00:00,175.000000000000000,175.000000000000000,No,None,0.0000000,168,168,RED,19,E,98052,None,null,Far side,335.660000000000030,52.1399994,42785,GotteL,NO,None,0,1,152nd Ave NE,NO,Metro Transit,90,Unknown,UNK,NO,N,A2 <=6 rts,Double,None,0.0000000,0,N,E,0.0000000,Toward,Base plate,2in metal,None,90,Active,REGULAR,null,0.0000000,Y,Unknown,1318835.220040000000000,233883.207754000000000,1318860.213999999900000,233882.658463000000000,"249,672,269",null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
741,6065,18340,18340,11/19/2015 0:00:00,1/1/4000 0:00:00,113227,113227,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,SIS data load,Galer St,Unknown,12/12/1994 0:00:00,12/12/1994 0:00:00,11/19/2015 0:00:00,199.000000000000000,199.000000000000000,UNK,Unknown,0.0000000,125,199,SEA,21,NW,98109,None,null,Far side,323.396000000000020,61.5299988,97938,Drew Robinson,NO,None,0,1,Dexter Ave N,NO,Metro Transit,80,Unknown,UNK,NO,n,A1 <=2 rts,Single,Unknown,0.0000000,1,S,W,0.0000000,Away,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1268387.695480000000000,234166.209271000000000,1268362.705240000000000,234166.907948999990000,62,UKN ownership,0,1,Seattle South Lake Union,15637518.433000000000000,19201.171999999999000,0,0,0,0,0,0,0,0.000000000000000,359.492000000000020,145.276999999999990,15637518.433000000000000,19201.171999999999000,2004
742,2571,68786,68786,10/1/2011 0:00:00,1/1/4000 0:00:00,137942,137942,Yes,NO,NO,Redmond,NO,S,UNK,0.0000000,nu,NO,SIS data load,NE 28th St,Unknown,10/29/2001 0:00:00,10/29/2001 0:00:00,2/17/2012 0:00:00,793.840000000000030,793.840000000000030,UNK,Unknown,0.0000000,97,794,RED,19,E,98052,None,null,Far side,890.837999999999970,89.1100006,42976,Laurence Hahn,NO,None,0,1,156th Ave NE,NO,Metro Transit,0,Unknown,UNK,NO,n,A1 <=2 rts,None,Unknown,0.0000000,1,S,W,0.0000000,Toward,Cncrt-earth,2in metal,None,100,Active,REGULAR,null,0.0000000,Y,Unknown,1320159.341130000100000,234285.330893000010000,1320134.345350000100000,234285.790404000000000,245,null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
743,2587,68784,68784,10/1/2011 0:00:00,1/1/4000 0:00:00,33678,33678,Yes,NO,NO,Redmond,NO,N,Yes,0.0000000,nu,NO,SIS data load,NE 28th St,YelRed- stop,3/8/1996 0:00:00,3/8/1996 0:00:00,2/17/2012 0:00:00,100.000000000000000,100.000000000000000,UNK,Unknown,0.0000000,100,100,RED,19,E,98052,None,null,Far side,1087.029000000000000,9.1999998,42139,Laurence Hahn,NO,None,0,1,156th Ave NE,NO,Metro Transit,10,Unknown,UNK,NO,n,A1 <=2 rts,None,Unknown,0.0000000,0,U,E,0.0000000,Toward,Cncrt-earth,2in metal,None,100,Active,REGULAR,null,0.0000000,Y,Unknown,1320163.446350000100000,234495.178877000000000,1320188.440320000100000,234494.629789000000000,245,null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
744,1010,73300,73300,3/26/2016 0:00:00,1/1/4000 0:00:00,86283,86283,Yes,NO,NO,Redmond,NO,N,UNK,0.0000000,nu,NO,SIS data load,NE 29th Pl,Unknown,2/24/1995 0:00:00,2/24/1995 0:00:00,12/24/2015 0:00:00,147.699999999999990,147.699999999999990,UNK,Unknown,0.0000000,152,148,RED,19,E,98052,None,null,Far side,345.370999999999980,42.7700005,41584,GotteL,NO,None,0,0,148th Ave NE,NO,Metro Transit,0,Unknown,UNK,NO,n,A1 <=2 rts,Single,Unknown,0.0000000,0,N,E,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1317561.403450000100000,235134.282779000000000,1317586.395940000000000,235133.669820999990000,"221,249",null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
745,2150,68408,68408,10/1/2011 0:00:00,1/1/4000 0:00:00,33678,33678,Yes,NO,No,Redmond,NO,S,UNK,0.0000000,nu,NO,Laurence Hahn,NE 31st St,Unknown,4/5/2005 0:00:00,4/5/2005 0:00:00,2/17/2012 0:00:00,1016.030000000000000,1016.030000000000000,UNK,Unknown,0.0000000,71,1016,RED,19,E,98052,Unknown,null,Far side,1087.029000000000000,93.4700012,42139,Laurence Hahn,NO,None,0,1,156th Ave NE,NO,Metro Transit,0,Unknown,Unk,NO,N,A1 <=2 rts,Double,Unknown,0.0000000,1,S,W,0.0000000,Away,Band,Light,Unknown,0,Active,REGULAR,null,0.0000000,Y,Unknown,1320183.565609999900000,235410.987905999990000,1320158.571640000000000,235411.536993999990000,245,null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
746,1221,70667,70667,3/26/2016 0:00:00,1/1/4000 0:00:00,28984,28984,Yes,NO,NO,Redmond,NO,E,Yes,0.0000000,nu,NO,GotteL,156th Ave NE,YelRed- stop,1/2/2015 0:00:00,1/2/2015 0:00:00,12/24/2015 0:00:00,235.280000000000000,235.280000000000000,UNK,Unknown,0.0000000,235,235,RED,19,E,98052,None,null,Far side,828.501999999999950,28.3799992,432685,GotteL,NO,None,0,0,Microsoft Way,NO,Metro Transit,10,Unknown,UNK,NO,N,A1 <=2 rts,None,Unknown,0.0000000,0,E,S,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1320418.780000000000000,235497.690000000000000,1320429.540000000000000,235475.130000000000000,269,null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
747,2210,66871,66871,1/30/2014 0:00:00,1/1/4000 0:00:00,302183,302183,Yes,NO,NO,Redmond,NO,W,UNK,0.0000000,nu,NO,GotteL,156th Ave NE,Unknown,1/30/2014 0:00:00,1/30/2014 0:00:00,1/30/2014 0:00:00,181.280000000000000,181.280000000000000,UNK,Unknown,0.0000000,220,181,RED,19,E,98052,None,null,Far side,344.562000000000010,45.2099991,432408,GotteL,NO,None,0,1,NE 31st St,NO,Metro Transit,80,Unknown,UNK,NO,N,A1 <=2 rts,Double,Unknown,0.0000000,1,W,N,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1319965.080000000100000,235484.420000000010000,1319965.360000000100000,235509.420000000010000,"269,672",null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
748,2145,68425,68425,3/26/2016 0:00:00,1/1/4000 0:00:00,28984,28984,Yes,NO,No,Redmond,NO,W,UNK,0.0000000,nu,NO,Laurence Hahn,156th Ave NE,Unknown,8/8/2012 0:00:00,8/8/2012 0:00:00,3/4/2016 0:00:00,179.919999999999990,179.919999999999990,UNK,Unknown,0.0000000,180,180,RED,19,E,98052,Unknown,null,Near side,828.501999999999950,21.7000008,432685,GotteL,NO,None,0,0,Microsoft Way,NO,Metro Transit,0,Unknown,Unk,NO,N,A1 <=2 rts,None,Unknown,0.0000000,1,W,N,0.0000000,Away,Base plate,2in metal,Unknown,0,Active,REGULAR,null,0.0000000,Y,Unknown,1320364.820000000100000,235486.179999999990000,1320361.310000000100000,235510.929999999990000,269,null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
749,2176,68393,68393,11/14/2013 0:00:00,1/1/4000 0:00:00,352501,352501,Yes,NO,No,Redmond,NO,N,UNK,0.0000000,nu,NO,Laurence Hahn,NE 31st St,Unknown,9/10/2012 0:00:00,9/10/2012 0:00:00,1/24/2014 0:00:00,134.000000000000000,134.000000000000000,UNK,Unknown,0.0000000,134,134,RED,19,E,98052,None,null,Far side,561.837999999999970,23.8500004,432685,GotteL,NO,None,0,0,156th Ave NE,NO,Metro Transit,0,Unknown,Unk,NO,N,A1 <=2 rts,Double,Unknown,0.0000000,0,N,E,0.0000000,Unknown,Unknown,Unknown,Unknown,0,Active,REGULAR,null,0.0000000,Y,Unknown,1320188.052919999900000,235615.938008000000000,1320213.046950000100000,235615.391754000010000,"245,672",null,18,0,Redmond-Overlake,22614190.052000001000000,26048.347000000002000,0,0,0,0,0,0,0,0.000000000000000,519.152000000000040,210.092999999999990,22614190.052000001000000,26048.347000000002000,7/2007
