beghom,day,endhom,esstops,estours,hbtours,hhno,mestops,metours,mlstops,mltours,pbstops,pbtours,pdexpfac,pno,restops,retours,scstops,sctours,shstops,shtours,sostops,sotours,uwtours,wbtours,wkathome,wkstops,wktours
1,1,1,0,0,1,45799,0,0,0,0,0,0,119.92,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,1,2,45799,0,0,0,0,0,0,119.92,1,0,0,0,0,3,0,1,0,1,0,0,0,1
1,2,1,0,0,1,45799,0,0,0,0,0,0,119.92,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,45801,0,0,0,0,1,0,93.97,1,0,0,0,0,1,2,0,0,0,0,0,0,0
1,1,1,0,0,1,45801,0,0,0,0,0,0,93.97,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,45801,0,0,0,0,0,0,93.97,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,45801,0,0,0,0,0,0,93.97,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,2,1,0,1,3,45801,0,0,0,0,0,0,93.97,2,0,0,0,0,0,1,0,1,0,0,376,0,0
1,2,1,0,0,1,45801,0,0,0,0,0,0,93.97,3,1,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,45854,0,0,0,0,0,0,312.58,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,45854,0,0,0,0,0,0,312.58,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,45905,0,0,0,0,0,0,281.27,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,45905,0,0,0,0,0,0,281.27,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,2,3,45905,0,0,0,0,0,0,281.27,3,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,45905,0,0,0,0,0,0,281.27,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,45905,0,0,0,0,0,0,281.27,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,45905,0,0,0,0,0,0,281.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,2,2,45905,0,0,0,0,0,0,281.27,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,1,0,1,45905,0,0,0,0,0,0,281.27,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,45905,0,0,0,0,0,0,281.27,4,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,0,0,0,1,45905,0,0,0,0,0,0,281.27,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,4,45946,0,0,0,1,1,1,70.56,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,0,45946,0,0,0,0,0,0,70.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,2,45952,0,0,0,0,0,0,234.95,1,0,0,0,0,2,0,0,0,1,0,0,0,1
0,1,0,0,0,0,45952,0,0,0,0,0,0,234.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,45952,0,0,0,0,0,0,234.95,3,0,1,0,1,2,0,0,0,0,0,0,0,0
1,2,1,0,0,1,45952,0,0,0,0,0,0,234.95,1,0,0,0,0,0,0,0,0,0,0,0,2,1
0,2,0,0,0,0,45952,0,0,0,0,0,0,234.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,45952,0,0,0,0,0,0,234.95,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,4,45977,0,0,0,0,1,2,281.27,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,45977,0,0,1,0,0,0,281.27,2,0,0,0,0,0,0,0,0,1,1,0,0,1
1,1,1,0,0,2,45977,0,0,0,0,0,0,281.27,3,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,1,2,45977,0,0,0,0,0,0,281.27,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,45977,0,0,0,0,1,0,281.27,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,2,1,0,0,1,45977,0,0,1,0,0,0,281.27,2,0,0,0,0,0,0,0,0,1,1,0,0,1
1,2,1,0,0,1,45977,0,0,0,0,0,0,281.27,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,45977,0,0,0,0,0,0,281.27,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,3,45982,0,0,0,0,0,0,88.96,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,2,3,45982,0,0,0,0,0,0,88.96,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,45982,0,0,0,0,0,0,88.96,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,3,4,45982,0,0,0,0,0,0,88.96,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,1,2,45982,0,0,0,0,0,0,88.96,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,4,6,45982,0,0,0,0,0,0,88.96,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,3,45982,0,0,0,0,0,0,88.96,3,0,1,0,2,0,0,0,0,0,0,0,0,0
1,2,1,0,6,7,45982,0,0,0,0,0,0,88.96,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,45987,0,0,0,0,0,0,63.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,0,45987,0,0,0,0,0,0,63.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,46026,0,0,0,0,0,0,49.08,1,0,0,0,0,2,1,0,1,0,0,0,0,0
1,2,1,0,0,2,46026,0,0,0,1,0,0,49.08,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,46046,0,0,0,0,0,0,117.31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46046,0,0,0,0,0,0,117.31,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,3,4,46052,0,0,1,0,0,0,72.71,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,46052,0,0,0,0,0,0,72.71,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,46052,0,0,0,1,0,0,72.71,3,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,2,3,46052,0,0,1,0,0,0,72.71,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,1,3,46052,0,1,0,0,0,0,72.71,1,2,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,1,0,1,46052,0,0,0,0,1,0,72.71,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,46052,0,0,0,0,1,0,72.71,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,1,2,46052,0,0,0,0,0,0,72.71,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46106,0,0,0,0,0,0,137.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46106,0,0,0,0,0,0,137.44,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,46106,0,0,0,0,0,0,137.44,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46106,0,0,0,0,0,0,137.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46106,0,0,0,0,0,0,137.44,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46106,0,0,0,0,0,0,137.44,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,3,4,46124,0,0,0,0,0,0,129.07,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,0,2,46124,0,0,0,0,0,0,129.07,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46124,0,0,0,0,0,0,129.07,3,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,2,46124,0,0,0,0,0,0,129.07,4,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,2,3,46124,0,0,0,0,1,0,129.07,1,1,0,0,0,0,0,1,0,1,0,0,0,1
1,2,1,0,0,1,46124,0,0,0,0,0,0,129.07,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46124,0,0,0,0,0,0,129.07,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46124,0,0,0,0,0,0,129.07,4,1,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,2,0,1,46150,0,0,0,0,0,0,89.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,0,1,46150,0,0,0,0,0,0,89.6,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46150,0,0,0,0,0,0,89.6,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46150,0,0,0,0,0,0,89.6,4,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,46150,0,0,0,0,0,0,89.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46150,0,0,0,0,0,0,89.6,6,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,2,0,1,46150,0,0,0,0,0,0,89.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,2,0,1,46150,0,0,0,0,0,0,89.6,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46150,0,0,0,0,0,0,89.6,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46150,0,0,0,0,0,0,89.6,4,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,46150,0,0,0,0,0,0,89.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46150,0,0,0,0,0,0,89.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,4,1,2,46193,0,0,0,0,1,0,185.59,1,0,0,0,0,2,0,0,0,0,0,24,0,1
1,1,1,0,0,1,46193,0,0,0,0,0,0,185.59,2,0,0,0,0,0,0,0,0,1,1,0,1,1
1,1,1,0,0,1,46193,0,0,0,0,0,0,185.59,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46193,0,0,0,0,0,0,185.59,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,2,3,46193,0,0,0,0,0,0,185.59,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1,2,1,0,0,1,46193,0,0,0,0,1,0,185.59,2,0,0,0,0,4,0,0,0,1,1,0,0,1
1,2,1,0,0,1,46193,0,0,0,0,0,0,185.59,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46193,0,0,0,0,0,0,185.59,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,2,3,46201,0,0,0,1,5,0,68.79,1,0,0,0,0,0,0,0,0,0,0,585,0,0
1,1,1,0,0,1,46201,0,0,0,0,1,0,68.79,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46201,0,0,0,0,0,0,68.79,3,1,0,1,1,0,0,1,0,0,0,0,0,0
1,2,1,2,1,1,46201,0,0,1,0,0,0,68.79,1,2,0,0,0,1,0,0,0,0,0,325,0,0
1,2,1,0,0,1,46201,1,0,0,0,0,0,68.79,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,1,1,1,46201,0,0,0,0,0,0,68.79,3,1,0,0,0,2,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46209,0,0,0,0,0,0,214.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,46209,0,0,0,0,0,0,214.85,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46209,0,0,0,0,0,0,214.85,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46209,0,0,0,0,0,0,214.85,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46209,0,0,0,0,0,0,214.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,1,46209,0,0,0,0,0,0,214.85,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46209,0,0,0,0,0,0,214.85,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46209,0,0,0,0,0,0,214.85,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,46247,0,0,1,0,0,0,55.11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,1,2,46247,0,0,2,0,0,0,55.11,2,0,0,0,0,0,0,0,0,1,1,0,0,1
1,1,1,1,2,3,46247,0,0,2,0,0,1,55.11,3,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,0,0,2,46247,0,1,1,0,0,0,55.11,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2,1,0,0,2,46247,0,0,0,1,0,0,55.11,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,1,5,46247,0,2,1,0,0,0,55.11,3,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,46249,0,0,0,0,0,0,69.49,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,2,0,2,46249,0,0,0,0,0,1,69.49,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,46249,0,0,0,0,0,1,69.49,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,46249,0,0,0,0,1,0,69.49,4,0,0,0,1,0,1,0,0,0,0,0,0,0
1,2,1,0,0,2,46249,0,0,0,1,0,1,69.49,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,3,0,2,46249,0,0,0,1,0,0,69.49,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,46249,0,0,0,1,0,0,69.49,3,0,0,1,1,0,0,0,0,0,0,0,0,0
1,2,1,1,0,2,46249,0,0,0,1,0,0,69.49,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,46258,0,0,0,1,2,0,45.9,1,0,0,0,0,1,0,2,1,0,0,0,0,0
1,2,1,0,0,2,46258,1,0,0,0,0,1,45.9,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0,1,1,0,1,1,46260,0,0,0,0,0,0,54.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,2,46260,0,0,0,0,0,0,54.54,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1,1,0,2,3,46270,0,1,0,0,0,0,213.84,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46270,0,0,0,0,0,0,213.84,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46270,0,0,0,0,0,0,213.84,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46270,0,0,0,0,0,1,213.84,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46270,0,0,0,0,3,1,213.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46270,0,0,0,0,0,0,213.84,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,2,1,1,46270,0,0,0,0,1,0,213.84,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,2,1,1,46270,0,0,0,0,1,0,213.84,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46339,0,0,0,0,0,0,168.54,1,1,0,0,0,0,0,0,0,1,1,0,0,1
1,1,1,1,0,1,46339,0,0,1,0,0,0,168.54,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0,2,46339,0,0,1,0,0,0,168.54,3,0,1,1,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46339,0,0,0,0,0,0,168.54,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46339,0,0,0,0,0,0,168.54,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46339,0,0,0,0,0,0,168.54,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,1,0,2,46339,0,0,1,0,0,0,168.54,2,0,0,0,0,0,0,0,0,1,0,0,0,2
1,2,1,0,0,2,46339,0,0,0,0,0,0,168.54,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46339,0,0,0,0,0,0,168.54,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46339,0,0,0,0,0,0,168.54,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,3,46385,0,0,0,0,1,0,47.99,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,2,2,46385,1,0,1,0,0,0,47.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,2,46385,1,0,1,0,1,1,47.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,3,46385,0,1,1,0,2,2,47.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46385,0,0,0,0,0,0,47.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46385,0,0,0,0,0,0,47.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,3,46423,0,0,0,0,0,0,193.46,1,0,0,0,0,1,0,2,0,0,0,150,1,2
1,1,1,0,2,4,46423,0,0,0,0,0,0,193.46,2,0,1,0,0,2,1,0,0,0,0,0,0,0
1,1,1,0,0,2,46423,1,0,0,0,0,0,193.46,3,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,3,46423,0,0,0,0,0,0,193.46,4,0,1,0,0,2,1,0,0,0,0,0,0,0
1,1,1,0,0,1,46423,0,0,0,0,0,0,193.46,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,1,46423,0,0,0,0,0,0,193.46,6,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,1,0,0,3,46423,0,0,0,0,0,1,193.46,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1,2,1,0,1,2,46423,0,0,0,0,0,0,193.46,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,3,46423,0,0,0,0,0,0,193.46,3,0,1,0,0,0,0,0,1,1,0,0,0,1
1,2,1,0,0,1,46423,0,0,0,0,0,0,193.46,4,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,46423,0,0,0,0,0,0,193.46,5,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,46423,0,0,0,0,0,0,193.46,6,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,3,46445,0,1,0,0,0,1,278.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0,0,1,46445,0,0,0,0,0,0,278.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,2,3,46454,0,0,0,0,1,0,220.26,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,2,46454,0,0,0,0,0,0,220.26,2,2,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,2,46454,0,0,0,0,0,0,220.26,3,2,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,1,1,46454,0,0,0,0,0,0,220.26,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,0,0,1,46454,0,0,0,0,0,0,220.26,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2,0,0,0,1,46454,0,0,0,0,0,0,220.26,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,3,2,2,46466,0,0,0,0,1,0,68.85,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,1,46466,0,0,0,0,0,0,68.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46466,0,0,0,0,0,0,68.85,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,46466,0,0,0,0,0,0,68.85,4,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,46466,0,0,0,0,0,0,68.85,5,1,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,1,2,2,46466,0,0,0,0,2,0,68.85,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46466,0,0,0,0,0,0,68.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46466,0,0,0,0,0,0,68.85,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46466,0,0,0,0,0,0,68.85,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46466,0,0,0,0,0,0,68.85,5,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,2,3,46499,0,0,0,1,0,0,115.42,1,0,0,0,0,2,0,2,0,0,0,0,0,0
1,1,1,1,2,4,46499,0,0,0,1,0,0,115.42,2,0,0,0,0,2,0,0,0,1,0,0,0,1
1,1,1,1,0,1,46499,0,0,0,0,0,0,115.42,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,46499,0,0,0,0,0,0,115.42,4,2,0,0,1,1,0,0,0,0,0,0,0,0
1,2,1,4,0,1,46499,0,0,0,0,1,0,115.42,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46499,0,0,0,0,0,0,115.42,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46499,0,0,0,0,0,0,115.42,3,0,0,0,1,0,0,1,0,0,0,0,0,0
1,2,1,2,0,1,46499,0,0,0,0,1,0,115.42,4,1,0,1,1,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46514,0,0,0,0,1,0,172.52,1,0,0,0,0,4,1,0,0,0,0,0,0,0
1,1,1,0,0,1,46514,0,0,0,0,1,0,172.52,2,0,0,0,0,2,0,0,0,1,0,0,1,1
1,1,1,0,0,1,46514,0,0,0,0,3,0,172.52,3,1,0,0,1,3,0,1,0,0,0,0,0,0
1,2,1,0,0,0,46514,0,0,0,0,0,0,172.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46514,0,0,0,0,0,0,172.52,2,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46514,0,0,0,0,0,0,172.52,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,2,0,1,46524,1,0,0,0,0,0,65.56,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46524,1,0,0,0,1,0,65.56,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,0,0,1,46524,0,0,0,0,0,0,65.56,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,1,0,2,46524,0,0,0,0,0,0,65.56,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,1,0,1,46524,0,0,0,0,0,0,65.56,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,2,46524,0,0,0,0,0,0,65.56,3,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,2,46538,0,0,0,0,0,0,145.49,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46538,0,0,0,0,0,0,145.49,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,46538,0,0,0,0,0,0,145.49,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,2,4,46538,1,1,0,1,0,0,145.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,46538,0,0,0,1,0,0,145.49,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,46538,0,1,0,0,0,0,145.49,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,46557,0,0,0,0,0,0,306.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46557,0,0,0,0,1,0,306.93,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,2,46557,0,0,1,0,2,2,306.93,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,46557,0,1,0,0,0,0,306.93,4,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46557,0,0,0,0,0,0,306.93,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46557,0,0,0,0,0,0,306.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46557,0,0,0,0,0,0,306.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,1,2,46557,0,0,0,0,0,0,306.93,3,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2,1,0,0,1,46557,0,0,0,0,0,0,306.93,4,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,46557,0,0,0,0,0,0,306.93,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46558,0,0,0,0,0,0,194.85,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,46558,0,0,0,0,0,0,194.85,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,46558,0,0,0,0,0,0,194.85,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46558,0,0,0,0,0,0,194.85,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46558,0,0,0,0,0,0,194.85,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46558,0,0,0,0,0,0,194.85,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,46558,0,0,0,0,0,0,194.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46558,0,0,0,0,0,0,194.85,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46558,0,0,0,0,0,0,194.85,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46558,0,0,0,0,0,0,194.85,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,46586,0,0,1,0,0,0,208.96,1,0,0,0,0,0,0,0,0,1,0,0,1,2
1,1,1,0,0,0,46586,0,0,0,0,0,0,208.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46586,0,0,0,0,0,0,208.96,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46586,0,0,0,0,0,0,208.96,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,3,46586,0,0,0,0,0,1,208.96,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,1,0,0,1,46586,0,0,0,0,0,1,208.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46586,0,0,0,0,0,1,208.96,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,46586,0,0,0,0,0,1,208.96,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,46601,0,0,0,0,0,0,102.72,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,46601,0,0,0,0,0,0,102.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0
