,observed_boardings,tod,route_id,model_boardings
1469,0,8to9,1661,0.0
1470,519,8to9,1671,375.148620605469
1471,519,8to9,1671,325.42919921875
1472,630,8to9,1672,319.062316894531
1473,630,8to9,1672,199.918914794922
1474,524,8to9,1673,256.138732910156
1475,524,8to9,1673,118.659317016602
1476,858,8to9,1674,262.043090820312
1477,858,8to9,1674,244.226669311523
1478,859,8to9,1675,203.269409179688
1479,859,8to9,1675,751.107666015625
1480,13,8to9,1773,4.83382081985474
1481,13,8to9,1773,0.423155605792999
1482,12,8to9,1775,5.95695352554321
1483,12,8to9,1775,0.0
1484,21,8to9,1901,14.2882881164551
1485,21,8to9,1901,12.76917552948
1486,28,8to9,1903,56.7330284118652
1487,28,8to9,1903,42.8654937744141
1488,29,8to9,1906,32.9450378417969
1489,29,8to9,1906,12.5865669250488
1490,5,8to9,1907,36.6812286376953
1491,6,8to9,1908,8.34503173828125
1492,6,8to9,1908,3.27190732955933
1493,12,8to9,1909,6.6561107635498
1494,12,8to9,1909,5.40460300445557
1495,9,8to9,1910,19.2321586608887
1496,9,8to9,1910,11.2898635864258
1497,7,8to9,1913,5.31202983856201
1498,7,8to9,1913,11.5859546661377
1499,8,8to9,1917,20.0727844238281
1500,8,8to9,1917,15.2658195495605
1501,12,8to9,1919,19.2927932739258
1502,12,8to9,1919,7.42693471908569
1503,17,8to9,1927,21.2846508026123
1504,17,8to9,1927,12.0289287567139
1505,19,8to9,1930,8.44248676300049
1506,19,8to9,1930,41.6537628173828
1507,25,8to9,1931,33.4814567565918
1508,25,8to9,1931,31.3896808624268
1509,8,8to9,1935,13.1353540420532
1510,8,8to9,1935,13.9692430496216
1511,364,8to9,2001,308.876403808594
1512,364,8to9,2001,326.848175048828
1513,195,8to9,2002,114.375457763672
1514,195,8to9,2002,90.3629989624023
1515,149,8to9,2003,68.0634155273438
1516,149,8to9,2003,50.461254119873
1517,67,8to9,2010,16.3184490203857
1518,67,8to9,2010,22.8164405822754
1519,32,8to9,2011,8.47813701629639
1520,32,8to9,2011,17.7466468811035
1521,10,8to9,2013,7.40187931060791
1522,10,8to9,2013,16.2234916687012
1523,11,8to9,2014,8.09125709533691
1524,11,8to9,2014,18.5750999450684
1525,34,8to9,2016,17.3071231842041
1526,34,8to9,2016,17.225305557251
1527,53,8to9,2028,12.8982400894165
1528,53,8to9,2028,3.71818017959595
1529,69,8to9,2041,66.5781021118164
1530,69,8to9,2041,41.6056251525879
1531,23,8to9,2042,6.81389141082764
1532,23,8to9,2042,8.31959629058838
1533,42,8to9,2045,3.62564039230347
1534,42,8to9,2045,3.33912181854248
1535,68,8to9,2048,16.2975196838379
1536,68,8to9,2048,10.9799013137817
1537,39,8to9,2051,28.8701953887939
1538,39,8to9,2051,18.8595695495605
1539,89,8to9,2052,19.6932163238525
1540,89,8to9,2052,30.0216236114502
1541,66,8to9,2053,31.0282115936279
1542,66,8to9,2053,30.4361553192139
1543,38,8to9,2054,18.0417022705078
1544,38,8to9,2054,20.4985904693604
1545,63,8to9,2055,45.1786918640137
1546,63,8to9,2055,19.7024402618408
1547,21,8to9,2056,9.15706825256348
1548,21,8to9,2056,11.9290294647217
1549,78,8to9,2057,39.781063079834
1550,78,8to9,2057,39.2943801879883
1551,45,8to9,2100,50.3048629760742
1552,45,8to9,2100,39.09033203125
1553,88,8to9,2202,31.869930267334
1554,88,8to9,2202,34.6054191589355
1555,81,8to9,2204,38.3700370788574
1556,81,8to9,2204,52.8190498352051
1557,59,8to9,2206,44.4618530273438
1558,59,8to9,2206,43.6226196289062
1559,69,8to9,2212,27.625904083252
1560,69,8to9,2212,11.2374391555786
1561,69,8to9,2212,16.0227737426758
1562,55,8to9,2214,30.9558124542236
1563,55,8to9,2214,28.4466419219971
1564,64,8to9,2300,57.5358200073242
1565,64,8to9,2300,23.8276653289795
1566,64,8to9,2300,20.3027038574219
1567,55,8to9,2400,111.339317321777
1568,55,8to9,2400,28.667028427124
1569,63,8to9,2402,58.6181907653809
1570,63,8to9,2402,57.5402641296387
1571,19,8to9,2409,21.1944217681885
1572,19,8to9,2409,15.0212440490723
1573,46,8to9,2410,30.785795211792
1574,46,8to9,2410,50.0279846191406
1575,69,8to9,2500,38.484806060791
1576,69,8to9,2500,56.3778495788574
1577,38,8to9,2501,54.9978523254395
1578,38,8to9,2501,47.5043449401855
1579,3,8to9,2503,6.16404104232788
1580,3,8to9,2503,7.61943531036377
1581,87,8to9,3101,44.0161666870117
1582,87,8to9,3101,44.944393157959
1583,55,8to9,3105,78.9007263183594
1584,55,8to9,3105,73.8699645996094
1585,14,8to9,3110,7.22966289520264
1586,14,8to9,3110,4.43009948730469
1587,45,8to9,3112,59.2197036743164
1588,45,8to9,3112,55.994815826416
1589,47,8to9,3113,46.6092300415039
1590,47,8to9,3113,72.1780471801758
1591,123,8to9,3115,113.826057434082
1592,123,8to9,3115,134.64762878418
1593,112,8to9,3116,105.780242919922
1594,112,8to9,3116,146.298492431641
1595,36,8to9,3119,51.7233047485352
1596,36,8to9,3119,38.8646087646484
1597,28,8to9,3120,20.5697956085205
1598,81,8to9,3130,40.7440376281738
1599,81,8to9,3130,45.069221496582
1600,30,8to9,3196,22.5773448944092
1601,30,8to9,3196,13.6816349029541
1602,106,8to9,3201,92.8880844116211
1603,106,8to9,3201,129.389572143555
1604,86,8to9,3202,91.0272521972656
1605,86,8to9,3202,130.568832397461
1606,15,8to9,3220,24.9320869445801
1607,15,8to9,3220,20.2548770904541
1608,20,8to9,3222,6.47864294052124
1609,20,8to9,3222,7.62507200241089
1610,7,8to9,3240,133.519012451172
1611,29,8to9,3270,52.902774810791
1612,29,8to9,3270,9.87802696228027
1613,17,8to9,3275,24.9465007781982
1614,17,8to9,3275,31.1768436431885
1615,31,8to9,3280,10.746434211731
1616,31,8to9,3280,24.0731983184814
1617,31,8to9,3280,13.1464347839355
1618,48,8to9,3402,9.48756504058838
1619,31,8to9,3410,15.939302444458
1620,76,8to9,3413,64.3782272338867
1621,56,8to9,3415,61.574821472168
1622,19,8to9,3417,28.6197776794434
1623,291,8to9,3701,119.822105407715
1624,291,8to9,3701,211.564651489258
1625,11,8to9,3810,38.6518974304199
1626,50,8to9,3855,32.7192878723145
1627,57,8to9,3860,12.4571552276611
1628,88,8to9,3871,66.1651306152344
1629,34,8to9,3880,19.5899848937988
1630,15,8to9,4004,21.039945602417
1631,6,8to9,4005,43.1617736816406
1632,12,8to9,4008,34.0072174072266
1633,20,8to9,4024,30.6390781402588
1634,30,8to9,4026,37.6667594909668
1635,26,8to9,4034,12.8684692382812
1636,5,8to9,4035,2.76431059837341
1637,7,8to9,4036,6.28251552581787
1638,4,8to9,4037,5.40717792510986
1639,6,8to9,4041,3.42186880111694
1640,124,8to9,6560,199.081481933594
1641,124,8to9,6560,130.40690612793
1642,124,8to9,6566,58.4542007446289
1643,124,8to9,6566,53.3657875061035
1644,49,8to9,6567,17.6632976531982
1645,112,8to9,6574,115.210571289062
1646,112,8to9,6574,94.8680725097656
1647,190,8to9,6577,30.5010643005371
1648,190,8to9,6577,61.0021286010742
1649,53,8to9,6578,43.6525497436523
1650,53,8to9,6578,61.9955711364746
1651,47,8to9,6586,0.895010948181152
1652,276,8to9,6590,56.5550842285156
1653,276,8to9,6590,109.217742919922
1654,91,8to9,6594,38.928653717041
1655,91,8to9,6594,82.997184753418
1656,18,8to9,6596,10.5065670013428
1657,195,8to9,6995,110.400001525879
1658,195,8to9,6995,56.1000022888184
1659,2381,8to9,6996,812.486083984375
1660,2381,8to9,6996,476.730316162109
1661,61,8to9,6998,552.767700195312
