,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
65,116,PM25 Brakewear,light,440918.910192822,17258337.26253259,17699256.172725413,0.00480899660402035,0.07132415551427773,0.07613315211829808
66,116,PM25 Brakewear,medium,1602.5453407148143,549558.5496168982,551161.094957613,5.619235682463996e-05,0.00489342854037174,0.004949620897196381
67,116,PM25 Brakewear,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.0003108514879208459,0.0003108514879208459
68,117,PM25 Tirewear,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,1.0452254758397828e-05,0.0027104181143372103,0.002720870369095608
69,117,PM25 Tirewear,light,440918.910192822,17258337.26253259,17699256.172725413,0.001025304772670532,0.028206428096405226,0.02923173286907576
70,117,PM25 Tirewear,medium,1602.5453407148143,549558.5496168982,551161.094957613,6.051234552673134e-06,0.0013953478226915983,0.0014013990572442714
71,117,PM25 Tirewear,transit,0.0,16528.478223383456,16528.478223383456,0.0,5.478321783101231e-05,5.478321783101231e-05
72,118,Composite NonECPM,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,8.156180517483487e-05,0.016369181396358675,0.01645074320153351
73,118,Composite NonECPM,light,440918.910192822,17258337.26253259,17699256.172725413,0.0019413067915490167,0.04336847753474592,0.045309784326294934
74,118,Composite NonECPM,medium,1602.5453407148143,549558.5496168982,551161.094957613,3.231309153037251e-05,0.006466133762314128,0.006498446853844501
75,118,Composite NonECPM,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.0002006921118942574,0.0002006921118942574
76,119,H20 Aerosol,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.0,0.0,0.0
77,119,H20 Aerosol,light,440918.910192822,17258337.26253259,17699256.172725413,0.0,0.0,0.0
78,119,H20 Aerosol,medium,1602.5453407148143,549558.5496168982,551161.094957613,0.0,0.0,0.0
79,119,H20 Aerosol,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.0,0.0
0,PM10,PM10 Total,heavy,3826.371427833341,1619293.7696848433,1623120.1411126766,0.0013260871606162784,0.15068065727146618,0.15200674443208245
1,PM10,PM10 Total,light,1322756.7305784659,51775011.787597775,53097768.51817624,0.049479042295943396,0.8530472742960986,0.902526316592042
2,PM10,PM10 Total,medium,4807.636022144443,1648675.6488506945,1653483.284872839,0.0005887825608359916,0.06775587570784673,0.06834465826868272
3,PM10,PM10 Total,transit,0.0,49585.43467015037,49585.43467015037,0.0,0.003274292585531968,0.003274292585531968
0,PM25,PM25 Total,heavy,3826.371427833341,1619293.7696848433,1623120.1411126766,0.0004530896637196601,0.0800745169830583,0.08052760664677797
1,PM25,PM25 Total,light,1322756.7305784659,51775011.787597775,53097768.51817624,0.009601499190784315,0.1846692500679001,0.19427074925868443
2,PM25,PM25 Total,medium,4807.636022144443,1648675.6488506945,1653483.284872839,0.00015290361292106343,0.023956021637123986,0.02410892525004505
3,PM25,PM25 Total,transit,0.0,49585.43467015037,49585.43467015037,0.0,0.000750111524516573,0.000750111524516573
